Date,log_returns,QHL,oQHLp,QHLm
2016/7/19,0.000291201,0.25776821,0.749555491,-0.303995449
2016/7/20,0.004710146,0.251752174,0.676833186,0.315463038
2016/7/21,-0.00433395,0.410846202,0.534440336,0.436989813
2016/7/22,0.004555355,0.282063514,0.393763128,0.166416669
2016/7/25,-0.003028139,0.463732253,0.445139771,0.726335415
2016/7/26,0.002069352,0.535168212,-0.175311408,1.605109561
2016/7/27,0.003918529,0.499028668,0.332938623,0.116672348
2016/7/28,-0.004360326,0.594227186,-0.150857559,1.158610899
2016/7/29,0.000501283,0.476606126,-0.843105698,1.10490155
2016/8/1,-0.00454303,0.557627383,-0.29807265,0.752710496
2016/8/2,-0.007279247,0.533706074,0.081562503,0.976392988
2016/8/3,-0.001656652,0.610742845,1.485997909,-0.104883056
2016/8/4,0.015815429,0.614531349,0.349912042,0.928732296
2016/8/5,0.007878193,0.575038455,1.159472881,0.255089768
2016/8/8,0.002302502,0.419330026,1.704177084,-0.671663745
2016/8/9,0.006174057,0.398866513,0.982735496,-0.519712242
2016/8/10,0.002204449,0.459358266,1.035624287,-0.010385737
2016/8/11,0.007008162,0.493470948,1.356117493,-0.446838843
2016/8/12,0.000189433,0.659757541,0.776974499,0.211439617
2016/8/15,0.00363277,0.410795772,0.580361337,-0.049946213
2016/8/16,-0.006833366,0.463382715,0.903202088,-0.382498525
2016/8/17,-0.005056336,0.410122574,0.830196109,0.095342672
2016/8/18,0.001429185,0.403797371,0.883439855,0.019049063
2016/8/19,-0.001458343,0.337487617,0.555929253,0.218985374
2016/8/22,-0.004443481,0.279718744,0.377050019,0.212367037
2016/8/23,0.00583631,0.198521314,-0.197556504,0.798344986
2016/8/24,-0.004776616,0.396070633,0.549535661,0.084559448
2016/8/25,-0.002765759,0.636739371,0.412403073,0.279132512
2016/8/26,0.00309778,0.812027916,-0.671529482,1.610276673
2016/8/30,-0.002527302,0.602309104,-0.82405564,1.237683159
2016/8/31,-0.00577551,0.331617425,0.640928334,-0.385527152
2016/9/1,-0.005254501,0.35608912,0.129895565,0.863744994
2016/9/2,0.021793207,0.396071775,0.185673197,0.879727138
2016/9/5,-0.00220415,0.308444472,0.446335351,0.570799635
2016/9/6,-0.007788171,0.423750524,1.279098118,-0.477199459
2016/9/7,0.003003082,0.476160717,1.689618652,-1.075920296
2016/9/8,0.001768662,0.615558218,1.515249747,-0.219616634
2016/9/9,-0.011990771,0.702237733,1.86661364,0.040173932
2016/9/12,-0.011285302,0.845390034,2.144187151,-0.232361103
2016/9/13,-0.005277373,0.510323762,0.755095947,0.221328595
2016/9/14,0.001151516,0.415111105,1.234564692,-0.198312114
2016/9/15,0.00850373,0.467075493,0.634059276,0.543071419
2016/9/16,-0.00297904,0.509197231,0.957791026,0.264307201
2016/9/19,0.015272598,0.314382887,0.73123262,0.056531395
2016/9/20,0.002527057,0.299531037,0.65120952,-0.083526378
2016/9/21,0.000582486,0.269027556,-0.024892605,0.624761376
2016/9/22,0.011149403,0.099343326,0.119709923,-0.114718772
2016/9/23,-0.000285077,0.337897451,-0.500130801,0.668496642
2016/9/26,-0.013315105,0.408718359,-0.743337783,0.933305738
2016/9/27,-0.001522123,0.46602476,-0.556023066,0.770302949
2016/9/28,0.00610822,0.500315778,0.557304668,0.365081602
2016/9/29,0.010173814,0.674587982,0.984613647,0.323498054
2016/9/30,-0.002907646,0.758340909,0.455378064,1.459982438
2016/10/3,0.012128782,0.555079559,0.700142811,1.019170948
2016/10/4,0.012921065,0.190167615,0.779916894,-0.438015968
2016/10/5,-0.00582525,0.249931033,0.96473031,-0.56688103
2016/10/6,-0.004744469,0.265801597,0.759597389,-0.503893405
2016/10/7,0.006327121,0.466771432,1.408507716,-0.414267758
2016/10/10,0.007511054,0.79657255,1.132930373,0.355450576
2016/10/11,-0.003757668,0.504658674,1.325289127,-0.401917947
2016/10/12,-0.006650662,0.542800271,1.034074567,0.165599906
2016/10/13,-0.006609198,0.608168629,1.402029043,0.466501678
2016/10/14,0.00511891,0.672323388,1.655801876,0.100338949
2016/10/17,-0.009454913,0.36559577,0.710024021,0.451970098
2016/10/18,0.007529641,0.352656731,1.163633201,-0.069692189
2016/10/19,0.003117964,0.31853059,0.136531267,0.685152801
2016/10/20,0.000708956,0.355341952,0.488716561,0.184628537
2016/10/21,-0.000915474,0.309311923,-0.290252188,0.313337066
2016/10/24,-0.004864765,0.315870884,-0.191408707,0.246489984
2016/10/25,0.004461577,0.270724911,-0.396789405,0.250977532
2016/10/26,-0.008521968,0.164305881,0.188904582,0.124688514
2016/10/27,0.004084723,0.343033374,0.179664698,0.751325037
2016/10/28,0.001385986,0.514596565,0.72594007,0.480362799
2016/10/31,-0.006027051,0.532202726,0.909345934,0.62659846
2016/11/1,-0.00534628,0.546852888,0.746418148,0.610897519
2016/11/2,-0.010422574,0.545346379,1.357670452,-0.033647812
2016/11/3,-0.008053766,0.658148535,1.318088266,0.090380653
2016/11/4,-0.014424999,0.606221824,0.737550146,0.473923586
2016/11/7,0.016835754,0.568575078,0.883033136,-0.092479126
2016/11/8,0.005308426,0.284976086,0.184672537,0.389430533
2016/11/9,0.009990654,0.214545917,1.016933816,-0.557067123
2016/11/10,-0.012207007,0.339228425,0.465164631,0.323744112
2016/11/11,-0.014389841,0.553800373,1.224037261,0.034713639
2016/11/14,0.00337447,0.430158314,0.90396902,0.104297688
2016/11/15,0.00584089,0.511200374,0.90253411,0.437836528
2016/11/16,-0.006353372,0.490843645,0.940638322,0.743584546
2016/11/17,0.006643346,0.456943186,1.48883002,-0.264396795
2016/11/18,-0.002791355,0.525890441,0.293870267,0.494655249
2016/11/21,0.000323158,0.387120142,0.141757438,0.283649631
2016/11/22,0.006142244,0.326805331,0.044562514,0.261229473
2016/11/23,-0.000294777,0.232552046,0.338384616,0.012481046
2016/11/24,0.001683898,0.326056004,0.549496086,0.245670495
2016/11/25,0.001689838,0.391541967,0.688830079,0.129998905
2016/11/28,-0.006052707,0.446509326,0.67538862,0.280279152
2016/11/29,-0.004048204,0.233529953,0.311991449,0.461767421
2016/11/30,0.001739479,0.418286109,0.880715546,0.23678797
2016/12/1,-0.004559458,0.491796529,1.276430438,0.209836195
2016/12/2,-0.003294363,0.61382879,1.180293588,0.239895893
2016/12/5,0.002390643,0.844236452,0.667976272,0.842534005
2016/12/6,0.004880738,0.504528904,0.902674929,0.002313046
2016/12/7,0.017891045,0.447390031,0.042235461,0.902088288
2016/12/8,0.004238906,0.327038755,0.00172038,0.798033156
2016/12/9,0.003263778,0.195910676,0.506110834,-0.552057661
2016/12/12,-0.00921519,0.09490198,0.178782339,0.123728238
2016/12/13,0.011277998,0.206052754,0.576134513,-0.05608979
2016/12/14,-0.002784933,0.231979378,0.435067892,0.2414084
2016/12/15,0.007143604,0.319770018,0.667627619,0.418414877
2016/12/16,0.001802915,0.463073909,0.305578445,0.66338269
2016/12/19,0.000786953,0.496144346,0.386714559,0.571547091
2016/12/20,0.003811934,0.324843568,0.544531466,0.099770321
2016/12/21,-0.000360658,0.374517845,1.034835307,-0.217828524
2016/12/22,0.003156308,0.476754952,0.769642769,0.118537258
2016/12/23,0.000635444,0.523575374,0.873805798,0.065137797
2016/12/28,0.005349149,0.423316146,0.651178447,0.135708206
2016/12/29,0.001993486,0.402882058,0.45968831,0.329260503
2016/12/30,0.003164815,0.317072544,0.758806684,-0.169547338
2017/1/3,0.004896412,0.220923559,0.566615939,0.080668909
2017/1/4,0.001649542,0.264324598,0.512521311,0.300801448
2017/1/5,0.000774415,0.267619835,0.346686148,-0.004056397
2017/1/6,0.002046461,0.283062705,-0.316520313,0.679461907
2017/1/9,0.003837262,0.231985376,0.090698499,0.487886285
2017/1/10,0.005195268,0.251383773,-0.324634743,0.920190734
2017/1/11,0.002062343,0.32284976,-0.171865081,1.055958868
2017/1/12,0.000257837,0.085315966,-0.224280222,0.326014944
2017/1/13,0.006211837,0.218982863,0.304432961,0.009010708
2017/1/16,-0.001456535,0.163323707,-0.046963178,0.326883113
2017/1/17,-0.014676315,0.085158502,0.553210963,-0.412686926
2017/1/18,0.003764176,0.220707238,0.188609377,0.092094113
2017/1/19,-0.005419198,0.323573139,0.185686153,0.540436753
2017/1/20,-0.001388226,0.305666352,0.296013957,0.154477994
2017/1/23,-0.006586958,0.262548045,0.527606102,0.122531657
2017/1/24,-0.00011747,0.329577989,0.976825024,-0.384271265
2017/1/25,0.001968597,0.296685003,0.841972478,-0.401482793
2017/1/26,-0.000410445,0.332227663,1.132395636,-0.439952597
2017/1/27,0.003206476,0.310029802,1.105896303,-0.678551381
2017/1/30,-0.009230316,0.452674869,1.65082212,-0.819651359
2017/1/31,-0.002719161,0.388260059,1.151586285,-0.147421852
2017/2/1,0.00119661,0.403826305,0.827908677,0.455533221
2017/2/2,0.004646144,0.434340972,0.457201655,0.636250158
2017/2/3,0.006636891,0.27631143,0.0749993,0.459985157
2017/2/6,-0.002249234,0.321524598,0.238167676,0.235321715
2017/2/7,0.001959833,0.331131209,0.075897378,0.686034147
2017/2/8,0.000361738,0.28413285,0.113611071,0.594743326
2017/2/9,0.005642836,0.202468465,-0.789524406,1.058578544
2017/2/10,0.00403776,0.279820364,-0.516689987,0.805930624
2017/2/13,0.002774862,0.274037789,-0.802611611,1.276432901
2017/2/14,-0.001424302,0.184063034,-0.284324127,0.915532696
2017/2/15,0.004646233,0.121830925,-0.104413834,0.606207895
2017/2/16,-0.003359324,0.166739506,-0.024116463,0.669017288
2017/2/17,0.003023762,0.092184077,0.041225571,0.253421437
2017/2/20,-1.37E-05,0.093826775,0.518912704,-0.209146834
2017/2/21,-0.003434725,0.208612185,0.623510283,-0.275312174
2017/2/22,0.003762075,0.237571793,0.815716459,-0.448761822
2017/2/23,-0.0042378,0.280566557,0.625305908,-0.396187052
2017/2/24,-0.003812594,0.276794365,0.852090061,-0.281736743
2017/2/27,0.001283051,0.299632178,1.67670258,-1.125669695
2017/2/28,0.001438369,0.26721015,2.002205715,-1.62836306
2017/3/1,0.01631297,0.333286191,1.854110384,-0.850012573
2017/3/2,-7.45E-05,0.444209909,1.261179819,-0.411855973
2017/3/3,-0.001096458,0.367424204,0.681441656,0.258508557
2017/3/6,-0.003278919,0.415470293,0.816588606,0.000281457
2017/3/7,-0.001515409,0.468606106,-0.118981886,0.886169588
2017/3/8,-0.000596991,0.57302302,-0.227915986,1.709017112
2017/3/9,-0.002682674,0.352597921,-0.531264303,1.359660172
2017/3/10,0.003836807,0.341367264,0.224563476,0.351916281
2017/3/13,0.003263054,0.314319096,-0.071453319,0.782322264
2017/3/14,-0.001253656,0.148150184,0.215199943,0.520785477
2017/3/15,0.001465387,0.32123803,-0.791437946,1.663655674
2017/3/16,0.006399929,0.174717735,-0.802025115,1.308024225
2017/3/17,0.001214211,0.019794608,-0.493443129,0.836742276
2017/3/20,0.000652989,0.150069186,-0.079366675,0.894195846
2017/3/21,-0.006951605,0.193816672,0.411650661,-0.113760733
2017/3/22,-0.007293752,0.177125143,0.55589837,-0.481775582
2017/3/23,0.002180639,0.152859835,0.41588072,-0.626676487
2017/3/24,-0.000530062,0.080170518,0.789526389,-0.754542673
2017/3/27,-0.005921966,0.243280226,1.475270653,-0.582934696
2017/3/28,0.006821134,0.189576607,1.445254759,-0.873167325
2017/3/29,0.004117654,0.301670471,1.706566254,-0.869544315
2017/3/30,-0.000569753,0.43771336,1.387370186,-0.391686814
2017/3/31,-0.00634342,0.304999999,1.166947059,-0.654124738
2017/4/3,-0.005508856,0.30476925,1.546332193,-1.021303781
2017/4/4,0.005358631,0.378334424,1.005205321,-0.467874606
2017/4/5,0.001345754,0.499589807,0.023963411,0.706882579
2017/4/6,-0.003892076,0.468539754,0.013621486,1.40530534
2017/4/7,0.006301987,0.488208923,0.1660863,0.934209379
2017/4/10,-5.85E-05,0.452328943,-0.279268967,1.501510031
2017/4/11,0.002250851,0.410764834,-0.32890508,1.675541052
2017/4/12,-0.002244047,0.397583956,-0.006041725,1.2576106
2017/4/13,-0.002916213,0.351149639,0.167889073,0.894760858
2017/4/18,-0.024884031,0.121701706,0.220604165,0.546842282
2017/4/19,-0.004647369,0.043149662,0.546604677,0.065799763
2017/4/20,0.000587372,0.19652189,-0.259931165,0.407237334
2017/4/21,-0.000560665,0.096294798,-0.462990951,0.165369768
2017/4/24,0.020882266,0.060076177,-0.383254488,0.383156976
2017/4/25,0.001507532,0.067576389,0.314292363,-0.221937195
2017/4/26,0.001796166,0.11189594,1.185254863,-0.932661933
2017/4/27,-0.007097702,0.175722415,1.163341534,-0.71109029
2017/4/28,-0.004602147,0.155754587,1.229989303,-0.64882669
2017/5/2,0.006380267,0.248283604,0.984254685,-0.747095778
2017/5/3,-0.002142969,0.232830443,1.057093977,-0.247511856
2017/5/4,0.00187397,0.305998395,1.116128744,-0.191314718
2017/5/5,0.006782866,0.354862586,0.680736435,-0.071811467
2017/5/8,0.000469918,0.447070607,0.418955136,0.52393421
2017/5/9,0.005647738,0.356604505,0.301755545,0.162104154
2017/5/10,0.005843527,0.435258505,1.049480539,-0.235000988
2017/5/11,0.000188196,0.381605929,0.624320268,0.679902265
2017/5/12,0.006579424,0.310613092,0.318720729,0.617683539
2017/5/15,0.002549404,0.436210438,0.30195279,1.38046576
2017/5/16,0.009035611,0.509066211,-0.181447966,1.581715243
2017/5/17,-0.002470468,0.443051571,-0.493192617,1.714792684
2017/5/18,-0.00897603,0.356836436,0.007383409,1.323228369
2017/5/19,0.004600491,0.247618481,0.348785917,0.083001169
2017/5/22,0.00342486,0.156955952,0.349488042,-0.135780232
2017/5/23,-0.00147514,0.200888384,0.566570726,-0.252983135
2017/5/24,0.003947955,-0.08739412,0.570472844,-0.937051106
2017/5/25,0.000373854,-0.046643099,0.833238861,-0.907880596
2017/5/26,0.003972036,-0.025838488,0.13624183,-0.14969492
2017/5/30,-0.002802152,0.097348872,0.072526528,0.478429052
2017/5/31,-0.000871966,0.305139764,0.292331392,0.164743021
2017/6/1,0.003162568,0.234160212,0.496937289,-0.290206063
2017/6/2,0.00051155,0.354201288,1.495884745,-0.307513022
2017/6/5,-0.002901804,0.336816401,0.545997703,0.133945887
2017/6/6,-0.000107636,0.261529329,0.037374059,0.452336072
2017/6/7,-0.006175883,0.289564085,0.708218917,0.298706144
2017/6/8,-0.003836935,0.402768028,0.525136005,0.428550527
2017/6/9,0.010329049,0.465702354,0.517837373,0.899957589
2017/6/12,-0.002055961,0.429373826,0.219836205,0.956053395
2017/6/13,-0.001522751,0.382191955,0.569938847,0.203562107
2017/6/14,-0.003477837,0.308284988,0.403750725,0.357711574
2017/6/15,-0.007391048,0.320516861,0.615518914,0.469759514
2017/6/16,0.005937032,0.408994433,0.640328342,0.324026197
2017/6/19,0.008042826,0.489784086,0.946738892,0.242222914
2017/6/20,-0.006814941,0.40957698,0.662821689,0.245971663
2017/6/21,-0.003340374,0.389977148,0.512840766,0.473865997
2017/6/22,-0.00114193,0.35033939,0.432121062,0.380522876
2017/6/23,-0.002039908,0.209805636,0.711363768,-0.032387496
2017/6/26,0.003048904,0.095026207,0.639924526,-0.291107129
2017/6/27,-0.001671913,0.043354766,0.709205163,-0.334047859
2017/6/28,-0.006282506,0.035927957,-0.037071101,0.113780517
2017/6/29,-0.005086141,0.153909524,0.320127158,0.068333215
2017/6/30,-0.005128552,0.201960424,0.09662946,0.312649383
2017/7/3,0.008763954,0.261057265,0.138080625,0.484158674
2017/7/4,-0.002695749,0.202833775,-0.265853072,0.454419367
2017/7/5,0.001408505,0.194635095,-0.222943827,0.44141295
2017/7/6,-0.004123807,0.284075479,0.234226766,0.316620566
2017/7/7,0.001857274,0.185459932,-0.096397761,0.472604577
2017/7/10,0.002596301,0.298113377,-0.20579731,0.880572701
2017/7/11,-0.005479004,0.363644609,0.284656485,0.760346154
2017/7/12,0.011822452,0.416535897,0.358831447,0.558904895
2017/7/13,-0.000470656,0.471069248,0.217852067,0.780431284
2017/7/14,-0.004739111,0.597944725,0.494751187,0.753652046
2017/7/17,0.003482495,0.608889672,0.79597701,0.306001489
2017/7/18,-0.001880448,0.310804002,0.523592588,-0.041367166
2017/7/19,0.005490823,0.287436672,0.696673998,-0.146516501
2017/7/20,0.00763605,0.282018001,0.585356556,-0.099719384
2017/7/21,-0.004679818,0.454523168,0.930586091,0.046103906
2017/7/24,-0.010138557,0.27057358,0.651275844,-0.111218998
2017/7/25,0.007708367,0.257301104,0.502510435,-0.003919174
2017/7/26,0.002351024,0.205039459,0.46601309,-0.088921788
2017/7/27,-0.001250056,0.142915168,0.242922568,-0.234108546
2017/7/28,-0.010078822,0.052000619,0.18210899,-0.085244188
2017/7/31,0.000492525,0.003154698,0.209501928,-0.169763808
2017/8/1,0.006983157,-0.045415939,0.11482521,-0.113668767
2017/8/2,-0.001648794,0.108297968,-0.062649318,0.350381393
2017/8/3,0.008509946,0.284940839,0.039993261,0.500443254
2017/8/4,0.004929787,0.328666877,-0.095629851,0.7561308
2017/8/7,0.002689508,0.427267899,-0.012817135,0.993664594
2017/8/8,0.001431541,0.435216899,0.051650917,0.893968259
2017/8/9,-0.005939865,0.36195007,0.478101142,0.419177611
2017/8/10,-0.014524705,0.202553509,0.021770939,0.443338897
2017/8/11,-0.010881814,0.265250347,0.11282681,0.46722027
2017/8/14,0.005991623,0.408510425,0.371138297,0.5230978
2017/8/15,0.004065758,0.460362337,0.505778296,0.397352249
2017/8/16,0.006638399,0.506291878,0.589366503,0.454851514
2017/8/17,-0.006094116,0.421874731,0.630284079,0.233622056
2017/8/18,-0.00868557,0.37077319,0.76552412,-0.04492989
2017/8/21,-0.000696585,0.152334226,0.586887398,-0.344740778
2017/8/22,0.008552072,0.174889661,0.521243534,-0.244464749
2017/8/23,0.00012327,0.204466971,0.504870281,-0.240718662
2017/8/24,0.003300947,0.305018954,0.638957795,0.005042259
2017/8/25,-0.000756321,0.265248955,0.311606783,0.121248481
2017/8/29,-0.008688633,0.252958228,0.304070242,0.131866075
2017/8/30,0.003785706,0.148254965,0.086383833,0.093429495
2017/8/31,0.008834949,0.102811303,0.195033014,0.006580161
2017/9/1,0.001059915,0.10939312,0.196992215,0.089503327
2017/9/4,-0.003640415,0.044299979,0.046469954,0.045891705
2017/9/5,-0.005214972,0.111976546,0.031076834,0.243589256
2017/9/6,-0.002551768,0.271749706,0.45170795,0.291827767
2017/9/7,0.005809749,0.393152803,0.234811128,0.576754863
2017/9/8,-0.002623426,0.425016182,0.078499758,0.926147729
2017/9/11,0.00486642,0.442669696,0.128682853,0.79188215
2017/9/12,-0.001741563,0.268722069,0.076844082,0.376703228
2017/9/13,-0.002840252,0.298949027,0.364797422,0.215603715
2017/9/14,-0.011490346,0.319121698,0.181630379,0.374867017
2017/9/15,-0.01101531,0.262368128,0.08370081,0.511301352
2017/9/18,0.005226448,0.370658746,0.448745488,0.363300852
2017/9/19,0.003024396,0.302202253,0.590104448,0.120118447
2017/9/20,-0.000453696,0.355694005,0.721988418,0.109185544
2017/9/21,-0.001107606,0.295814917,0.613078119,0.053283062
2017/9/22,0.006413947,0.285030529,0.425370371,0.249132482
2017/9/25,-0.001279776,0.202606533,0.272197207,0.196895204
2017/9/26,-0.002132032,0.205328457,0.358929919,0.075036092
2017/9/27,0.00380431,0.164264908,0.381334621,-0.097414949
2017/9/28,0.001272177,0.381989484,0.616369501,0.237014884
2017/9/29,0.006796628,0.443414278,0.62807195,0.386700443
2017/10/2,0.008922795,0.336106529,0.237268823,0.400531652
2017/10/3,0.003927032,0.280641927,0.119015477,0.262777856
2017/10/4,-7.10E-05,0.106222533,0.101775439,-0.197841656
2017/10/5,0.005396803,0.072833017,0.071744773,0.132806041
2017/10/6,0.001979927,0.090146478,-0.23186177,0.501290024
2017/10/9,-0.001993247,0.214598718,0.014272603,0.560425715
2017/10/10,0.004038245,0.26773184,0.311459185,0.292453957
2017/10/11,-0.000591823,0.352967549,0.334046494,0.385933831
2017/10/12,0.002972822,0.483312562,0.293726203,0.736346075
2017/10/13,-0.002756487,0.517863173,0.335901572,0.672848009
2017/10/16,-0.001124654,0.370430823,0.00724793,0.798487294
2017/10/17,-0.001435871,0.162829434,0.10667691,0.17316095
2017/10/18,0.003546046,0.138265686,0.254755655,0.034940545
2017/10/19,-0.002632435,0.214732737,0.402360617,-0.059183387
2017/10/20,2.53E-05,0.296859429,0.351270142,0.414474478
2017/10/23,0.000162151,0.342168594,0.59976957,0.135598425
2017/10/24,0.000277723,0.331792745,0.604254332,0.153942507
2017/10/25,-0.010595975,0.253919795,0.197431416,0.401950482
2017/10/26,0.005261933,0.385359161,0.472462209,0.443220332
2017/10/27,0.002472064,0.386329365,0.510168851,0.574962862
2017/10/30,-0.002297097,0.326775748,0.424904119,0.938728722
2017/10/31,0.000703563,0.311183644,0.243619399,0.320744275
2017/11/1,-0.000683531,0.387720869,0.667097313,0.060547606
2017/11/2,0.008955554,0.475927765,0.825991989,-0.029204517
2017/11/3,0.000665535,0.39374072,0.426178406,0.374810828
2017/11/6,0.000255247,0.35780663,0.164344837,0.454425615
2017/11/7,-0.006523237,0.109877499,0.011289039,-0.087776264
2017/11/8,0.002208362,-0.010114683,0.064997257,-0.034671182
2017/11/9,-0.006077086,0.020429278,0.077448245,0.004943596
2017/11/10,-0.00685257,0.161043042,0.03926255,0.291656083
2017/11/13,-0.00239895,0.404133854,0.155700007,0.690458329
2017/11/14,-0.000102498,0.298387867,-0.12233179,0.545335088
2017/11/15,-0.005654971,0.317218719,0.208471937,0.361477671
2017/11/16,0.001941794,0.391447648,0.285200212,0.484370097
2017/11/17,-0.000847801,0.342597719,0.034920952,0.669098315
2017/11/20,0.001188885,0.215355296,0.142315641,0.362664423
2017/11/21,0.002956599,0.206270375,0.147654898,0.326624773
2017/11/22,0.001035713,0.246473046,0.346191614,0.246006994
2017/11/23,-0.000239953,0.433835803,0.606221816,0.386516199
2017/11/24,-0.001025165,0.524763617,0.858913868,0.283862103
2017/11/27,-0.003479901,0.501106925,0.584049982,0.589523512
2017/11/28,0.010340587,0.573686597,0.657649268,0.863349435
2017/11/29,-0.009033191,0.46263463,0.566487153,0.408508953
2017/11/30,-0.009088236,0.383686083,0.675720614,0.090711895
