Date,log_returns,QHL,QHLp,QHLm
2013/10/25,0.001214781,0.244267411,0.263064008,0.10264847
2013/10/28,0.000666312,0.25421254,0.339288417,0.059792661
2013/10/29,0.007245662,0.195109303,-0.054605717,0.218164832
2013/10/30,0.000438298,0.113268999,0.075755131,0.2784983
2013/10/31,-0.006850209,0.172286923,0.150989145,0.191947649
2013/11/1,0.000491602,0.172109111,-0.181715907,0.520985823
2013/11/4,0.004279045,0.289834019,-0.138623996,0.806152454
2013/11/5,-0.002484003,0.24688293,-0.057410278,0.477378084
2013/11/6,-0.000763612,0.281181492,0.277264335,0.273580065
2013/11/7,-0.00661812,0.375941625,0.460074076,0.131965745
2013/11/8,0.001670939,0.324399605,0.529090657,0.21131535
2013/11/11,0.002969461,0.32692212,0.80608555,-0.076090783
2013/11/12,-0.000234854,0.473995175,0.375960244,0.263789167
2013/11/13,-0.014493257,0.4129167,0.450272379,0.45192227
2013/11/14,0.005434677,0.455261754,0.36638509,0.452379502
2013/11/15,0.004088461,0.503708043,0.501628842,0.364849352
2013/11/18,0.004474961,0.490735413,0.430416815,0.543421286
2013/11/19,-0.003792436,0.455138661,0.759048961,0.179382151
2013/11/20,-0.002530816,0.405094515,0.319394422,0.332295905
2013/11/21,3.74E-05,0.405691293,0.335350805,0.419014825
2013/11/22,-0.00105274,0.300597732,0.126879581,0.441477893
2013/11/25,0.003039889,0.239858987,-0.069340378,0.512797856
2013/11/26,-0.008761694,0.150493202,-0.309818515,0.483379483
2013/11/27,0.001994628,0.208637492,-0.052645164,0.482366198
2013/11/28,0.000751657,0.148988388,0.054699705,0.585627118
2013/11/29,-0.000586244,0.182933487,-0.044266342,0.250080316
2013/12/2,-0.008340742,0.163640288,-0.014766689,0.369424467
2013/12/3,-0.00958282,0.177614732,0.100544972,0.141724475
2013/12/4,-0.003444155,0.321871054,0.03858748,0.378321355
2013/12/5,-0.001789627,0.336824614,0.216093389,0.469693243
2013/12/6,0.008223599,0.324405866,0.043051067,0.841705997
2013/12/9,0.001142511,0.265178078,0.34259025,0.193328527
2013/12/10,-0.005529416,0.279152629,0.069212779,0.377490357
2013/12/11,-0.002392751,0.223923245,0.221818511,0.124934903
2013/12/12,-0.009645739,0.192498774,0.177952592,0.224801935
2013/12/13,-0.000821096,0.363647648,0.777793166,0.173084213
2013/12/16,0.012689413,0.394289148,0.507238823,0.274575511
2013/12/17,-0.005536441,0.333991307,0.662328287,0.273455799
2013/12/18,0.000907671,0.387307552,0.525221185,0.266310802
2013/12/19,0.014165804,0.415843037,0.383839369,0.177976007
2013/12/20,0.003317346,0.544614278,0.820517201,0.310159392
2013/12/23,0.01084376,0.528089918,0.62362901,0.487308796
2013/12/24,0.002327116,0.513835969,0.303047163,0.396304969
2013/12/27,0.008434387,0.408136713,0.464102338,0.190825722
2013/12/30,-0.002907552,0.452895049,0.32044819,0.548378793
2013/12/31,0.002643848,0.348761803,0.168874438,0.461714239
2014/1/2,-0.004630587,0.321364646,-0.042901332,0.699381834
2014/1/3,0.001897599,0.224896701,-0.250887563,0.59550466
2014/1/6,8.91E-06,0.196660331,-0.06974484,0.492357215
2014/1/7,0.003665979,0.301414332,0.159601621,0.277368008
2014/1/8,-0.004996586,0.224520687,0.535873971,0.104214256
2014/1/9,-0.004538847,0.273274368,0.9921843,-0.258128085
2014/1/10,0.00723687,0.333221067,0.286702212,0.162968896
2014/1/13,0.002550181,0.469855194,-0.053992702,0.782291622
2014/1/14,0.001435965,0.419485499,0.428514049,0.30867986
2014/1/15,0.007801775,0.41995905,0.564747367,0.184725854
2014/1/16,-0.000651252,0.338068367,0.598338858,0.035956766
2014/1/17,0.002034487,0.24926976,0.826582742,-0.223003144
2014/1/20,0.001087368,0.310064806,0.822465395,0.019412929
2014/1/21,-0.000361349,0.363948531,0.887248696,0.067090085
2014/1/22,-0.001161004,0.505212698,0.705526576,0.482920407
2014/1/23,-0.007801734,0.594358373,0.805173226,0.580308064
2014/1/24,-0.016304571,0.455224754,0.280258871,0.579799707
2014/1/27,-0.017115081,0.362972575,0.449738514,0.241497777
2014/1/28,0.003302604,0.473918878,0.693845086,0.325575394
2014/1/29,-0.004277026,0.646266167,0.487525149,0.727251412
2014/1/30,-0.000891251,0.57772216,0.251564797,0.795511243
2014/1/31,-0.004293092,0.427032851,-0.11213954,0.758980556
2014/2/3,-0.006901947,0.36954869,-0.182525433,0.683805852
2014/2/4,-0.002538149,0.372063552,-0.047255739,0.619914589
2014/2/5,0.001335693,0.330946784,0.115638282,0.522680645
2014/2/6,0.015425734,0.157726137,0.126646628,0.081949455
2014/2/7,0.002041134,0.246262286,0.553169137,0.079339303
2014/2/10,0.003019018,0.410157974,0.346341226,0.3859199
2014/2/11,0.012230055,0.515148809,0.56391791,0.546355462
2014/2/12,0.000355118,0.560825544,1.185288499,0.033691263
2014/2/13,-0.002341305,0.54505408,0.669176145,0.328214036
2014/2/14,0.000630487,0.53968098,0.803616501,0.350056226
2014/2/17,0.010803397,0.475856272,0.791886795,0.222779426
2014/2/18,0.008931197,0.424442533,1.012427798,-0.201251303
2014/2/19,4.12E-05,0.382275757,0.925729929,-0.133894457
2014/2/20,0.002392412,0.516959014,0.744608471,0.333841742
2014/2/21,0.003672982,0.484698898,0.591343464,0.384804866
2014/2/24,0.004057239,0.295993003,0.559929013,0.114906321
2014/2/25,-0.005163427,0.27075814,0.279908618,0.30098625
2014/2/26,-0.004600273,0.315474129,0.138579122,0.45960935
2014/2/27,0.001634163,0.371609593,0.151450686,0.610077447
2014/2/28,-8.37E-05,0.366607513,-0.024477893,0.570349691
2014/3/3,-0.014995047,0.476812903,0.192646749,0.598680709
2014/3/4,0.017059086,0.731062499,0.06237413,0.979269591
2014/3/5,-0.007110748,0.655610582,0.526188362,0.670717018
