,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol
708,2014/10/16,8623.28,8662.86,8354.97,8582.9,8643.835691,8691.952472,8751.506023,8818.299785,8890.953753,8968.60884,9050.667422,9136.684865,9226.314883,9319.278666,9415.345957,9514.322763,9616.042974,9720.362444,9827.154669,9936.307564,10047.72099,10161.30485,10276.97754,10394.66475,10514.29849,8602.773192,8555.150088,8496.932729,8432.573146,8363.664915,8291.24776,8216.074516,8138.724172,8059.659669,7979.261124,7897.84659,7815.685868,7733.010154,7650.019059,7566.885885,7483.761697,7400.778545,7318.052065,7235.683611,7153.762023,7072.365129,224.47
709,2014/10/17,8629.16,8850.27,8588.42,8850.27,8649.729708,8697.879298,8757.473457,8824.312764,8897.016273,8974.724311,9056.838847,9142.914943,9232.606078,9325.63325,9421.766047,9520.810343,9622.599915,9726.990517,9833.855561,9943.082885,10054.57229,10168.23359,10283.98516,10401.75262,10521.46792,8608.639209,8560.983632,8502.726576,8438.323108,8369.36789,8296.901356,8221.676853,8144.273765,8065.15535,7984.701983,7903.231935,7821.015189,7738.283101,7655.235417,7572.045556,7488.864688,7405.824952,7323.042063,7240.617443,7158.639995,7077.187598,181.97
710,2014/10/20,8819.26,8834.73,8682.59,8717.76,8840.282857,8889.493181,8950.400197,9018.71197,9093.017134,9172.437077,9256.360592,9344.33294,9435.999967,9531.076524,9629.327122,9730.553359,9834.58535,9941.275673,10050.49495,10162.12855,10276.07405,10392.23931,10510.54088,10630.90275,10753.25538,8798.287136,8749.58171,8690.041254,8624.21898,8553.744681,8479.681713,8402.800017,8323.691744,8242.830354,8160.604603,8077.339773,7993.311796,7908.757124,7823.879903,7738.857374,7653.844034,7568.974936,7484.368345,7400.127914,7316.344506,7233.097717,103.02
711,2014/10/21,8693.06,8889.78,8644.71,8886.96,8713.782029,8762.288173,8822.323634,8889.657894,8962.899782,9041.183258,9123.905862,9210.619362,9300.974671,9394.690721,9491.535393,9591.313124,9693.85646,9799.020088,9906.676481,10016.71265,10129.02764,10243.53062,10360.13934,10478.77889,10599.3807,8672.38725,8624.378777,8565.690321,8500.809937,8431.344097,8358.340939,8282.559389,8204.583123,8124.878826,8043.829692,7961.756348,7878.930777,7795.586047,7711.923385,7628.117493,7544.320659,7460.666004,7377.270098,7294.235113,7211.650612,7129.59505,118.32
712,2014/10/22,8934.54,8957.16,8861.44,8940.14,8955.837655,9005.691227,9067.394382,9136.599085,9211.875521,9292.333593,9377.354105,9466.476374,9559.341617,9655.660956,9755.195826,9857.745231,9963.137066,10071.22198,10181.8689,10294.96171,10410.39664,10528.08034,10647.92827,10769.86344,10893.81539,8913.292992,8863.950917,8803.632185,8736.949522,8665.554027,8590.522952,8512.636306,8432.493977,8350.575616,8267.27506,8182.921843,8097.795504,8012.135584,7926.1489,7840.015008,7753.890426,7667.911971,7582.199453,7496.857883,7411.97931,7327.644369,97.87
713,2014/10/23,8873.54,9068.12,8820.89,9047.31,8894.692247,8944.205446,9005.487327,9074.219539,9148.98203,9228.89078,9313.33082,9401.844613,9494.075824,9589.737549,9688.592851,9790.442107,9895.114385,10002.46136,10112.35285,10224.67351,10339.32032,10456.20055,10575.23022,10696.33289,10819.43856,8852.438055,8803.43286,8743.525949,8677.298559,8606.390511,8531.871707,8454.516826,8374.921664,8293.562595,8210.830769,8127.053468,8042.508323,7957.433241,7872.033626,7786.487807,7700.951235,7615.559793,7530.432472,7445.673566,7361.374495,7277.615346,108.38
714,2014/10/24,9008.6,9044.85,8955.59,8987.8,9030.074196,9080.341012,9142.555636,9212.333989,9288.234405,9369.359408,9455.084671,9544.94569,9638.580709,9735.698457,9836.058389,9939.457844,10045.72329,10154.70414,10266.26824,10380.29849,10496.69028,10615.34948,10736.19085,10859.13677,10984.11618,8987.176872,8937.425792,8876.607066,8809.37166,8737.384354,8661.731334,8583.199071,8502.392428,8419.795031,8335.803982,8250.751546,8164.919579,8078.549609,7991.850166,7905.002295,7818.16381,7731.472665,7645.04966,7559.000679,7473.418532,7388.384524,98.97
715,2014/10/27,9080.8,9085.64,8837.66,8902.61,9102.446302,9153.115985,9215.829232,9286.166828,9362.675552,9444.450737,9530.863051,9621.444267,9715.82973,9813.725834,9914.890107,10019.11826,10126.23538,10236.08966,10348.5479,10463.49205,10580.81667,10700.42688,10822.23674,10946.16801,11072.14908,9059.205175,9009.055362,8947.749201,8879.974931,8807.410679,8731.151332,8651.989668,8570.535395,8487.276016,8402.611815,8316.877721,8230.357848,8143.295661,8055.901359,7968.35744,7880.822983,7793.437046,7706.321399,7619.582773,7533.314722,7447.599203,111.76
716,2014/10/28,8983.06,9077.89,8968.59,9068.19,9004.473315,9054.597621,9116.635862,9186.216389,9261.901622,9342.79663,9428.278856,9517.885113,9611.254671,9708.097083,9808.172488,9911.278799,10017.24297,10125.91486,10237.16266,10350.86963,10466.93144,10585.25424,10705.75302,10828.35037,10952.97545,8961.697608,8912.087576,8851.441275,8784.396486,8712.613269,8637.17473,8558.865112,8478.287561,8395.924333,8312.171405,8227.360098,8141.771471,8055.646366,7969.192721,7882.59107,7795.998779,7709.553408,7623.375419,7537.570393,7452.230877,7367.437946,78.58
717,2014/10/29,9139,9157.63,9072.64,9082.81,9160.785036,9211.779467,9274.894651,9345.68305,9422.682129,9504.981421,9591.947562,9683.109325,9778.099716,9876.623249,9978.435897,10083.33206,10191.13571,10301.69406,10414.87306,10530.5539,10648.63047,10769.00727,10891.59783,11016.32339,11143.11189,9117.266771,9066.795541,9005.096461,8936.887818,8863.858492,8787.11039,8707.441368,8625.465044,8541.672045,8456.465221,8370.181646,8283.107257,8195.487076,8107.532654,8019.427655,7931.332178,7843.386173,7755.712191,7668.417646,7581.596692,7495.331812,89.71
718,2014/10/30,9091.13,9146.95,8899.9,9114.84,9112.800926,9163.528249,9226.312836,9296.730446,9373.326204,9455.194414,9541.705027,9632.389285,9726.882118,9824.889585,9926.168939,10030.51566,10137.75463,10247.73388,10360.32004,10475.39495,10592.85304,10712.59931,10834.54774,10958.61999,11084.74437,9069.510609,9019.303747,8957.927847,8890.07648,8817.42968,8741.083584,8661.831868,8580.284936,8496.930844,8412.170332,8326.33871,8239.720415,8152.559188,8065.065471,7977.421965,7889.787932,7802.302587,7715.087841,7628.250543,7541.884357,7456.071331,119.73
719,2014/10/31,9283.4,9339.33,9217,9326.87,9305.529248,9357.329413,9421.441843,9493.348728,9571.564424,9655.16408,9743.504322,9836.106478,9932.597757,10032.678,10136.09933,10242.6529,10352.15989,10464.46511,10579.43238,10696.94103,10816.88326,10939.16207,11063.68961,11190.38588,11319.17769,9261.323377,9210.054681,9147.38073,9078.094361,9003.911141,8925.950388,8845.022562,8761.750978,8676.634015,8590.080887,8502.433996,8413.983796,8324.97918,8235.635041,8146.137946,8056.650525,7967.314936,7878.255669,7789.581833,7701.389072,7613.761171,123.21
720,2014/11/3,9305.73,9343.64,9236.18,9251.7,9327.912477,9379.837241,9444.103885,9516.183732,9594.587566,9678.388309,9766.941042,9859.765941,9956.489317,10056.81029,10160.48039,10267.29026,10377.06065,10489.63601,10604.87982,10722.67112,10842.90185,10965.47478,11090.30186,11217.30289,11346.40448,9283.600274,9232.208258,9169.383553,9099.930526,9025.568868,8947.42059,8866.298103,8782.82622,8697.504519,8610.743199,8522.885485,8434.222529,8345.003824,8255.44478,8165.732412,8076.02974,7986.479266,7897.205779,7808.31865,7719.913753,7632.075074,79.78
721,2014/11/4,9244.09,9317.92,9148.78,9166.47,9266.125543,9317.706363,9381.547313,9453.149713,9531.034209,9614.279867,9702.246037,9794.456076,9890.538768,9990.19523,10093.17863,10199.28101,10308.32429,10420.15396,10534.63441,10651.64548,10771.07982,10892.84084,11016.84108,11143.00087,11271.24731,9222.106859,9171.055257,9108.646695,9039.653716,8965.78462,8888.153987,8807.568845,8724.64987,8639.893329,8553.706706,8466.43095,8378.355286,8289.727555,8200.761739,8111.643614,8022.535122,7933.577819,7844.895668,7756.597317,7668.778003,7581.521157,90.37
722,2014/11/5,9238.07,9329.07,9226.34,9315.48,9260.091193,9311.638422,9375.437797,9446.993568,9524.827343,9608.018789,9695.927674,9788.077663,9884.097784,9983.689346,10086.60568,10192.63896,10301.61123,10413.36808,10527.77397,10644.70884,10764.0654,10885.74713,11009.66661,11135.74424,11263.90717,9216.101175,9165.082819,9102.714899,9033.76685,8959.94586,8882.365782,8801.83312,8718.968143,8634.266798,8548.136302,8460.917383,8372.899076,8284.329062,8195.421182,8106.361094,8017.310631,7928.41126,7839.786861,7751.546012,7663.783888,7576.583866,81.03
723,2014/11/6,9284.97,9467.36,9268.63,9377.41,9307.102991,9358.911916,9423.035189,9494.954234,9573.183158,9656.796952,9745.152134,9837.769951,9934.277549,10034.37472,10137.81354,10244.38513,10353.91064,10466.23485,10581.22156,10698.75009,10818.7126,10941.01209,11065.56069,11192.27839,11321.09198,9262.889643,9211.612277,9148.927726,9079.62964,9005.433875,8927.459936,8846.518424,8763.232758,8678.101399,8591.533634,8503.87192,8415.406761,8326.387092,8237.027844,8147.515613,8058.013058,7968.662361,7879.588032,7790.8992,7702.691524,7615.048804,124
724,2014/11/7,9406.16,9414.32,9239.11,9291.83,9428.581877,9481.067026,9546.027254,9618.885007,9698.134996,9782.84014,9872.348559,9966.17525,10063.94249,10165.34616,10270.13509,10378.09768,10489.05275,10602.84305,10719.3306,10838.39314,10959.92143,11083.81721,11209.99145,11338.36311,11468.858,9383.791444,9331.844791,9268.342065,9198.139481,9122.975292,9043.983616,8961.985633,8877.612899,8791.370382,8703.67271,8614.866812,8525.24698,8435.065403,8344.539813,8253.859244,8163.188476,8072.671549,7982.434597,7892.588174,7803.229187,7714.44253,104.44
725,2014/11/10,9233.87,9351.87,9222.57,9351.87,9255.881182,9307.404975,9371.175344,9442.698582,9520.496972,9603.650596,9691.519513,9783.627607,9879.604073,9979.150357,10082.0199,10188.00497,10296.9277,10408.63374,10522.98762,10639.86932,10759.17162,10880.79803,11004.66117,11130.68149,11258.78614,9211.911163,9160.916002,9098.576437,9029.659735,8955.872307,8878.327499,8797.83145,8715.004148,8630.341312,8544.249974,8457.070708,8369.092418,8280.562671,8191.695212,8102.675614,8013.665638,7924.806684,7836.222577,7748.021846,7660.299622,7573.139245,71.16
726,2014/11/11,9374.36,9400.9,9324.77,9369.03,9396.706074,9449.013783,9513.754396,9586.365834,9665.347898,9749.766674,9838.972486,9932.481971,10029.91868,10130.97953,10235.4142,10343.01179,10453.59174,10566.99735,10683.09108,10801.75109,10922.86853,11046.34545,11172.09312,11300.03079,11430.08451,9352.067067,9300.296033,9237.007994,9167.042749,9092.132672,9013.408048,8931.687281,8847.599791,8761.64884,8674.247654,8585.741987,8496.425139,8406.548444,8316.328899,8225.9549,8135.590669,8045.379758,7955.447876,7865.905202,7776.848317,7688.361826,79.81
727,2014/11/12,9339.68,9359.37,9189.63,9210.96,9361.943406,9414.057605,9478.558713,9550.901528,9629.591402,9713.697875,9802.573674,9895.737225,9992.813476,10093.50045,10197.54877,10304.74831,10414.91918,10527.90524,10643.56949,10761.79053,10882.4599,11005.48001,11130.76249,11258.22686,11387.79945,9317.469539,9265.89003,9202.836122,9133.12971,9058.496759,8980.063373,8898.644928,8814.868516,8729.235536,8642.157686,8553.979442,8464.993017,8375.448817,8285.563035,8195.52337,8105.493437,8015.616257,7926.017074,7836.805659,7748.078236,7659.919096,93.73
728,2014/11/13,9260.53,9311,9170.28,9248.51,9282.604732,9334.277285,9398.231772,9469.961512,9547.98452,9631.378225,9719.500838,9811.874865,9908.128435,10007.96213,10111.12868,10217.41975,10326.65696,10438.68551,10553.36956,10670.58872,10790.23547,10912.21303,11036.4338,11162.81795,11291.29247,9238.507763,9187.36537,9124.845818,9055.73014,8981.729673,8903.960978,8823.232521,8740.16608,8655.258806,8568.918905,8481.487935,8393.255635,8304.470285,8215.346249,8126.069633,8036.802667,7947.687161,7858.847294,7770.39191,7682.416415,7595.004389,82.31
729,2014/11/14,9272.36,9284.13,9184.46,9252.94,9294.462932,9346.201495,9410.237681,9482.059053,9560.181733,9643.681971,9731.917157,9824.409189,9920.785719,10020.74695,10124.04529,10230.47214,10339.8489,10452.02057,10566.85111,10684.22002,10804.01961,10926.153,11050.53245,11177.07806,11305.7167,9250.309631,9199.101904,9136.502486,9067.298515,8993.203515,8915.335474,8834.503889,8751.331334,8666.315593,8579.865396,8492.322736,8403.977722,8315.078952,8225.841063,8136.4504,8047.069399,7957.84005,7868.886694,7780.318311,7692.230431,7604.706738,76.73
730,2014/11/17,9162.27,9331.32,9161.6,9306.35,9184.110506,9235.234781,9298.51067,9369.479313,9446.674449,9529.183294,9616.370871,9707.764752,9802.997011,9901.771407,10003.84329,10109.00655,10217.08469,10327.92455,10441.39172,10557.36712,10675.74434,10796.42765,10919.33035,11044.37349,11171.48482,9140.481433,9089.881692,9028.025512,8959.643194,8886.427918,8809.484398,8729.61252,8647.427466,8563.421111,8477.99733,8391.494057,8304.197957,8216.354675,8128.1763,8039.846965,7951.527178,7863.357242,7775.460022,7687.943204,7600.901185,7514.416654,72.03
731,2014/11/18,9323.75,9461.53,9323.52,9456.53,9345.975432,9398.000745,9462.391837,9534.611264,9613.166922,9697.12994,9785.85415,9878.858799,9975.769475,10076.28472,10180.15556,10287.17227,10397.15522,10509.94857,10625.41554,10743.43494,10863.8985,10986.70878,11111.77758,11239.02454,11368.37613,9301.577421,9250.085888,9187.139526,9117.552007,9043.046352,8964.746744,8883.467169,8799.833648,8714.346726,8627.417398,8539.389553,8450.554906,8361.163434,8271.430964,8181.544873,8091.668497,8001.944615,7912.498254,7823.439,7734.862913,7646.85414,73.98
732,2014/11/19,9462.05,9521.73,9439.16,9472.8,9484.605104,9537.402113,9602.748324,9676.038987,9755.759868,9840.968318,9931.008582,10025.39278,10123.74094,10225.74713,10331.1587,10439.76279,10551.37714,10665.84356,10783.02326,10902.79325,11025.04365,11149.6756,11276.59955,11405.73397,11537.00425,9439.548533,9387.293221,9323.413171,9252.793454,9177.18265,9097.721618,9015.236415,8930.362351,8843.607394,8755.388636,8666.055066,8575.902727,8485.185304,8394.121824,8302.902444,8211.692925,8120.63816,8029.865033,7939.484756,7849.594811,7760.280597,73.15
733,2014/11/20,9460.4,9487.69,9382.23,9483.97,9482.951171,9535.738973,9601.073789,9674.351672,9754.058651,9839.252242,9929.276804,10023.64454,10121.97555,10223.96395,10329.35715,10437.9423,10549.53718,10663.98364,10781.14291,10900.89201,11023.1211,11147.73131,11274.63312,11403.74503,11534.99241,9437.902457,9385.656258,9321.787347,9251.179945,9175.582326,9096.13515,9013.664331,8928.805067,8842.065239,8753.861864,8664.543872,8574.407254,8483.70565,8392.65805,8301.454578,8210.260963,8119.222076,8028.464779,7938.100262,7848.225993,7758.927353,82.1
734,2014/11/21,9521.24,9736.14,9508.17,9732.55,9543.936198,9597.063479,9662.818465,9736.567599,9816.787175,9902.528647,9993.132159,10088.10678,10187.07015,10289.71445,10395.78542,10505.06889,10617.38144,10732.56391,10850.47663,10970.99584,11094.01098,11219.42256,11347.14049,11477.08272,11609.17416,9498.597775,9446.015579,9381.735926,9310.674447,9234.590658,9154.632556,9071.631366,8986.22637,8898.928717,8810.158105,8720.265707,8629.549419,8538.264511,8446.631382,8354.841379,8263.061297,8171.436937,8080.095978,7989.150326,7898.698073,7808.825152,166.63
735,2014/11/24,9722.31,9832.41,9711.77,9785.54,9745.485497,9799.734723,9866.878325,9942.184897,10024.09855,10111.65072,10204.1676,10301.1479,10402.20119,10507.01313,10615.32412,10726.91544,10841.59981,10959.21471,11079.61751,11202.68186,11328.29484,11456.35486,11586.76994,11719.4563,11854.33725,9699.189616,9645.496986,9579.859873,9507.297713,9429.607184,9347.960522,9263.206509,9175.997927,9086.856718,8996.211443,8904.420694,8811.788655,8718.575988,8625.007747,8531.279317,8437.561019,8344.001732,8250.73183,8157.865583,8065.503155,7973.732294,97.61
736,2014/11/25,9790.03,9921.46,9787.26,9861.21,9813.366925,9867.994019,9935.605305,10011.43642,10093.92064,10182.08264,10275.24394,10372.89975,10474.65692,10580.19892,10689.26434,10801.63294,10917.11613,11035.55027,11156.79173,11280.71327,11407.2012,11536.15322,11667.47669,11801.08726,11936.90772,9766.748572,9712.681951,9646.587647,9573.520062,9495.288385,9413.07302,9327.728659,9239.912632,9150.150517,9058.87386,8966.443749,8873.166488,8779.304556,8685.084572,8590.703285,8496.332199,8402.121232,8308.201666,8214.688566,8121.682795,8029.272711,117.77
737,2014/11/26,9894.6,9942.67,9868.35,9915.56,9918.186193,9973.396774,10041.73023,10118.37132,10201.73658,10290.84026,10384.99665,10483.69554,10586.53961,10693.20893,10803.43931,10917.00815,11033.72485,11153.42401,11275.96049,11401.20567,11529.04465,11659.37404,11792.10022,11927.13792,12064.40911,9871.069897,9816.425775,9749.6255,9675.77746,9596.710169,9513.616639,9427.360692,9338.606678,9247.885788,9155.63418,9062.216798,8967.943217,8873.07872,8777.852347,8682.462947,8587.083857,8491.866597,8396.94385,8302.431911,8208.43272,8115.035578,89.12
738,2014/11/27,9934.78,9992.67,9920.86,9974.87,9958.461972,10013.89675,10082.5077,10159.46001,10243.1638,10332.62932,10427.16805,10526.26774,10629.52943,10736.63192,10847.30992,10961.33994,11078.53061,11198.71585,11321.74992,11447.5037,11575.8618,11706.72044,11839.98559,11975.57165,12113.40027,9911.154346,9856.288325,9789.216787,9715.068865,9635.680497,9552.249541,9465.643326,9376.5289,9285.439611,9192.813387,9099.016655,9004.360249,8909.110526,8813.497457,8717.7207,8621.954295,8526.350376,8431.042167,8336.146434,8241.765531,8147.989122,84.7
739,2014/11/28,9990.7,9990.7,9902.4,9980.85,10014.51527,10070.26208,10139.25922,10216.64467,10300.8196,10390.7887,10485.85956,10585.51705,10689.35998,10797.06531,10908.36629,11023.03815,11140.88845,11261.75018,11385.47677,11511.93838,11641.01898,11772.61418,11906.62944,12042.97868,12181.5831,9966.941364,9911.766519,9844.317454,9769.752175,9689.916953,9606.016388,9518.922691,9429.306666,9337.704662,9244.557072,9150.232386,9055.043185,8959.257329,8863.106082,8766.790225,8670.484779,8574.342734,8478.498062,8383.068188,8288.156043,8193.851793,98.91
740,2014/12/1,9915.74,9979.08,9906.42,9963.51,9939.376585,9994.705125,10063.18458,10139.98941,10223.53278,10312.82684,10407.18439,10506.09415,10609.15795,10716.05517,10826.52106,10940.33254,11057.29861,11177.25352,11300.05179,11425.56456,11553.67667,11684.28451,11817.29426,11952.62048,12090.18495,9892.159625,9837.398755,9770.455759,9696.449941,9617.213721,9533.942661,9447.502426,9358.558787,9267.644071,9175.195366,9081.578395,8987.103398,8892.036221,8796.606394,8701.013193,8605.430324,8510.009631,8414.88408,8320.170214,8225.970192,8132.373505,97.09
741,2014/12/2,9983.79,10038.21,9910.21,9934.08,10007.5888,10063.29705,10132.24647,10209.5784,10293.69511,10383.60198,10478.60708,10578.19565,10681.96675,10789.5976,10900.82159,11015.41414,11133.18293,11253.96106,11377.60209,11503.97622,11632.96755,11764.47173,11898.3943,12034.64923,12173.15779,9960.047797,9904.911112,9837.508699,9762.994992,9683.214988,9599.372452,9512.338993,9422.78495,9331.246301,9238.163137,9143.903689,9048.780326,8953.06072,8856.975975,8760.726734,8664.487897,8568.412348,8472.633966,8377.270096,8282.423596,8188.184571,86.63
742,2014/12/3,9978.89,9993.85,9930.53,9971.79,10002.67712,10058.35803,10127.27361,10204.56758,10288.64301,10378.50575,10473.46423,10573.00392,10676.72409,10784.30211,10895.47152,11010.00782,11127.71881,11248.43767,11372.01801,11498.33012,11627.25814,11758.69778,11892.55462,12028.74268,12167.18325,9955.159449,9900.049826,9832.680493,9758.203357,9678.462508,9594.661122,9507.670379,9418.160288,9326.666567,9233.629087,9139.415902,9044.339225,8948.666597,8852.62901,8756.427008,8660.235404,8564.207009,8468.475635,8373.158569,8278.358619,8184.165846,83.61
743,2014/12/4,9998.85,10083.74,9835.42,9851.35,10022.6847,10078.47698,10147.53041,10224.97899,10309.22258,10399.26507,10494.41349,10594.15228,10698.07992,10805.87311,10917.26488,11032.03029,11149.97672,11270.93705,11394.76457,11521.32934,11650.51524,11782.21779,11916.34238,12052.80284,12191.52033,9975.071983,9919.852128,9852.348041,9777.721934,9697.821587,9613.852579,9526.687835,9436.998704,9345.321975,9252.098399,9157.696767,9062.429915,8966.565921,8870.336238,8773.94181,8677.557802,8581.337328,8485.41447,8389.906749,8294.917178,8200.535999,119.71
744,2014/12/5,9931.96,10093.03,9929.47,10087.12,9955.635249,10011.05429,10079.64577,10156.57624,10240.25626,10329.69639,10424.20828,10523.27984,10626.51223,10733.58431,10844.2309,10958.22855,11075.38595,11195.53708,11318.53623,11444.25431,11572.57598,11703.39747,11836.62479,11972.17237,12109.96187,9908.341052,9853.490605,9786.438106,9712.31123,9632.945397,9549.538123,9462.956491,9373.86736,9282.803927,9190.203995,9096.433888,9001.80435,8906.581663,8810.995734,8715.246164,8619.506942,8523.930161,8428.649005,8333.780208,8239.426095,8145.676304,93.45
745,2014/12/8,10060.91,10084.95,10014.99,10014.99,10084.89263,10141.0312,10210.51322,10288.44251,10373.20898,10463.81033,10559.54931,10659.90715,10764.47984,10872.94207,10985.02522,11100.50294,11219.18144,11340.89253,11465.48862,11592.83894,11722.82665,11855.34664,11990.3037,12127.61114,12267.1896,10036.9844,9981.421811,9913.498746,9838.409456,9758.013189,9673.52301,9585.817259,9495.571454,9403.325714,9309.523526,9214.53597,9118.677824,9022.218829,8925.391876,8828.399156,8731.416919,8634.599233,8538.081009,8441.980499,8346.401354,8251.434378,68.93
746,2014/12/9,9904.58,9951.66,9786.38,9793.71,9928.189982,9983.456251,10051.85863,10128.57702,10212.02637,10301.21992,10395.47127,10494.26972,10597.21752,10703.99443,10814.33599,10928.01938,11044.85381,11164.6737,11287.33377,11412.70528,11540.6732,11671.13405,11803.9941,11939.168,12076.57765,9881.026164,9826.326926,9759.459274,9685.536748,9606.389708,9523.212367,9436.86942,9348.025886,9257.213492,9164.868836,9071.35723,8976.988563,8882.028382,8786.70596,8691.220348,8595.745056,8500.431757,8405.413268,8310.806001,8216.712,8123.220654,110.06
747,2014/12/10,9859.78,9909.39,9775.39,9799.73,9883.283191,9938.299481,10006.39247,10082.76385,10165.83574,10254.62586,10348.4509,10446.80246,10549.28461,10655.57855,10765.42102,10878.5902,10994.89616,11114.1741,11236.27936,11361.08379,11488.47289,11618.34364,11750.60274,11885.16523,12021.95335,9836.332702,9781.880878,9715.315679,9641.727516,9562.93847,9480.137354,9394.184949,9305.743269,9215.341634,9123.414668,9030.32603,8936.384207,8841.853547,8746.962284,8651.908568,8556.865126,8461.982944,8367.394239,8273.214896,8179.546497,8086.478028,88.53
748,2014/12/11,9770.66,9907.82,9763.41,9862.53,9793.950751,9848.469764,9915.947278,9991.628356,10073.94938,10161.93695,10254.91393,10352.37651,10453.93235,10559.26553,10668.11516,10780.26144,10895.51614,11013.71595,11134.71754,11258.39389,11384.63156,11513.32844,11644.39209,11777.7383,11913.29003,9747.424636,9693.464988,9627.501454,9554.578436,9476.501544,9394.448846,9309.273343,9221.631064,9132.046546,9040.950484,8948.70325,8855.610543,8761.934321,8667.900755,8573.706205,8479.521836,8385.49727,8291.763528,8198.435448,8105.613693,8013.386445,98.96
749,2014/12/12,9794.2,9799.65,9586.22,9594.73,9817.546865,9872.197227,9939.837312,10015.70073,10098.22008,10186.41963,10279.62062,10377.31802,10479.11853,10584.70548,10693.81736,10806.23382,10921.76621,11040.25079,11161.5439,11285.51822,11412.06002,11541.06697,11672.44638,11806.11386,11941.99217,9770.908656,9716.819005,9650.696549,9577.597841,9499.332842,9417.082458,9331.701745,9243.848313,9154.047964,9062.732429,8970.262948,8876.945956,8783.044044,8688.783928,8594.36244,8499.951157,8405.700061,8311.740491,8218.18756,8125.142173,8032.692727,94.54
750,2014/12/15,9599.82,9678.26,9330.99,9334.01,9622.703513,9676.26926,9742.56693,9816.924724,9897.806363,9984.255471,10075.60675,10171.3652,10271.14534,10374.63676,10481.58316,10591.76855,10705.00803,10821.14112,10940.02699,11061.54086,11185.57126,11312.01788,11440.78988,11571.80453,11704.98614,9576.990906,9523.974743,9459.164581,9387.516622,9310.804905,9230.186898,9146.500689,9060.390835,8972.372703,8882.869456,8792.235165,8700.770183,8608.73189,8516.342501,8423.794943,8331.257388,8238.876842,8146.782034,8055.085795,7963.887029,7873.272375,112.72
751,2014/12/16,9366.56,9567.09,9219.05,9563.89,9388.887481,9441.151667,9505.838412,9578.389433,9657.305779,9741.654314,9830.785902,9924.217581,10021.57322,10122.54998,10226.89775,10334.40582,10444.89376,10558.205,10674.20214,10792.76342,10913.78009,11037.15426,11162.79731,11290.62852,11420.57403,9344.285616,9292.557659,9229.322279,9159.415249,9084.567501,9005.908381,8924.25561,8840.238086,8754.358651,8667.030187,8578.598162,8489.35563,8399.553718,8309.409241,8219.110438,8128.821395,8038.685545,7948.828491,7859.360322,7770.377537,7681.964672,171.05
752,2014/12/17,9455.74,9589.25,9429.4,9544.43,9478.280063,9531.041862,9596.344496,9669.586283,9749.254,9834.405627,9924.385845,10018.7071,10116.98967,10218.92784,10324.26912,10432.80078,10544.34069,10658.73078,10775.83234,10895.52246,11017.69133,11142.24016,11269.07947,11398.12778,11529.31051,9433.253539,9381.033075,9317.195624,9246.623002,9171.062621,9091.654579,9009.224384,8924.40692,8837.709818,8749.54989,8660.275894,8570.183676,8479.52675,8388.523998,8297.36545,8206.216756,8115.222713,8024.510121,7934.190116,7844.360117,7755.105463,102.08
753,2014/12/18,9711.61,9811.06,9671.18,9811.06,9734.759991,9788.949512,9856.019219,9931.242911,10013.06642,10100.52223,10192.93729,10289.81085,10390.75293,10495.44951,10603.6413,10715.10981,10829.66796,10947.15342,11067.42371,11190.35262,11315.82735,11443.74644,11574.01799,11706.55831,11841.29082,9688.515061,9634.881524,9569.316648,9496.834348,9419.229321,9337.672517,9253.011781,9165.899177,9076.856073,8986.310559,8894.620831,8802.090739,8708.980659,8615.515395,8521.89012,8428.274964,8334.818645,8241.651392,8148.88735,8056.626573,7964.956711,121.02
754,2014/12/19,9901.26,9901.26,9688.66,9786.96,9924.862068,9980.109812,10048.48927,10125.18194,10208.60331,10297.76697,10391.98673,10490.75206,10593.66535,10700.40647,10810.71104,10924.35632,11041.15159,11160.93132,11283.55028,11408.87976,11536.80479,11667.2219,11800.03742,11935.16601,12072.5296,9877.714059,9823.033157,9756.187918,9682.290171,9603.169661,9520.020201,9433.706195,9344.892442,9254.110488,9161.796786,9068.316525,8973.97949,8879.05114,8783.76067,8688.307064,8592.863775,8497.582425,8402.595786,8308.020232,8213.957771,8120.497763,173.45
755,2014/12/22,9827.26,9924.01,9826.55,9865.76,9850.685671,9905.520504,9973.388906,10049.50839,10132.30629,10220.80356,10314.31914,10412.34631,10514.49045,10620.43381,10729.91399,10842.70991,10958.63227,11077.5168,11199.21932,11323.61211,11450.58106,11580.02346,11711.84634,11845.96501,11982.30197,9803.890037,9749.617808,9683.272158,9609.926707,9531.397527,9448.86951,9363.200597,9275.050619,9184.947152,9093.323384,9000.541775,8906.909795,8812.690921,8718.112632,8623.372427,8528.642462,8434.073225,8339.796497,8245.927781,8152.568324,8059.806818,61.83
