Date,log_returns,Open,High,Low,Close
2012/12/28,-0.008610565,2965.12,2985.47,2959.37,2960.31
2012/12/31,0.019800574,2955.45,3021.41,2953.52,3019.51
2013/1/2,0.030254584,3091.33,3112.65,3083.49,3112.26
2013/1/3,-0.003763185,3108.49,3118.18,3092.28,3100.57
2013/1/4,0.000351486,3100.88,3108.44,3090.81,3101.66
2013/1/7,-0.000919285,3089.17,3102.35,3083.88,3098.81
2013/1/8,-0.002261487,3098.46,3103.39,3076.6,3091.81
2013/1/9,0.004517871,3099.65,3111.22,3096.34,3105.81
2013/1/10,0.005122394,3125.64,3127.72,3098.47,3121.76
2013/1/11,0.001242117,3122.12,3126.59,3114.1,3125.64
2013/1/14,-0.002607664,3113.65,3123.48,3104.08,3117.5
2013/1/15,-0.0021579,3101.06,3112.29,3093.32,3110.78
2013/1/16,0.002170731,3110.72,3124.65,3106.79,3117.54
2013/1/17,0.005903873,3130.49,3144.05,3125.79,3136
2013/1/18,-0.000411437,3127.91,3134.73,3119.2,3134.71
2013/1/22,0.00269836,3135.63,3143.18,3121.54,3143.18
2013/1/23,0.003331828,3155.82,3161.06,3149.74,3153.67
2013/1/24,-0.007412451,3125.67,3153.56,3124.45,3130.38
2013/1/25,0.006155982,3140.65,3156.2,3135.86,3149.71
2013/1/28,0.001456216,3152.17,3161.83,3144.89,3154.3
2013/1/29,-0.000202918,3149.62,3156.94,3133.11,3153.66
2013/1/30,-0.003605485,3157.43,3164.06,3135.83,3142.31
2013/1/31,-5.73E-05,3140.67,3154.18,3136.82,3142.13
2013/2/1,0.011697224,3162.94,3183.14,3154.91,3179.1
2013/2/4,-0.015191401,3161.72,3169.63,3130.57,3131.17
2013/2/5,0.01282315,3140.9,3178.52,3136.82,3171.58
2013/2/6,-0.000977909,3159.38,3174.82,3157.35,3168.48
2013/2/7,-0.001057849,3167.44,3170.42,3135.98,3165.13
2013/2/8,0.009039219,3178.06,3196.89,3177.18,3193.87
2013/2/11,-0.000585668,3192.53,3194.01,3182.19,3192
2013/2/12,-0.001727682,3190.73,3196.92,3184.84,3186.49
2013/2/13,0.003255337,3195.34,3205.52,3187.06,3196.88
2013/2/14,0.000556638,3182.74,3202.33,3182.39,3198.66
2013/2/15,-0.002074894,3202.84,3206.21,3184.03,3192.03
2013/2/19,0.006731614,3197.46,3213.6,3194.92,3213.59
2013/2/20,-0.015422068,3211.99,3213.25,3163.95,3164.41
2013/2/21,-0.010457695,3154.88,3155.19,3118.62,3131.49
2013/2/22,0.009638882,3149.09,3161.82,3139.55,3161.82
2013/2/25,-0.014517455,3180.59,3186.25,3116.25,3116.25
2013/2/26,0.004290821,3126.23,3135.57,3105.36,3129.65
2013/2/27,0.010365785,3129.72,3177.8,3127.27,3162.26
2013/2/28,-0.000654809,3161.43,3182.6,3159.72,3160.19
2013/3/1,0.003017413,3143.54,3171.5,3129.4,3169.74
2013/3/4,0.003869792,3159.46,3182.27,3154.79,3182.03
2013/3/5,0.013143789,3200.38,3227.31,3200.27,3224.13
2013/3/6,-0.000546033,3233.31,3233.44,3217.67,3222.37
2013/3/7,0.003011873,3224.5,3235.1,3221.47,3232.09
2013/3/8,0.0037922,3245.85,3248.7,3227.89,3244.37
2013/3/11,0.002616497,3237.74,3252.87,3233.67,3252.87
2013/3/12,-0.003248561,3244.85,3249.78,3229.92,3242.32
2013/3/13,0.000863206,3243.04,3251.45,3230.62,3245.12
