Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2013/12/27,16486.37,16529.01,16461.23,16478.41,16516.32924,16586.71254,16674.10269,16772.21401,16878.99303,16993.16435,17113.84187,17240.36692,17372.2268,17509.00891,17650.37265,17796.03111,17945.7387,18099.28233,18256.47505,18417.15121,18581.16287,18748.3769,18918.67277,19091.94072,19268.08031,16456.4651,16386.63449,16300.75098,16205.39755,16102.87979,15994.69,15881.90412,15765.34868,15645.68544,15523.45979,15399.13073,15273.09062,15145.67889,15017.19189,14887.89019,14758.00424,14627.73873,14497.27607,14366.77927,14236.39428,14106.25197,47.23,-8.92E-05,-0.089918546,-0.060188612,0.434589333,0.150698698,0.401219423
2013/12/30,16484.51,16504.35,16476.87,16504.29,16514.46586,16584.84122,16672.22151,16770.32176,16877.08873,16991.24717,17111.91108,17238.42185,17370.26685,17507.03354,17648.38132,17794.02335,17943.71405,18097.24036,18254.41534,18415.07338,18579.06654,18746.2617,18916.53836,19089.78676,19265.90648,16454.60847,16384.78574,16298.91193,16203.56925,16101.06306,15992.88547,15880.11232,15763.57002,15643.92028,15521.70842,15397.39339,15271.3675,15143.97015,15015.49764,14886.21053,14756.33924,14626.08842,14495.64048,14365.1584,14234.78813,14104.66049,54.22,0.001569308,-0.013810418,0.13802056,0.426986704,0.134583333,0.389651429
2013/12/31,16512.38,16588.25,16511.48,16576.66,16542.38651,16612.88085,16700.40887,16798.67497,16905.62246,17019.9739,17140.84182,17267.56647,17399.63438,17536.6323,17678.21906,17824.10732,17974.05109,18127.83697,18285.27768,18446.20734,18610.47776,18777.9556,18948.52014,19122.06144,19298.47892,16482.42792,16412.48714,16326.46814,16230.96427,16128.28477,16019.92429,15906.96047,15790.22115,15670.36912,15547.95064,15423.42543,15297.18647,15169.57373,15040.88401,14911.37832,14781.28746,14650.81643,14520.14794,14389.44526,14258.85457,14128.50693,78.76,0.004375335,-0.043284799,0.37335541,0.443418682,0.087997158,0.402430045
2014/1/2,16572.17,16573.07,16416.49,16441.35,16602.28516,16673.03475,16760.8797,16859.50162,16966.83636,17081.60186,17202.90743,17330.09094,17462.63706,17600.13103,17742.23047,17888.64698,18039.13369,18193.47641,18351.4872,18512.99958,18677.8648,18845.94906,19017.1312,19191.30089,19368.35716,16542.10947,16471.91544,16385.58497,16289.73529,16186.684,16077.93115,15964.5583,15847.39627,15727.11026,15604.24851,15479.27241,15352.57635,15224.50153,15095.34584,14965.37122,14834.80931,14703.86586,14572.72423,14441.54828,14310.48474,14179.66512,80.96,-0.008196179,0.147316184,0.027549952,0.395151702,0.059140749,0.800309896
2014/1/3,16456.89,16518.74,16439.3,16469.99,16486.79567,16557.05311,16644.28699,16742.22288,16848.81096,16962.77813,17083.23986,17209.53866,17341.16276,17477.70029,17618.81124,17764.20925,17913.64914,18066.91821,18223.82985,18384.2187,18547.93708,18714.85211,18884.84346,19057.80159,19233.62621,16427.03857,16357.33283,16271.6029,16176.41997,16074.08553,15966.08919,15853.50499,15737.15797,15617.7087,15495.70161,15371.59487,15245.78014,15118.59624,14990.33899,14861.2685,14731.61481,14601.58223,14471.35285,14341.0894,14210.93756,14081.02796,72.77,0.001740434,-0.111638522,-0.106651423,0.515534767,-0.316581353,0.991198944
2014/1/6,16474.04,16532.99,16405.52,16425.1,16503.97684,16574.30749,16661.63228,16759.67023,16866.36939,16980.45532,17101.04259,17227.47301,17359.23427,17495.91409,17637.1721,17782.72162,17932.31725,18085.74605,18242.8212,18403.3772,18567.2662,18734.35517,18904.52368,19077.66204,19253.6699,16444.15746,16374.37908,16288.55981,16193.27769,16090.8366,15982.72772,15870.02619,15753.55792,15633.98418,15511.84994,15387.61386,15261.66802,15134.35158,15005.96067,14876.75568,14746.96687,14616.79878,14486.43369,14356.03449,14225.74702,14095.70203,89.38,-0.002729284,0.034150486,0.205593161,0.572505482,0.660629774,0.489663832
2014/1/7,16429.02,16562.32,16429.02,16530.94,16458.87503,16529.01348,16616.09963,16713.86966,16820.27724,16934.0514,17054.30913,17180.39404,17311.79523,17448.10153,17588.97351,17734.12528,17883.31209,18036.3216,18192.96751,18353.08474,18516.52586,18683.15822,18852.86169,19025.5269,19201.05377,16399.21913,16329.63143,16244.04668,16149.02495,16046.86381,15939.05037,15826.65683,15710.50684,15591.25987,15469.4594,15345.56283,15219.96117,15092.99266,14964.95261,14836.10071,14706.66659,14576.85422,14446.84539,14316.80254,14186.87112,14057.18152,81.27,0.006423124,0.123830697,-0.095119999,0.673094579,0.586774044,0.643145337
2014/1/8,16527.66,16528.88,16416.69,16462.74,16557.69428,16628.25385,16715.86286,16814.2199,16921.26635,17035.72361,17156.70337,17283.5453,17415.73542,17552.8601,17694.57788,17840.60114,17990.68368,18144.61186,18302.19826,18463.27684,18627.69927,18795.33208,18966.05446,19139.75636,19316.33708,16497.6802,16427.6747,16341.5761,16245.98386,16143.20934,16034.74859,15921.68024,15804.83288,15684.86995,15562.33819,15437.69774,15311.34197,15183.61114,15054.80234,14925.17681,14794.96556,14664.3738,14533.5844,14402.76077,14272.04924,14141.58098,103.26,-0.004134131,0.110913235,0.239473135,0.560072851,0.150555766,1.090620289
2014/1/9,16471.41,16525.35,16378.61,16444.76,16501.34206,16571.66149,16658.97233,16756.99463,16863.67676,16977.74447,17098.3125,17224.72273,17356.46296,17493.12095,17634.35641,17779.8827,17929.45444,18082.85875,18239.90883,18400.43919,18564.30202,18731.36432,18901.50566,19074.61639,19250.59614,16441.53224,16371.76499,16285.95942,16190.69251,16088.26778,15980.17615,15867.49262,15751.04294,15631.48829,15509.37355,15385.15731,15259.23157,15131.93546,15003.56504,14874.38068,14744.61259,14614.46528,14484.121,14353.74262,14223.47595,14093.45172,83.99,-0.00109276,-0.190429701,-0.206552335,0.449439067,-0.134225845,1.04833953
2014/1/10,16453.62,16487.65,16379.02,16437.05,16483.51973,16553.76321,16640.97976,16738.89618,16845.46309,16959.40761,17079.84541,17206.11911,17337.71705,17474.22745,17615.31037,17760.67948,17910.08968,18063.3283,18220.20875,18380.56574,18544.25159,18711.13345,18881.09103,19054.01478,19229.80447,16423.7745,16354.08261,16268.36971,16173.2057,16070.89159,15962.91671,15850.35489,15734.03098,15614.60545,15492.6226,15368.54052,15242.75079,15115.59216,14987.36039,14858.31555,14728.68762,14598.68088,14468.47738,14338.23981,14208.11384,14078.23005,85.19,-0.000468952,-0.113693058,0.014186312,0.459873229,0.450053266,0.449640775
2014/1/13,16434.03,16453.13,16240.6,16257.94,16463.89413,16534.05398,16621.16668,16718.96652,16825.40655,16939.21541,17059.50981,17185.63317,17317.07443,17453.4223,17594.33724,17739.53327,17888.76557,18041.82175,18198.51542,18358.68148,18522.17244,18688.85561,18858.61083,19031.3287,19206.90909,16404.22004,16334.61113,16249.00028,16153.94957,16051.75728,15943.91095,15831.48314,15715.29774,15596.01439,15474.17678,15350.24243,15224.60247,15097.59524,14969.51615,14840.62495,14711.15136,14581.29941,14451.25093,14321.16843,14191.19738,14061.46823,111.68,-0.010956528,0.00358824,0.270753583,0.394458795,0.542822329,0.115402263
2014/1/14,16261.99,16373.92,16260.83,16373.86,16291.5415,16360.96687,16447.16764,16543.94366,16649.26942,16761.88686,16880.92196,17005.725,17135.79026,17270.71077,17410.15054,17553.82658,17701.49664,17852.95055,18008.00386,18166.49322,18328.27268,18493.21092,18661.18906,18832.09883,19005.84115,16232.49211,16163.61189,16078.89727,15984.8416,15883.71911,15777.00178,15665.75092,15550.7818,15432.74718,15312.18502,15189.54809,15065.22339,14939.54574,14812.80745,14685.26555,14557.14736,14428.65476,14299.9677,14171.24696,14042.63652,13914.26545,98.61,0.007104756,0.373747427,-0.124464963,0.396708878,0.073573056,0.779377303
2014/1/15,16378.03,16505.28,16376.78,16481.94,16407.79237,16477.71314,16564.529,16661.99558,16768.07291,16881.49395,17001.37845,17127.07203,17258.0654,17393.94865,17534.38342,17679.08468,17827.80847,17980.3431,18136.50282,18296.12311,18459.05696,18625.17215,18794.34892,18966.47824,19141.46033,16348.32162,16278.9499,16193.63078,16098.90396,15997.05989,15889.58106,15777.53636,15661.74686,15542.86999,15421.44754,15297.93551,15172.72367,15046.14923,14918.50657,14790.05458,14661.02218,14531.6127,14402.00738,14272.36814,14142.83998,14013.55289,101.13,0.006579075,0.081152692,0.025234142,0.301418186,0.010135618,0.966440311
2014/1/16,16477.7,16477.7,16375.56,16417.01,16507.64349,16577.98977,16665.33396,16763.39368,16870.11655,16984.22783,17104.84189,17231.3004,17363.09093,17499.80112,17641.09051,17786.67237,17936.30123,18089.76412,18246.87417,18407.46584,18571.39124,18738.51734,18908.72365,19081.90048,19257.94744,16447.81083,16378.01694,16292.1786,16196.87531,16094.41147,15986.27856,15873.552,15757.05785,15637.45754,15515.29617,15391.03249,15265.05867,15137.71395,15009.29451,14880.06081,14750.24317,14620.04616,14489.65211,14359.22394,14228.90752,14098.83364,87.37,-0.003947244,0.073860921,-0.146254844,0.297256535,0.821407603,0.155093777
2014/1/17,16408.02,16495.26,16378.8,16458.56,16437.83687,16507.88567,16594.8605,16692.50556,16798.77712,16912.40585,17032.50987,17158.43361,17289.66684,17425.79891,17566.49083,17711.45706,17860.45318,18013.26711,18169.71278,18329.62535,18492.85756,18659.27692,18828.76347,19001.20798,19176.51048,16378.25722,16308.75847,16223.28312,16128.38285,16026.3523,15918.67666,15806.42679,15690.42527,15571.33071,15449.68593,15325.94773,15200.50662,15073.70041,14945.82402,14817.13682,14687.86815,14558.22171,14428.37906,14298.50243,14168.73709,14039.21326,184.97,0.002527714,0.029414288,0.750041675,0.28866926,0.906432047,-0.093004587
2014/1/21,16459.27,16520.6,16316.25,16414.44,16489.18,16559.4476,16646.69409,16744.64414,16851.24764,16965.23129,17085.71045,17212.02751,17343.67064,17480.22792,17621.35928,17766.77831,17916.23981,18069.53106,18226.46538,18386.87743,18550.61949,18717.55866,18887.5746,19060.55773,19236.40778,16429.41426,16359.69843,16273.9561,16178.75941,16076.41017,15968.39821,15855.79773,15739.43388,15619.96734,15497.9426,15373.81791,15247.98499,15120.7827,14992.50689,14863.41774,14733.7453,14603.69391,14473.4457,14343.16341,14212.99275,14083.06436,111.57,-0.002684271,0.004946095,-0.505541453,0.154948406,0.728096411,0.161871492
2014/1/22,16420.48,16453.49,16332.98,16373.34,16450.31951,16520.42151,16607.46239,16705.18159,16811.53386,16925.24888,17045.4441,17171.46347,17302.79635,17439.0318,17579.83055,17724.90687,17874.01613,18026.94611,18183.51059,18343.54459,18506.90075,18673.44649,18843.06175,19015.63721,19191.07283,16390.69462,16321.1431,16235.60284,16140.6305,16038.52246,15930.76506,15818.42995,15702.34034,15583.15534,15461.41819,15337.58603,15212.04965,15085.14714,14957.17365,14828.38873,14699.02189,14569.277,14439.33575,14309.3605,14179.49662,14049.87443,87.57,-0.002507033,-0.27671219,-0.242213723,0.135474503,0.458195002,0.203386505
2014/1/23,16371.99,16372.96,16140.58,16197.35,16401.74139,16471.63638,16558.42022,16655.85086,16761.88907,16875.26828,16995.10857,17120.7558,17251.70085,17387.534,17527.91697,17672.56487,17821.23381,17973.71218,18129.81432,18289.37574,18452.24951,18618.30343,18787.41781,18959.48366,19134.40122,16342.29257,16272.94644,16187.65878,16092.9669,15991.16039,15883.7212,15771.71782,15655.97102,15537.13798,15415.76032,15292.29383,15167.12817,15040.60041,14913.00483,14784.60021,14655.61539,14526.25364,14396.69611,14267.10468,14137.62428,14008.38487,100.54,-0.010806754,-0.114236126,0.138117185,0.220740178,1.065225149,-0.428061195
2014/1/24,16203.29,16203.29,15879.11,15879.11,16232.73483,16301.9096,16387.79921,16484.22591,16589.17148,16701.38241,16819.98784,16944.34038,17073.93615,17208.36964,17347.30608,17490.46351,17637.60054,17788.50774,17943.00138,18100.91864,18262.11413,18426.45701,18593.8288,18764.12165,18937.23682,16173.89858,16105.267,16020.85816,15927.142,15826.38453,15720.05241,15609.20313,15494.64901,15377.04045,15256.91348,15134.71922,15010.84329,14885.61929,14759.33848,14632.25696,14504.60123,14376.57245,14248.3499,14120.0938,13991.9476,13864.0399,141.45,-0.01984324,0.620914318,0.341390639,0.345349447,0.822865891,-0.01443485
2014/1/27,15879.05,15942.77,15783.55,15837.88,15907.90561,15975.69615,16059.86705,16154.36417,16257.2097,16367.17521,16483.40725,16605.2714,16732.27387,16864.01724,17000.17346,17140.4662,17284.65891,17432.54635,17583.94844,17738.70567,17896.67551,18057.72976,18221.75233,18388.63748,18558.28849,15850.24673,15782.98852,15700.26876,15608.42793,15509.68669,15405.48236,15296.85126,15184.58945,15069.33432,14951.61119,14831.86212,14710.46505,14587.74687,14463.99303,14339.45451,14214.35327,14088.88644,13963.22972,13837.54012,13711.95822,13586.61005,127.54,-0.00259987,0.072920527,-0.103516257,0.397562083,0.539121754,0.156635468
2014/1/28,15840.84,15945.89,15840.84,15928.56,15869.62618,15937.25359,16021.22194,16115.49168,16218.08973,16327.79062,16443.74298,16565.31389,16692.01074,16823.4371,16959.26569,17099.22084,17243.06657,17390.59814,17541.63592,17696.02075,17853.61047,18014.27717,18177.90504,18344.38862,18513.6314,15812.10604,15745.00967,15662.48897,15570.86913,15472.3655,15368.41191,15260.04221,15148.05054,15033.07276,14915.6329,14796.17199,14675.06703,14552.64416,14429.18811,14304.94927,14180.14905,14054.98413,13929.62979,13804.24264,13678.96293,13553.91638,89.11,0.005709185,0.01296969,-0.358558479,0.534506832,0.55969056,0.20190564
2014/1/29,15927.08,15927.08,15708.98,15738.79,15956.0229,16024.01848,16108.44397,16203.22692,16306.38353,16416.68166,16533.26528,16655.49803,16782.88465,16915.02651,17051.59457,17192.31166,17336.94051,17485.27527,17637.13532,17792.36064,17950.80831,18112.3497,18276.86839,18444.25833,18614.42249,15898.1896,15830.72796,15747.758,15655.63937,15556.59946,15452.07994,15343.12026,15230.51888,15114.91514,14996.83593,14876.72465,14754.96038,14631.87102,14507.74285,14382.82764,14257.34799,14131.50166,14005.46486,13879.39509,13753.43333,13627.70601,109.59,-0.011985359,0.089513348,0.206874568,0.473646407,0.583527365,0.121524416
2014/1/30,15743.03,15907.53,15733.27,15848.61,15771.63844,15838.84828,15922.29817,16015.98583,16117.95038,16226.97393,16342.21033,16463.03059,16588.94515,16719.56001,16854.54992,16993.64091,17136.59845,17283.21909,17433.32428,17586.75585,17743.37253,17903.04719,18065.66473,18231.12035,18399.31813,15714.47346,15647.79138,15565.7802,15474.72608,15376.83066,15273.51894,15165.81837,15054.5182,14940.25035,14823.53563,14704.81234,14584.45515,14462.78818,14340.09442,14216.62269,14092.59307,13968.20098,13843.62064,13719.0077,13594.50154,13470.2271,92.1,0.006953433,0.069635424,-0.173871186,0.567084495,0.483016613,0.145447075
