Date,log_returns,hurst,hurstp,hurstm
2012/8/6,0.016767862,0.242597176,0.948180372,-0.265624408
2012/8/7,0.003684939,0.327206472,0.551422319,0.174799628
2012/8/8,-0.000350291,0.410910727,0.708230493,0.030548492
2012/8/9,0.010112894,0.421015155,0.510061093,0.288733827
2012/8/10,-0.006600596,0.527460966,0.585378853,0.571051233
2012/8/13,-0.002723196,0.518965605,0.9361573,-0.076062618
2012/8/14,0.010418928,0.371516523,0.631004365,-0.01581655
2012/8/15,-0.011867588,0.351095799,0.764798733,-0.245914746
2012/8/16,-0.004465306,0.358089992,1.193659765,-0.272958322
2012/8/17,0.007640943,0.277130094,0.972153535,-0.260130539
2012/8/20,-0.000586768,0.231283617,0.22103454,0.219056633
2012/8/21,-0.000207938,0.246822403,0.065074353,0.422063365
2012/8/22,-0.01061882,0.195393019,-0.401413965,0.598390888
2012/8/23,0.012217037,0.274386675,-0.047471196,0.565572086
2012/8/24,-0.0126068,0.132528268,-0.148304565,0.482758884
2012/8/27,-0.004100947,0.076471463,0.012158502,0.181696376
2012/8/28,0.000662956,0.032454075,0.349908546,-0.060353844
2012/8/29,-0.001176254,-0.06837418,0.082278584,-0.024792679
2012/8/30,-0.011977342,0.061200281,0.206746338,0.214276471
2012/8/31,-0.003603905,0.178386862,0.396240222,0.02284072
2012/9/3,0.003926056,0.348880245,1.039000728,-0.305469846
2012/9/4,-0.006632644,0.399697983,0.798176546,0.015869651
2012/9/5,-0.01476839,0.356979286,0.739929776,-0.0545119
2012/9/6,0.003349296,0.267839404,0.612966295,-0.15617319
2012/9/7,0.030396486,0.272567919,0.820236307,-0.202160675
2012/9/10,0.001262197,0.360199593,0.814282963,0.010227429
2012/9/11,0.001547686,0.425520853,0.752218973,0.12909692
2012/9/12,0.010893781,0.469053104,0.687498182,0.243841891
2012/9/13,-0.001383745,0.598049364,0.797093134,0.591289231
2012/9/14,0.028624721,0.533970171,0.742618544,0.281056101
2012/9/17,0.001372315,0.313513999,0.483417462,-0.002167447
2012/9/18,-0.002723218,0.165445926,0.424730871,-0.299965968
2012/9/19,0.011581103,0.08775672,0.129033996,0.200816363
2012/9/20,-0.012115661,0.17409066,0.27418333,0.129714033
2012/9/21,0.006969998,0.180742856,-0.142693502,0.777849029
2012/9/24,-0.001942571,0.221090448,0.005694266,0.505118664
2012/9/25,0.000192301,0.348431364,-0.72129126,1.060793217
