,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
1068,2015/4/17,4966.11,4974.09,4912.32,4931.81,4977.103817,5002.936207,5035.015511,5071.032083,5110.231626,5152.145698,5196.448871,5242.89924,5291.308528,5341.525217,5393.424223,5446.900193,5501.862941,5558.234219,5615.945374,5674.935582,5735.150516,5796.541292,5859.063651,5922.677289,5987.345325,4955.140467,4929.554867,4898.147479,4863.358805,4826.052973,4786.791752,4745.981178,4703.93334,4660.897848,4617.079866,4572.651346,4527.758479,4482.526882,4437.065363,4391.468736,4345.819996,4300.192029,4254.648986,4209.247416,4164.037196,4119.062321,506.0,-0.015288639376592947,-0.12083087015539995,0.2759722447516553,0.7468584988232544,0.7635234669845031,0.93478758920543
1069,2015/4/20,4958.07,5000.2,4952.68,4994.6,4969.046018,4994.836587,5026.863955,5062.822217,5101.958297,5143.804512,5188.035958,5234.411125,5282.742041,5332.87743,5384.692413,5438.081807,5492.955571,5549.235586,5606.853308,5665.748013,5725.86546,5787.156846,5849.577982,5913.088632,5977.651972,4947.118227,4921.574049,4890.217508,4855.485157,4818.239722,4779.042063,4738.29756,4696.317797,4653.351978,4609.604936,4565.248345,4520.428158,4475.26979,4429.881872,4384.359065,4338.784229,4293.230132,4247.760823,4202.432756,4157.295731,4112.393669,386.63,0.012651268179208848,0.8766212533807307,-0.2690685059377917,0.7064560250594113,1.0131514492178975,0.730525371523528
1070,2015/4/21,5023.96,5028.22,5009.51,5014.1,5035.081883,5061.215194,5093.668188,5130.104316,5169.760493,5212.16282,5256.982079,5303.973546,5352.946752,5403.748413,5456.251988,5510.350897,5565.953904,5622.981849,5681.365278,5741.042661,5801.959035,5864.06495,5927.315629,5991.6703,6057.091651,5012.862684,4986.979038,4955.205786,4920.011861,4882.271455,4842.552881,4801.266906,4758.729255,4715.192445,4670.864029,4625.917963,4580.502141,4534.743643,4488.752545,4442.624765,4396.444265,4350.284779,4304.211208,4258.280757,4212.543885,4167.045099,381.51,0.0038966148797259376,0.0924726546912531,-0.013331100648908802,0.8659981108986906,0.712350896725137,1.1268543599674388
1071,2015/4/22,5026.57,5040.65,4992.62,5035.17,5037.697661,5063.844549,5096.314403,5132.769459,5172.446238,5214.870594,5259.713136,5306.729016,5355.727664,5406.555717,5459.086568,5513.213583,5568.845475,5625.903047,5684.316807,5744.025193,5804.973214,5867.111394,5930.394932,5994.783036,6060.238374,5015.466919,4989.569826,4957.780068,4922.567859,4884.807846,4845.068638,4803.761215,4761.201465,4717.642037,4673.290592,4628.321176,4582.88176,4537.09949,4491.084499,4444.932755,4398.728264,4352.544798,4306.447291,4260.492978,4214.732346,4169.209923,398.3,0.004193345561383538,0.0027227670018223904,0.04306842748683344,0.8903269831303209,0.4311056159840874,1.8166776632232797
1072,2015/4/23,5020.22,5073.09,5019.3,5056.06,5031.333604,5057.44746,5089.876295,5126.285298,5165.911954,5208.282716,5253.068609,5300.025094,5348.961843,5399.725686,5452.190176,5506.248812,5561.810426,5618.795917,5677.135884,5736.768841,5797.639868,5859.699549,5922.903142,5987.209905,6052.582554,5009.130945,4983.266568,4951.516969,4916.349243,4878.636932,4838.947926,4797.692687,4755.186702,4711.682301,4667.386885,4622.474278,4577.092265,4531.367832,4485.410971,4439.31753,4393.171408,4347.046285,4301.007012,4255.110753,4209.407929,4163.943015,435.93,0.004140234607785287,0.023249032762411304,0.09027618981311568,0.7016962516931354,0.6342821774759242,0.6352339361942987
1073,2015/4/24,5096.34,5100.37,5081.21,5092.09,5107.622116,5134.131928,5167.052472,5204.013533,5244.241035,5287.254251,5332.719219,5380.38769,5430.066451,5481.60001,5534.860002,5589.738313,5646.142389,5703.991934,5763.216491,5823.753643,5885.547638,5948.54831,6012.710239,6077.992065,6144.355939,5085.082805,5058.826255,5026.595247,4990.894284,4952.610153,4912.319356,4870.438576,4827.288086,4783.124042,4738.156988,4692.563386,4646.49326,4600.075522,4553.421831,4506.62949,4459.78367,4412.959166,4366.221814,4319.629645,4273.233844,4227.079559,467.32,0.00710083146018713,0.0330154496861379,0.06953256784823349,0.4833403452559527,0.3705201926560873,0.4122102485645781
1074,2015/4/27,5104.36,5119.83,5053.54,5060.25,5115.65987,5142.211401,5175.18375,5212.202976,5252.493783,5295.574689,5341.111204,5388.85469,5438.61163,5490.226285,5543.570092,5598.534763,5655.027601,5712.968182,5772.28594,5832.918359,5894.809597,5957.909412,6022.172311,6087.55687,6154.02518,5093.08509,5066.78722,5034.505491,4998.748346,4960.403969,4920.049766,4878.103079,4834.884685,4790.651141,4745.613324,4699.947972,4653.805346,4607.314561,4560.587453,4513.721476,4466.801935,4419.903744,4373.092843,4326.427353,4279.958539,4233.731623,506.28,-0.0062724661294304065,-0.33357240082161876,0.08007562807530001,0.29173177708931475,-0.0012226579964465562,0.4862489987491129
1075,2015/4/28,5063.26,5075.3,5006.28,5055.42,5074.468884,5100.806624,5133.513482,5170.234631,5210.201019,5252.935039,5298.104897,5345.463956,5394.820256,5446.019313,5498.933598,5553.455697,5609.493659,5666.967706,5725.80784,5785.95205,5847.344944,5909.936683,5973.682141,6038.540228,6104.473339,5052.075875,5025.989754,4993.967956,4958.498725,4920.463094,4880.433821,4838.824887,4795.954484,4752.077106,4707.40193,4662.104273,4616.333185,4570.216741,4523.865877,4477.377262,4430.835514,4384.314945,4337.880962,4291.59122,4245.49657,4199.64187,476.1,-0.0009549541191151246,-0.1614490470563501,-0.06146195972377448,0.17119298589038692,-0.1644251241456507,0.3493879490625681
1076,2015/4/29,5028.45,5053.85,4999.83,5023.64,5039.581823,5065.73849,5098.220488,5134.689179,5174.380797,5216.82102,5261.680334,5308.713799,5357.730773,5408.577836,5461.128335,5515.275593,5570.928293,5628.007205,5686.442812,5746.17353,5807.144347,5869.305767,5932.612974,5997.025159,6062.504979,5017.342766,4991.435988,4959.63434,4924.408961,4886.634825,4846.880754,4805.557882,4762.982214,4719.406494,4675.038461,4630.052226,4584.595815,4538.796422,4492.76422,4446.595216,4400.373443,4354.172704,4308.057956,4262.086456,4216.308708,4170.76926,443.71,-0.006306164526867497,-0.047595807438579385,-0.07045672031884821,0.18838597515142447,-0.8385960722921862,1.7789677523895677
1077,2015/4/30,4996.99,5015.96,4921.56,4941.42,5008.052178,5034.045198,5066.323976,5102.564504,5142.007796,5184.182496,5228.761152,5275.500356,5324.21066,5374.739604,5426.961326,5480.769817,5536.074331,5592.796135,5650.866145,5710.223164,5770.812522,5832.585036,5895.496167,5959.505365,6024.575516,4985.952257,4960.207562,4928.604878,4893.599883,4856.062078,4816.556724,4775.492384,4733.183087,4689.879994,4645.789545,4601.084762,4555.912744,4510.399891,4464.655686,4418.775532,4372.842942,4326.931253,4281.105017,4235.421134,4189.92979,4144.675254,591.67,-0.016502031260642366,0.30467435243364704,0.28777785114672855,0.09477342964478078,0.33069576323186456,0.019169884969140034
1078,2015/5/1,4966.32,5005.39,4962.74,5005.39,4977.314282,5003.147765,5035.228425,5071.24652,5110.447721,5152.363565,5196.668611,5243.120944,5291.53228,5341.751092,5393.652293,5447.130524,5502.095596,5558.469258,5616.182853,5675.175556,5735.393036,5796.786408,5859.311411,5922.927739,5987.59851,4955.350004,4929.763322,4898.354605,4863.56446,4826.25705,4786.994169,4746.181869,4704.132253,4661.094941,4617.275106,4572.844708,4527.949942,4482.716433,4437.252991,4391.654436,4346.003766,4300.373869,4254.828901,4209.425411,4164.213279,4119.236502,461.13,0.01286259252245629,0.33706935889246337,-0.249269048123403,0.15275894426509048,0.7152196750078469,-0.19142012883356557
1079,2015/5/4,5018.35,5043.62,5013.02,5016.93,5029.459464,5055.563593,5087.980349,5124.37579,5163.987685,5206.342664,5251.111875,5298.050869,5346.969389,5397.714323,5450.15927,5504.19777,5559.738687,5616.702952,5675.021187,5734.631931,5795.480284,5857.516848,5920.696898,5984.979707,6050.328006,5007.265076,4981.410333,4949.672561,4914.517935,4876.819671,4837.145449,4795.905577,4753.415425,4709.92723,4665.648313,4620.752436,4575.387327,4529.679926,4483.740183,4437.663912,4391.53498,4345.427038,4299.404915,4253.525752,4207.839952,4162.391973,415.23,0.002302861034147949,-0.020416521627735218,-0.10484741532823016,0.24767692661174565,0.5652832899892399,0.027156693825564005
1080,2015/5/5,5000.19,5008.27,4934.34,4939.33,5011.259262,5037.268928,5069.568376,5105.832112,5145.300663,5187.502371,5232.109575,5278.87871,5327.620208,5378.18151,5430.436673,5484.279623,5539.619553,5596.37768,5654.484878,5713.879908,5774.508067,5836.320139,5899.271558,5963.321746,6028.433567,4989.145189,4963.384007,4931.761085,4896.733674,4859.17183,4819.641178,4778.55054,4736.214149,4692.883325,4648.764641,4604.03123,4558.830285,4513.288286,4467.514786,4421.605252,4375.643247,4329.702157,4283.846575,4238.133436,4192.61296,4147.329444,479.75,-0.01558849837226489,0.040122616289515634,0.144432551311089,0.3651063017977786,0.09938885237995515,1.0078693320576995
1081,2015/5/6,4956.7,4965.1,4888.17,4919.64,4967.672985,4993.456427,5025.474946,5061.423272,5100.548538,5142.38319,5186.602415,5232.964768,5281.282328,5331.403864,5383.20453,5436.579171,5491.437773,5547.702237,5605.304038,5664.182469,5724.283305,5785.557755,5847.961643,5911.454744,5976.000244,4945.751253,4920.214134,4888.866257,4854.143503,4816.908359,4777.721532,4736.988287,4695.020124,4652.066177,4608.331223,4563.986888,4519.179086,4474.033196,4428.657819,4383.147591,4337.585349,4292.043839,4246.587093,4201.271552,4156.146998,4111.257344,496.02,-0.003994337375820599,0.06770601232015494,0.033351113604829945,0.2619891022851388,1.1741623173342328,-0.3146916238885369
1082,2015/5/7,4917.75,4957.12,4914.53,4945.54,4928.636759,4954.217594,4985.984509,5021.650351,5060.468169,5101.974082,5145.84583,5191.843865,5239.781744,5289.509422,5340.903036,5393.858256,5448.285776,5504.108111,5561.257274,5619.673036,5679.301596,5740.094549,5802.008064,5865.002233,5929.040531,4906.887289,4881.550841,4850.449298,4815.999397,4779.056849,4740.177953,4699.764793,4658.126417,4615.510005,4572.118722,4528.122848,4483.667147,4438.876016,4393.857202,4348.704595,4303.500383,4258.316741,4213.217197,4168.257747,4123.487784,4078.950875,470.26,0.005250803230602846,-0.1035714103278873,-0.053330515253179236,0.2745272528148782,0.7122462147115446,-0.09220261462093789
1083,2015/5/8,4991.63,5014.33,4989.26,5003.55,5002.680312,5028.645451,5060.889605,5097.09126,5136.492243,5178.621704,5223.152544,5269.841613,5318.499669,5368.974413,5421.140119,5474.890893,5530.136085,5586.797046,5644.804768,5704.098117,5764.622485,5826.328738,5889.172389,5953.112927,6018.113281,4980.604097,4954.887017,4923.318231,4888.350784,4850.853244,4811.390265,4770.369973,4728.106058,4684.849414,4640.806259,4596.149428,4551.025864,4505.56183,4459.866692,4414.035752,4368.152431,4322.289989,4276.512908,4230.878027,4185.435479,4140.229486,450.65,0.011661500177336874,-0.27093174836940603,-0.0425947482370412,0.2941373772762175,0.7702271894977831,-0.912061029947702
1084,2015/5/11,5003.26,5017.38,4992.02,4993.57,5014.336058,5040.361693,5072.680973,5108.966974,5148.459757,5190.687376,5235.321968,5282.119818,5330.891242,5381.483588,5433.770835,5487.646843,5543.02075,5599.813725,5657.9566,5717.388097,5778.05348,5839.903503,5902.893573,5966.983086,6032.134885,4992.208408,4966.431409,4934.789071,4899.740154,4862.155248,4822.600325,4781.484459,4739.122074,4695.764646,4651.618874,4606.857998,4561.6293,4516.05934,4470.257736,4424.320015,4378.32979,4332.360493,4286.476757,4240.735551,4195.187127,4149.875808,410.32,-0.00199657567685194,-0.015322854148291043,-0.09375364192140577,0.23680802628866934,0.870112319921814,-0.5984402597449751
1085,2015/5/12,4966.44,4995.5,4931.6,4976.19,4977.434547,5003.268654,5035.35009,5071.369055,5110.571203,5152.488061,5196.794177,5243.247633,5291.660138,5341.880164,5393.782618,5447.262142,5502.228542,5558.603566,5616.318556,5675.312684,5735.531619,5796.926475,5859.452988,5923.070853,5987.743187,4955.469738,4929.882438,4898.472963,4863.681977,4826.373666,4787.109836,4746.29655,4704.245918,4661.207566,4617.386672,4572.9552,4528.05935,4482.824748,4437.360207,4391.760551,4346.108778,4300.477778,4254.931709,4209.527122,4164.313898,4119.336034,403.84,-0.0034865468388305494,-0.07662799657906216,-0.015918583168219404,0.19455506897797506,0.5656512514628826,-0.11787506460473716
1086,2015/5/13,4991.42,5012.97,4977.49,4981.69,5002.469847,5028.433894,5060.676691,5096.876823,5136.276148,5178.403838,5222.932803,5269.619908,5318.275917,5368.748538,5420.912049,5474.660562,5529.903429,5586.562007,5644.567289,5703.858143,5764.379965,5826.083622,5888.924629,5952.862477,6017.860096,4980.394561,4954.678562,4923.111105,4888.145129,4850.649166,4811.187848,4770.169281,4727.907145,4684.652321,4640.611018,4595.956066,4550.834401,4505.372279,4459.679063,4413.850051,4367.968661,4322.108148,4276.332994,4230.700032,4185.259396,4140.055305,384.76,0.0011046529099134343,-0.20348753006414544,-0.048398996628378814,0.44365251911369674,0.9522725086395329,-0.22410982515339806
1087,2015/5/14,5016.68,5051.72,4999.65,5050.8,5027.785767,5053.881209,5086.287177,5122.670507,5162.26922,5204.610104,5249.364416,5296.28779,5345.190032,5395.918078,5448.345573,5502.36609,5557.888524,5614.833832,5673.132661,5732.723568,5793.551671,5855.567591,5918.726616,5982.988033,6048.314585,5005.598764,4979.752626,4948.025415,4912.882488,4875.196769,4835.53575,4794.309601,4751.83359,4708.359866,4664.095684,4619.214748,4573.864736,4528.172545,4482.24809,4436.187152,4390.073571,4343.980972,4297.974164,4252.110269,4206.439672,4161.006817,404.81,0.013777455684816498,-0.025371144358783404,0.05079805794102546,0.6848173878258508,0.7965793079294543,0.3497749986006762
1088,2015/5/15,5059.15,5062.65,5034.84,5048.29,5070.349786,5096.666146,5129.346455,5166.037797,5205.971743,5248.671075,5293.804266,5341.124882,5390.441118,5441.598616,5494.469949,5548.947791,5604.940264,5662.367658,5721.16003,5781.25542,5842.598479,5905.139411,5968.833125,6033.638564,6099.518154,5047.974953,5021.910007,4989.914202,4954.473763,4916.469007,4876.472227,4834.897067,4792.061464,4748.219703,4703.580791,4658.319903,4612.585969,4566.506959,4520.193719,4473.74284,4427.238872,4380.756065,4334.359774,4288.107606,4242.050373,4196.232895,431.42,-0.0004970744991245067,-0.3385888452282648,0.0636642723411305,0.5644040403083752,1.2611799044481784,-0.4049144923951977
1089,2015/5/18,5040.92,5084.5,5037.54,5078.44,5052.079429,5078.300961,5110.863511,5147.42264,5187.212689,5229.75816,5274.72872,5321.878822,5371.017353,5421.990511,5474.671329,5528.952867,5584.743579,5641.96404,5700.544562,5760.423405,5821.545423,5883.860996,5947.325198,6011.897119,6077.539321,5029.785221,5003.814197,4971.933684,4936.62095,4898.753139,4858.900483,4817.475134,4774.793883,4731.1101,4686.632039,4641.534243,4595.965105,4550.052135,4503.905779,4457.62228,4411.285883,4364.970571,4318.741463,4272.655959,4226.764688,4181.112306,391.35,0.005954555732204024,-0.2245978296696105,-0.09747979331572364,0.5263282770334895,0.6480346525634686,0.2432185499689109
1090,2015/5/19,5080.44,5087.35,5062.8,5070.03,5091.686917,5118.114022,5150.931857,5187.777604,5227.8796,5270.75862,5316.081742,5363.601494,5413.125263,5464.498043,5517.59187,5572.298966,5628.527068,5686.196129,5745.235912,5805.584196,5867.1854,5929.989517,5993.951268,6059.029423,6125.186249,5069.217926,5043.043294,5010.912843,4975.323263,4937.158574,4896.993479,4855.243362,4812.227498,4768.20124,4723.374479,4677.923123,4631.996731,4585.72381,4539.215674,4492.56932,4445.869653,4399.191236,4352.5997,4306.152893,4259.901841,4213.891553,412.31,-0.0016573930701189975,0.0390056174137019,0.05217319335172598,0.6984260874837072,1.0151268422649973,0.2999535693335057
1091,2015/5/20,5072.44,5097.52,5050.21,5071.74,5083.669207,5110.054698,5142.820856,5179.608583,5219.647432,5262.458932,5307.710685,5355.155609,5404.601395,5455.893279,5508.903501,5563.524452,5619.664014,5677.242265,5736.18908,5796.442335,5857.946538,5920.65176,5984.512792,6049.488471,6115.541122,5061.235597,5035.102181,5003.022325,4967.488787,4929.384195,4889.282346,4847.597972,4804.649843,4760.692912,4715.936738,4670.556953,4624.702879,4578.502823,4532.067922,4485.49502,4438.86889,4392.263976,4345.745806,4299.372137,4253.193915,4207.256078,401.52,0.0003372192459905396,-0.04440058842392691,-0.026518148255894883,0.7811162904720899,0.9562493068033708,0.9709345859169859
1092,2015/5/21,5065.94,5098.23,5062.51,5090.79,5077.154817,5103.506497,5136.230667,5172.971253,5212.958796,5255.715435,5300.909201,5348.293327,5397.675751,5448.901909,5501.844202,5556.395159,5612.462782,5669.96725,5728.838529,5789.014574,5850.439963,5913.064832,5976.844031,6041.736447,6107.704456,5054.749955,5028.650027,4996.611279,4961.123275,4923.067511,4883.017051,4841.386092,4798.492998,4754.592396,4709.893573,4664.57194,4618.776625,4572.635772,4526.260373,4479.747152,4433.18077,4386.635577,4340.177017,4293.862773,4247.743726,4201.864754,381.24,0.0037490708146794413,-0.25010192925820274,-0.051828247277253096,0.6355099275993796,0.4013893920151652,0.9511669528727201
1093,2015/5/22,5085.39,5103.84,5085.19,5089.36,5096.647875,5123.100729,5155.950539,5192.832185,5232.973255,5275.894053,5321.261334,5368.827385,5418.399407,5469.82224,5522.967798,5577.728197,5634.011083,5691.736332,5750.833639,5811.240722,5872.901946,5935.767255,5999.791325,6064.932887,6131.154172,5074.156992,5047.956857,5015.795101,4980.170845,4941.968971,4901.764743,4859.973948,4816.916171,4772.847018,4727.976581,4682.480941,4636.509801,4590.191796,4543.638346,4496.946543,4450.201375,4403.477479,4356.840547,4310.348486,4264.05237,4217.997253,363.37,-0.0002809388878171101,-0.15703791902561726,-0.04800749917497414,0.5641151257388499,0.34701058163060683,0.7305605718722818
1094,2015/5/26,5076.91,5081.17,5016.73,5032.75,5088.149102,5114.557845,5147.352878,5184.173023,5224.247156,5267.096383,5312.388013,5359.874747,5409.364106,5460.701191,5513.758127,5568.427212,5624.616245,5682.245236,5741.243997,5801.55035,5863.108752,5925.869232,5989.786541,6054.819478,6120.930337,5065.695724,5039.539278,5007.431152,4971.8663,4933.728129,4893.590942,4851.869834,4808.883857,4764.888191,4720.092575,4674.672801,4628.778319,4582.53755,4536.061728,4489.447785,4442.780566,4396.134583,4349.575419,4303.160884,4256.941969,4210.963649,442.17,-0.011185531521400794,0.005779560533682115,0.19627282462232537,0.5656567955973107,0.274483261085869,0.7928831137407466
1095,2015/5/27,5047.86,5111.54,5039.37,5106.59,5059.034792,5085.292425,5117.899804,5154.509266,5194.354095,5236.958139,5281.990612,5329.205627,5378.411809,5429.455144,5482.208489,5536.564758,5592.432279,5649.731518,5708.392688,5768.353969,5829.560135,5891.9615,5955.513075,6020.173895,6085.906469,5036.709892,5010.703112,4978.778709,4943.417359,4905.497414,4865.589891,4824.10751,4781.367499,4737.623575,4693.084279,4647.924396,4602.292521,4556.316341,4510.106454,4463.759235,4417.359045,4370.979969,4324.687216,4278.538265,4232.583813,4186.868581,424.87,0.014565308080007451,1.181991252281862,-0.039911183736849654,0.5798471751050491,0.4874210879113845,0.19412786817650007
1096,2015/5/28,5096.34,5106.65,5080.25,5097.98,5107.622116,5134.131928,5167.052472,5204.013533,5244.241035,5287.254251,5332.719219,5380.38769,5430.066451,5481.60001,5534.860002,5589.738313,5646.142389,5703.991934,5763.216491,5823.753643,5885.547638,5948.54831,6012.710239,6077.992065,6144.355939,5085.082805,5058.826255,5026.595247,4990.894284,4952.610153,4912.319356,4870.438576,4827.288086,4783.124042,4738.156988,4692.563386,4646.49326,4600.075522,4553.421831,4506.62949,4459.78367,4412.959166,4366.221814,4319.629645,4273.233844,4227.079559,400.53,-0.0016874796376808647,0.06646916545662229,-0.05899456970981342,0.5487273671888885,-0.14826731644619592,1.4534673748883344
1097,2015/5/29,5093.1,5099.4,5057.59,5070.02,5104.374943,5130.867902,5163.767516,5200.705079,5240.907007,5283.892877,5329.328941,5376.967107,5426.614285,5478.115081,5531.341213,5586.184634,5642.552852,5700.365619,5759.552524,5820.05119,5881.805899,5944.766518,6008.887656,6074.12798,6140.449663,5081.849962,5055.610104,5023.399587,4987.721321,4949.46153,4909.196347,4867.342193,4824.219136,4780.083169,4735.144703,4689.580088,4643.53925,4597.151022,4550.526992,4503.764399,4456.948361,4410.153626,4363.445987,4316.883439,4270.517134,4224.392192,545.79,-0.005499620470640596,0.020351954038303255,0.3094456163067086,0.4439435653871119,0.6050836057870089,0.6923882648226252
1098,2015/6/1,5094.94,5099.01,5045.67,5082.93,5106.219016,5132.721547,5165.633046,5202.583954,5242.800405,5285.801806,5331.254284,5378.90966,5428.574775,5480.094176,5533.339538,5588.202773,5644.591354,5702.425007,5761.633295,5822.153818,5883.930837,5946.914203,6011.058506,6076.322399,6142.668042,5083.685898,5057.43656,5025.214406,4989.523251,4951.249637,4910.969907,4869.100632,4825.961997,4781.810085,4736.855384,4691.274307,4645.216836,4598.811849,4552.170975,4505.391488,4458.558536,4411.746895,4365.022383,4318.443013,4272.059957,4225.918351,444.44,0.002543104606606614,0.03118230967900537,-0.20541922366101387,0.3830764548919522,0.8094863536121109,0.23227787894259722
1099,2015/6/2,5063.47,5100.02,5047.35,5076.52,5074.679349,5101.018181,5133.726396,5170.449068,5210.417114,5253.152906,5298.324637,5345.68566,5395.044007,5446.245188,5499.161668,5553.686028,5609.726314,5667.202745,5726.045319,5786.192024,5847.587464,5910.1818,5973.929901,6038.790678,6104.726523,5052.285411,5026.198208,4994.175082,4958.70438,4920.667172,4880.636239,4839.025578,4796.153398,4752.2742,4707.597171,4662.297635,4616.524649,4570.406292,4524.053505,4477.562962,4431.019284,4384.496786,4338.060877,4291.769215,4245.672653,4199.816051,410.95,-0.0012618795014640567,0.00015574516825189733,-0.0783435101212989,0.2609116412211868,0.2509573185944245,0.39926551279764855
1100,2015/6/3,5098.48,5114.6,5084.99,5099.23,5109.766853,5136.287798,5169.222164,5206.198746,5246.44314,5289.474418,5334.958477,5382.646964,5432.346586,5483.901784,5537.184141,5592.085495,5648.513256,5706.387092,5765.636518,5826.199091,5888.019033,5951.04616,6015.235031,6080.54427,6146.936011,5087.218078,5060.950503,5028.705961,4992.990006,4954.6898,4914.382084,4872.483718,4829.315109,4785.13252,4740.146584,4694.533837,4648.444365,4602.007136,4555.333855,4508.521865,4461.656374,4414.812208,4368.055231,4321.443497,4275.028214,4228.854549,411.41,0.004463560465807046,-0.6641587596461163,0.001118731572490126,0.17983163963422147,-0.22539140319903458,0.32242443587798364
1101,2015/6/4,5078.22,5101.11,5046.29,5059.12,5089.462002,5115.877559,5148.681054,5185.5107,5225.595174,5268.455457,5313.758774,5361.257761,5410.75989,5462.110221,5515.180848,5569.864038,5626.067571,5683.711432,5742.725416,5803.047329,5864.621616,5927.39829,5991.332091,6056.381809,6122.509726,5067.00283,5040.839635,5008.723224,4973.149196,4935.001184,4894.85364,4853.121766,4810.124698,4766.117679,4721.310506,4675.879011,4629.972687,4583.719986,4537.232173,4490.606202,4443.926941,4397.268922,4350.697744,4304.271233,4258.040392,4212.050208,407.34,-0.007896992808167502,0.08623151940235729,-0.009942066625388537,0.2374607456540266,0.505222435387818,0.43541535193269565
1102,2015/6/5,5057.04,5074.98,5025.52,5068.46,5068.235115,5094.540499,5127.207178,5163.883217,5203.800508,5246.482032,5291.5964,5338.89728,5388.192948,5439.32911,5492.178392,5546.633513,5602.602634,5660.006077,5718.773928,5778.844254,5840.161729,5902.676577,5966.343727,6031.122138,6096.974252,5045.869614,5019.815539,4987.833078,4952.40742,4914.418514,4874.438415,4832.880596,4790.062858,4746.239381,4701.619087,4656.377076,4610.662216,4564.602424,4518.308499,4471.876994,4425.392421,4378.929,4332.55206,4286.319182,4240.281158,4194.482788,426.33,0.0018444687966800396,0.03777006694306895,0.0455654767302691,0.34165572929357435,0.7915285218604244,-0.05684044829487728
1103,2015/6/8,5066.65,5069.0,5014.06,5021.63,5077.866389,5104.221762,5136.950519,5173.696254,5213.6894,5256.452032,5301.652133,5349.042899,5398.432245,5449.665582,5502.615295,5557.173898,5613.249378,5670.761906,5729.641435,5789.825914,5851.259912,5913.893558,5977.681696,6042.583206,6108.560461,5055.458387,5029.354801,4997.311563,4961.818584,4923.757487,4883.701414,4842.064621,4799.165515,4755.25876,4710.553673,4665.225688,4619.423955,4573.276634,4526.894736,4480.374996,4433.802087,4387.250372,4340.7853,4294.464565,4248.339054,4202.453653,388.07,-0.009282441733116752,0.0211261573923327,-0.09402795854982705,0.2921635372052092,0.44269601116734053,0.16536697730167083
1104,2015/6/9,5013.13,5027.02,4974.61,5013.86,5024.227908,5050.304884,5082.687921,5119.045504,5158.616195,5200.927117,5245.64976,5292.539929,5341.407565,5392.099714,5444.490109,5498.472399,5553.955543,5610.860555,5669.118129,5728.666867,5789.451926,5851.423961,5914.538292,5978.754236,6044.03456,5002.056606,4976.228757,4944.523998,4909.405939,4871.746889,4832.113935,4790.916959,4748.471005,4705.028046,4660.795187,4615.94601,4570.628089,4524.968232,4479.076275,4433.047932,4386.966982,4340.907001,4294.932749,4249.101308,4203.46303,4158.062325,394.83,-0.0015485046674590427,0.06872195794344194,0.01726955679228917,0.28481877015479945,0.7755741373168129,0.10172556217821745
1105,2015/6/10,5029.41,5086.66,5024.17,5076.69,5040.543948,5066.705609,5099.193808,5135.669461,5175.368657,5217.816983,5262.684861,5309.727305,5358.753637,5409.610408,5462.170939,5516.328535,5571.991859,5629.081669,5687.528432,5747.270553,5808.25301,5870.426297,5933.745591,5998.170074,6063.662394,5018.300645,4992.388921,4960.581202,4925.349098,4887.567751,4847.80609,4806.475329,4763.891533,4720.307493,4675.93099,4630.936166,4585.471077,4539.66294,4493.621951,4447.444131,4401.213535,4355.003975,4308.880423,4262.900147,4217.113659,4171.565517,428.37,0.012453396892751824,0.07292402841663304,0.08153201559597166,0.15960722777665762,0.3715444842093564,0.4589993381113921
1106,2015/6/11,5088.26,5101.39,5075.05,5082.51,5099.524228,5125.992011,5158.86036,5195.762822,5235.926545,5278.871566,5324.264451,5371.857346,5421.457344,5472.909199,5526.08475,5580.876053,5637.190704,5694.948531,5754.07919,5814.520364,5876.216387,5939.117175,6003.177378,6068.355704,6134.614361,5077.020653,5050.805731,5018.625824,4982.981463,4944.75803,4904.531111,4862.716731,4819.634655,4775.540631,4730.64487,4685.123555,4639.12647,4592.782325,4546.202602,4499.484448,4452.712899,4405.962633,4359.299381,4312.781082,4266.458839,4220.377729,406.91,0.001145759633965497,-0.11695240529661088,-0.05139527734174098,0.4035647669418712,0.6013955782471979,0.32929339760774357
1107,2015/6/12,5060.24,5067.96,5043.24,5051.1,5071.442199,5097.764229,5130.451579,5167.150826,5207.093376,5249.801907,5294.944823,5342.275634,5391.602495,5442.771015,5495.653739,5550.143318,5606.147856,5663.587622,5722.392661,5782.500998,5843.857274,5906.41168,5970.119117,6034.938518,6100.832303,5049.062546,5022.991984,4990.989285,4955.54121,4917.528266,4877.522869,4835.938752,4793.093919,4749.242712,4704.594183,4659.323544,4613.579756,4567.490818,4521.1676,4474.706713,4428.192726,4381.699904,4335.293617,4289.031484,4242.964328,4197.136978,348.82,-0.006199192704363963,-0.0492144863348809,-0.15403600092805017,0.541979568648577,1.6242770911986364,-1.1999638433823951
