Date,Open,High,Low,Close,QPLp1,QPLp21,QPLn1,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2014/10/14,4246.23,4281.34,4212.82,4227.17,4255.630169,5119.428555,4236.850595,3521.969106,652.38,0.00320111,-0.008351027,0.033273809,0.220209512,0.140764021,0.229647026
2014/10/15,4154.1,4231.54,4116.6,4215.32,4163.296215,5008.352859,4144.924099,3445.553318,794.03,-0.002807231,-0.102094211,0.19649403,0.171396927,0.409834537,-0.247429105
2014/10/16,4133.25,4246.01,4131.65,4217.39,4142.400058,4983.215246,4124.120154,3428.259611,692.06,0.000490945,-0.17947987,-0.137448587,0.172603883,0.149093954,0.195461621
2014/10/17,4275.09,4296.11,4241.67,4258.44,4284.554058,5154.223351,4265.646846,3545.906582,667.36,0.009686443,-0.385547199,-0.036343027,0.236057407,0.213021147,0.228020428
2014/10/20,4254.16,4316.87,4248.22,4316.07,4263.577724,5128.989287,4244.763078,3528.546521,456.92,0.01344237,-0.378182258,-0.37882131,0.277287772,0.133188604,0.247131308
2014/10/21,4359.17,4419.48,4356.1,4419.48,4368.820192,5255.593638,4349.541124,3615.645424,492.35,0.023676776,0.439409083,0.074681525,0.325206324,0.370285251,0.25274024
2014/10/22,4429.16,4435.86,4381.28,4382.85,4438.965134,5339.976444,4419.376525,3673.697536,501.41,-0.008322844,0.170259313,0.018234284,0.528971073,0.34735125,0.611582516
2014/10/23,4427.44,4475.55,4421.56,4452.79,4437.241326,5337.902742,4417.660324,3672.270909,508.53,0.015831668,0.091193898,0.014100081,0.417822584,0.702340291,0.183310881
2014/10/24,4459.46,4486.26,4445.85,4483.72,4469.332211,5376.507364,4449.609596,3698.829397,446.47,0.006922193,0.062897285,-0.130152002,0.372217109,0.749249852,0.040640987
2014/10/27,4469.02,4489.6,4450.29,4485.93,4478.913375,5388.033291,4459.148479,3706.75879,413.39,0.000492773,-0.077140226,-0.076980752,0.279137607,0.707879607,0.046899471
2014/10/28,4505.73,4564.29,4505.11,4564.29,4515.704642,5432.292368,4495.777391,3737.207326,507.39,0.017317139,-0.261701793,0.204888481,0.367360487,0.130827897,0.565386289
2014/10/29,4551.37,4564.44,4517.02,4549.23,4561.445678,5487.317819,4541.316578,3775.06271,543.05,-0.003304983,-0.185877276,0.067921458,0.205483598,-0.061828703,0.104517151
2014/10/30,4532.1,4575.5,4521.79,4566.14,4542.133019,5464.085119,4522.089143,3759.07951,516.18,0.003710221,-0.242929301,-0.050745855,0.242647497,0.072131978,0.304198082
2014/10/31,4639.45,4641.51,4616.58,4630.74,4649.720667,5593.510669,4629.20202,3848.11929,659.76,0.014048473,-0.178928964,0.245420591,0.277155488,0.490542288,0.05274171
2014/11/3,4633.71,4654.19,4627.42,4638.91,4643.96796,5586.59029,4623.474699,3843.358336,522.97,0.001762742,0.074154397,-0.232352031,0.293074013,0.242412022,-0.311219326
2014/11/4,4623.77,4635.95,4594.91,4623.64,4634.005955,5574.60622,4613.556655,3835.113759,480.85,-0.003297151,-0.008861538,-0.08396873,0.268698377,0.345435856,0.196581465
2014/11/5,4649.47,4650.39,4607.73,4620.72,4659.762849,5605.591191,4639.199887,3856.430222,497.48,-0.000631737,-0.224995571,0.033999984,0.372000253,0.506727889,0.215497616
2014/11/6,4616.78,4639.17,4604.76,4638.47,4627.000481,5566.17879,4606.582095,3829.316012,482.3,0.003834033,-0.053457844,-0.030989028,0.38419923,0.775773704,0.073788591
2014/11/7,4636.89,4638.8,4606.81,4632.53,4647.155,5590.424228,4626.647674,3845.995938,475.31,-0.001281415,-0.389760893,-0.014599104,0.260596749,0.646081445,-0.070313599
2014/11/10,4635.1,4653.38,4626.49,4651.62,4645.361037,5588.266131,4624.861628,3844.51125,471.19,0.004112391,-0.334157487,-0.008705813,0.327279378,0.547185941,-0.036377544
2014/11/11,4649.19,4661.23,4640.24,4660.56,4659.482229,5605.253611,4638.920505,3856.19798,411.43,0.001920067,0.04840982,-0.135622513,0.245974429,0.259436148,0.091722564
2014/11/12,4644.63,4678.58,4643.78,4675.14,4654.912134,5599.755889,4634.370578,3852.41576,447.41,0.003123496,0.079921909,0.083836504,0.24797737,0.551913155,-0.200741736
2014/11/13,4681.56,4703.1,4664.27,4680.14,4691.923889,5644.280207,4671.219004,3883.046771,457.99,0.001068915,0.017004109,0.02337195,0.411945745,0.490154112,0.112329765
2014/11/14,4679.85,4688.74,4664.31,4688.54,4690.210103,5642.218561,4669.512781,3881.628438,433.43,0.001793209,-0.057868931,-0.055117043,0.347551721,0.606453086,0.005719757
2014/11/17,4678.44,4689.53,4655.19,4671,4688.796982,5640.518608,4668.105895,3880.458936,429.26,-0.003748052,0.028868664,-0.009667511,0.281872562,0.078117893,0.238071095
2014/11/18,4674.84,4709.83,4674.3,4702.44,4685.189012,5636.178301,4664.513847,3877.472972,421.88,0.006708341,0.255418632,-0.017341883,0.128655256,0.229935379,-0.231298941
2014/11/19,4694.78,4696.2,4655.72,4675.71,4705.173155,5660.21878,4684.409802,3894.011893,427.48,-0.0057005,0.279182918,0.01318659,0.151497194,-0.132821944,0.776893659
2014/11/20,4655.2,4702.97,4653.32,4701.87,4665.505534,5612.499513,4644.91723,3861.182881,411.1,0.005579279,0.160218285,-0.03907101,0.190774564,0.358211294,-0.005633824
2014/11/21,4751.01,4751.6,4700.73,4712.97,4761.527635,5728.011968,4740.515597,3940.650988,550.29,0.002357981,0.051390277,0.291608918,0.275636352,0.418520291,-0.020217674
2014/11/24,4725.17,4755.02,4723.62,4754.89,4735.630431,5696.858207,4714.732675,3919.218404,413.33,0.00885528,0.058026831,-0.286199107,0.334622309,0.457317001,0.058415157
2014/11/25,4762.39,4774.52,4749.92,4758.25,4772.932828,5741.732161,4751.87046,3950.089951,491.47,0.000706391,-0.07900737,0.173154595,0.613662852,0.733769464,0.228716564
2014/11/26,4760.23,4788,4757.48,4787.32,4770.768046,5739.127977,4749.715231,3948.298373,351.09,0.006090802,-0.183786969,-0.336358299,0.44776954,0.331919556,0.390054658
2014/11/28,4797.1,4810.86,4786.72,4791.63,4807.719668,5783.579957,4786.50379,3978.879618,300.15,0.00089989,-0.211220592,-0.156760251,0.328296794,0.383948086,0.274976117
2014/12/1,4777.73,4782.07,4724.62,4727.35,4788.306787,5760.226693,4767.176576,3962.813474,481.09,-0.013505854,-0.010106907,0.471772013,0.302411905,0.504602228,0.05413342
2014/12/2,4732.97,4761.63,4729.76,4755.81,4743.447699,5706.262206,4722.515445,3925.687992,460.39,0.006002237,0.400199319,-0.043980406,0.287886855,0.593603403,0.197022484
2014/12/3,4761.31,4781.37,4745.14,4774.47,4771.850437,5740.430069,4750.792846,3949.194162,450.7,0.003915945,0.073293347,-0.021272027,0.313544807,0.265651159,0.524726165
2014/12/4,4772,4785.41,4753.71,4769.44,4782.564102,5753.31837,4761.459233,3958.060815,448.63,-0.001054075,-0.000691307,-0.004603435,0.365422291,0.343449654,0.382162426
2014/12/5,4776.57,4788.98,4769.64,4780.76,4787.144219,5758.828149,4766.019138,3961.85133,449.46,0.002370632,-0.01194465,0.001848368,0.353476445,0.456426152,0.070251423
2014/12/8,4769.76,4793.24,4722.91,4740.69,4780.319143,5750.617735,4759.224181,3956.202882,497.78,-0.008416835,0.03065577,0.10211135,0.319754245,0.655958095,-0.092955982
2014/12/9,4685.2,4768.41,4674.38,4766.47,4695.571947,5648.66874,4674.850963,3886.065912,484.64,0.005423294,-0.157397122,-0.026751865,0.375322541,0.623075971,0.094354266
2014/12/10,4754.42,4766.64,4679.24,4684.02,4764.945184,5732.123203,4743.918065,3943.479359,481.57,-0.017449273,0.277803521,-0.006354748,0.283010485,0.604598397,-0.078803083
2014/12/11,4704.65,4759.88,4699.43,4708.16,4715.065005,5672.118456,4694.258001,3902.198411,448.12,0.005140458,0.206989291,-0.071990546,0.268840152,0.600917457,-0.26128657
2014/12/12,4665.35,4707.92,4653.6,4653.6,4675.678004,5624.736768,4655.04481,3869.60164,489.47,-0.01165606,0.102475436,0.088262119,0.266926272,0.360696387,0.155587435
2014/12/15,4679.67,4690.58,4592.43,4605.16,4690.029705,5642.001546,4669.333178,3881.47914,568.38,-0.0104637,0.142301378,0.149467036,0.282433807,0.481607791,0.142487975
2014/12/16,4572.79,4645.19,4547.31,4547.83,4582.913097,5513.142647,4562.689263,3792.829194,587.1,-0.012527218,0.094249078,0.032404954,0.283147787,0.700310495,-0.036805577
2014/12/17,4556.9,4651.9,4550.7,4644.31,4566.987921,5493.985013,4546.834362,3779.649482,573.5,0.020992618,0.145784251,-0.023437227,0.337173307,0.432094859,0.182187961
2014/12/18,4712.39,4748.4,4697.09,4748.4,4722.822139,5681.450116,4701.980904,3908.618233,553.98,0.022164905,0.223710217,-0.034629352,0.514262364,0.436730416,0.656862328
2014/12/19,4752.6,4782.13,4738.29,4765.38,4763.121155,5729.928937,4742.102085,3941.969789,1290,0.003569563,0.009136505,0.845268912,0.2639117,0.263999337,0.062624874
2014/12/22,4759.04,4781.93,4757.81,4781.42,4769.575412,5737.693264,4748.52786,3947.311346,450.59,0.003360291,-0.054741465,-1.051839662,0.229757614,0.2683854,-0.065182994
2014/12/23,4798.03,4798.06,4761.39,4765.42,4808.651726,5784.701203,4787.431736,3979.650992,405.38,-0.003351898,-0.067372395,-0.105732936,0.09702743,0.110946762,-0.202794889
2014/12/24,4770.12,4787.57,4768.67,4773.47,4780.67994,5751.051765,4759.583385,3956.501479,195.6,0.001687828,-0.18537347,-0.728753141,0.288872951,0.502015432,0.272829224
2014/12/26,4788.06,4814.95,4787.85,4806.86,4798.659655,5772.680963,4777.483758,3971.381531,264.82,0.006970561,-0.782823686,0.302978592,0.176582774,0.262825549,0.167947387
2014/12/29,4801.26,4813.72,4798.9,4806.91,4811.888877,5788.595423,4790.654601,3982.330065,312.34,1.04E-05,-0.53914378,0.165041988,0.238879693,-0.175826109,0.523667165
2014/12/30,4793.61,4803.89,4772.88,4777.44,4804.221942,5779.37227,4783.021499,3975.984892,316.5,-0.006149628,-0.173191024,0.013230904,0.365741764,0.240835996,0.179273614
2014/12/31,4790.53,4806.43,4734.11,4736.05,4801.135123,5775.658896,4779.948302,3973.430234,422.14,-0.008701383,0.451251848,0.288013771,0.368287865,0.53402954,-0.402023072
2015/1/2,4760.24,4777.01,4698.11,4726.81,4770.778068,5739.140033,4749.725209,3948.306667,367.74,-0.001952899,0.073994098,-0.137960846,0.334398433,0.357909667,0.497849702
2015/1/5,4700.34,4702.77,4641.46,4652.57,4710.745463,5666.922143,4689.957521,3898.623548,476.45,-0.015830801,0.104481624,0.258986619,0.347620553,0.324483536,0.303504865
2015/1/6,4666.85,4667.33,4567.6,4592.74,4677.181324,5626.54523,4656.541496,3870.845791,553.62,-0.012942959,0.552110664,0.150115745,0.487011819,0.922489698,0.194838585
2015/1/7,4626.84,4652.72,4613.9,4650.47,4637.082751,5578.307537,4616.619874,3837.660122,482.51,0.012491494,0.21181322,-0.137476885,0.446259132,1.11572278,0.214043636
2015/1/8,4689.54,4741.38,4688.02,4736.19,4699.921555,5653.901222,4679.181377,3889.665657,548.1,0.018264725,0.158562773,0.127456106,0.571792647,0.645271203,0.890871528
2015/1/9,4744.47,4744.71,4681.24,4704.07,4754.973157,5720.127076,4733.990043,3935.226487,430.67,-0.006804924,0.077202696,-0.241115616,0.490978851,0.909662116,0.002430513
2015/1/12,4714.07,4715.81,4650.65,4664.71,4724.505858,5683.475593,4703.657193,3910.011682,491.28,-0.008402424,0.01720987,0.131672094,0.368166697,0.776458104,-0.170331301
2015/1/13,4708.74,4751.34,4624.28,4661.5,4719.164059,5677.049527,4698.338966,3905.590797,566.52,-0.000688383,-0.148209785,0.142498154,0.423228571,0.405131129,-0.063639485
2015/1/14,4610.76,4655.37,4595.98,4639.32,4620.967154,5558.920832,4600.575392,3824.322818,527.38,-0.004769481,-0.160428588,-0.071591033,0.353783103,0.477586672,0.154999106
2015/1/15,4657.46,4663.96,4567.39,4570.82,4667.770537,5615.224262,4647.172238,3863.057403,525.69,-0.014875184,-0.235381142,-0.003209666,0.337939601,0.351962871,0.351375366
2015/1/16,4566.38,4635.82,4563.11,4634.38,4576.488907,5505.414489,4556.293422,3787.51252,548.6,0.013809805,0.135121389,0.042657893,0.406377703,0.854735893,0.066631505
2015/1/20,4655.84,4665.65,4601.1,4654.85,4666.146951,5613.271123,4645.555816,3861.713719,473.62,0.004407262,0.005349858,-0.146964266,0.501067693,0.433501664,0.807933391
2015/1/21,4641.95,4692.46,4629.59,4667.42,4652.226202,5596.524771,4631.696497,3850.192876,463.22,0.00269677,0.008732522,-0.022203209,0.41070174,0.362322033,0.628182254
2015/1/22,4690.93,4752.6,4644.57,4750.4,4701.314632,5655.577063,4680.568307,3890.818571,515.53,0.017622369,0.059131025,0.106993394,0.279889086,0.177648128,0.449972519
2015/1/23,4748.19,4771.18,4737.95,4757.88,4758.701392,5724.61206,4737.701826,3938.311983,414.94,0.001573366,-0.057686233,-0.217061566,0.294880616,0.322673633,0.198181269
2015/1/26,4752.36,4774.18,4734.2,4771.76,4762.880624,5729.639583,4741.862615,3941.770724,460.89,0.002913019,-0.419980651,0.105025471,0.404763382,0.614889731,0.270659486
2015/1/27,4698.23,4721.88,4659.83,4681.5,4708.630792,5664.378241,4687.852182,3896.873442,469.34,-0.019096638,-0.017454417,0.01816805,0.104221933,-0.234042559,-0.063343734
2015/1/28,4740.69,4742.06,4637.48,4637.99,4751.184789,5715.569754,4730.218393,3932.091225,534.45,-0.009337489,0.377944254,0.129910728,0.073428767,-0.356187895,0.456782584
2015/1/29,4635.73,4688.41,4601.76,4683.41,4645.992432,5589.025685,4625.490237,3845.033794,529.67,0.009745394,0.06487816,-0.00898401,0.150545082,0.097397503,-0.019969735
2015/1/30,4671.2,4703.81,4631.1,4635.24,4681.540954,5631.789768,4660.881888,3874.453831,638.81,-0.010338499,0.092995732,0.187352899,0.211121882,0.201579461,0.127070116
2015/2/2,4650.6,4676.69,4580.46,4676.69,4660.895351,5606.953565,4640.327391,3857.367483,525.39,0.008902617,0.092515679,-0.195466227,0.162864324,0.228843455,0.164072241
2015/2/3,4693.25,4727.74,4670.82,4727.74,4703.639768,5658.374149,4682.883182,3892.742859,553.8,0.010856692,0.03812757,0.052662767,0.225193046,0.56949245,-0.46641769
2015/2/4,4699.81,4744.33,4697.79,4716.7,4710.21429,5666.283154,4689.428692,3898.183948,549.87,-0.002337885,-0.159897294,-0.007121724,0.341517423,1.28578273,-0.978053681
2015/2/5,4729.65,4767.38,4722.8,4765.1,4740.120349,5702.259478,4719.202779,3922.93427,501.77,0.010209121,-0.090410759,-0.091540039,0.319907737,1.36915465,-0.594508907
2015/2/6,4768.85,4787.19,4731.22,4744.4,4779.407129,5749.520601,4758.316191,3955.448097,494.1,-0.004353548,-0.090908777,-0.015403922,0.351857693,0.109921051,0.482570686
2015/2/9,4723.73,4749.47,4719.61,4726.01,4734.187243,5695.122084,4713.295855,3918.024018,411.22,-0.00388368,-0.154663415,-0.183609575,0.463201592,0.418107233,0.902222877
2015/2/10,4754.62,4793.27,4737.12,4787.65,4765.145627,5732.364331,4744.117623,3943.645246,441.96,0.012958391,-0.126494812,0.072091029,0.587795761,0.804630005,0.446279994
2015/2/11,4788.37,4810.36,4780.13,4801.18,4798.970341,5773.054712,4777.793073,3971.638656,433.8,0.002822035,0.033603624,-0.018635782,0.522635879,1.13611495,0.17923145
2015/2/12,4828.08,4857.61,4823.57,4857.61,4838.76825,5820.930712,4817.415359,4004.575495,480.02,0.011684826,0.025780406,0.101244171,0.577359742,0.736420021,0.2876609
2015/2/13,4869.73,4893.84,4860.12,4893.84,4880.510454,5871.145655,4858.973359,4039.121436,455.86,0.007430724,0.105073251,-0.051642025,0.471403158,0.307797115,0.539483566
2015/2/17,4889.98,4901.89,4880.64,4899.27,4900.805282,5895.559884,4879.178629,4055.917482,450.15,0.001108943,-0.019767019,-0.012604884,0.48268302,0.568767392,0.117348135
2015/2/18,4890.84,4907.5,4885.6,4906.36,4901.667186,5896.596735,4880.03673,4056.630796,410.2,0.001446108,-0.128533043,-0.092936015,0.569552974,0.987854682,0.156893923
2015/2/19,4901.51,4929.53,4900.63,4924.7,4912.360807,5909.460923,4890.683161,4065.480861,380.21,0.003731036,-0.103850443,-0.075921114,0.50113721,0.574702192,0.555057142
2015/2/20,4919.78,4957.02,4905.59,4955.97,4930.671253,5931.487982,4908.912805,4080.634627,456.72,0.006329551,-0.035912562,0.18334678,0.410404948,0.332097986,0.37214131
2015/2/23,4953.1,4960.97,4939.56,4960.97,4964.065015,5971.659937,4942.159205,4108.27138,452.05,0.001008376,-0.510911214,-0.010277718,0.327861401,0.172119696,0.562284897
2015/2/24,4956.21,4971.18,4945.14,4968.12,4967.1819,5975.40948,4945.262335,4110.850921,429.64,0.001440213,-0.081289551,-0.050845144,0.392847611,0.199353974,1.140130538
2015/2/25,4960.36,4984.24,4955.99,4967.14,4971.341087,5980.41289,4949.403168,4114.293073,422.94,-0.000197277,-0.017460502,-0.015717324,0.312014099,-0.113663968,0.809965039
2015/2/26,4969.27,4989.11,4955.51,4987.89,4980.270812,5991.15515,4958.293487,4121.683334,437.96,0.004168753,-0.065717267,0.034897257,0.12286204,-0.069306571,0.216362609
2015/2/27,4985.03,4989.25,4960.88,4963.53,4996.065701,6010.156051,4974.018675,4134.755219,485.69,-0.004895793,-0.051840024,0.103442978,0.029136776,-0.042267325,0.14670633
2015/3/2,4973.43,5008.57,4972.01,5008.1,4984.440021,5996.170617,4962.444298,4125.133781,468.54,0.00893942,0.410696627,-0.035949083,0.026072145,-0.092336876,-0.221251369
2015/3/3,4990.7,4996.66,4956.07,4979.9,5001.748253,6016.992035,4979.676151,4139.458112,481.23,-0.005646791,0.275406492,0.026723849,-0.007089129,-0.373741771,0.016088145
2015/3/4,4961.24,4973.32,4938.9,4967.14,4972.223036,5981.473854,4950.281225,4115.022976,433.19,-0.002565589,0.057865991,-0.105168895,0.050262634,0.31170249,-0.596241482
2015/3/5,4979.95,4993.52,4963.1,4982.81,4990.974455,6004.031395,4968.949897,4130.541693,417.03,0.003149767,0.027173557,-0.038018269,0.251182542,0.945929404,-0.075575809
2015/3/6,4967.24,4982.93,4918.62,4927.37,4978.236318,5988.707699,4956.267971,4119.999582,462.81,-0.011188612,0.051318282,0.104158441,0.220871579,0.950667174,-0.236255016
2015/3/9,4936.08,4950.47,4920.82,4942.44,4947.007337,5951.139929,4925.1768,4094.154407,405.49,0.003053759,-0.032601974,-0.13222039,0.27081096,0.735316594,-0.715787967
2015/3/10,4899.51,4903.44,4859.8,4859.8,4910.35638,5907.049641,4888.687579,4063.821992,460.96,-0.016861852,0.003542877,0.128215059,0.33472998,0.91637867,-0.873538942
2015/3/11,4866.94,4876.09,4846.79,4849.94,4877.714277,5867.781917,4856.189522,4036.807315,456.59,-0.002030951,0.064512115,-0.009525438,0.399983289,0.881958884,-0.180502214
2015/3/12,4853.98,4895.8,4853.2,4893.29,4864.725587,5852.156811,4843.258149,4026.057845,451.95,0.008898545,0.029705888,-0.010214279,0.433540146,0.855869196,-0.271518506
2015/3/13,4885.54,4904.47,4842.8,4871.76,4896.355453,5890.206838,4874.748437,4052.234794,439.59,-0.004409611,0.011408008,-0.02772908,0.413276787,1.039547017,-0.103704759
2015/3/16,4897.27,4929.94,4889.09,4929.51,4908.111421,5904.349006,4886.452527,4061.964059,417.73,0.011784324,0.047848177,-0.051007184,0.457701231,0.179198818,0.588954282
2015/3/17,4912.65,4944.91,4907.02,4937.44,4923.525469,5922.891763,4901.798554,4074.72076,415.82,0.001607387,-0.09130791,-0.004582816,0.694022918,0.464728497,0.899330733
2015/3/18,4926.83,5001.57,4907.72,4982.83,4937.73686,5939.987751,4915.947232,4086.482139,473.04,0.009151024,-0.064059202,0.128927477,0.850095776,0.88331821,0.820651219
2015/3/19,4982.02,5000.02,4979.94,4992.38,4993.049038,6006.527072,4971.015324,4132.258622,388.56,0.001914747,-0.001929914,-0.196732353,0.880881562,1.191079549,0.817737802
2015/3/20,5033.47,5042.14,5020.06,5026.42,5044.612936,6068.557296,5022.351677,4174.93302,1070,0.006795251,-0.101802417,1.012966329,0.761206053,0.816776938,0.454966073
2015/3/23,5020.6,5031.39,5010.97,5010.97,5031.714445,6053.040698,5009.510106,4164.2582,394.24,-0.003078492,-0.155501494,-0.998454067,0.616513067,0.450852419,0.581841538
2015/3/24,5010.1,5032.48,4994.56,4994.73,5021.1912,6040.381468,4999.033299,4155.549139,383.8,-0.003246153,-0.055550149,-0.026838277,0.50348806,0.145932311,1.269593182
2015/3/25,5002.83,5006.76,4876.52,4876.52,5013.905106,6031.616459,4991.779357,4149.519151,518.11,-0.023951506,0.30155705,0.300065991,0.346270794,-0.100898761,0.770592369
2015/3/26,4835.72,4889.21,4825.93,4863.36,4846.425163,5830.141808,4825.038483,4010.912373,488.34,-0.002702294,0.146001123,-0.05917569,0.202287391,-0.153015789,0.387120894
2015/3/27,4863.74,4899.26,4859.65,4891.22,4874.507193,5863.923866,4852.99659,4034.153125,429.39,0.005712204,0.006462596,-0.128646288,0.079757582,0.00292813,0.122605086
2015/3/30,4921.78,4948.46,4921.12,4947.44,4932.67568,5933.899264,4910.908387,4082.293495,419.66,0.01142851,0.105513027,-0.022920737,0.136200537,-0.312411862,1.083460189
2015/3/31,4925.91,4940.87,4899.31,4900.88,4936.814823,5938.878561,4915.029264,4085.719059,509.76,-0.00945549,0.175526188,0.194495167,0.234678365,-0.435236858,1.320312877
2015/4/1,4894.36,4899.38,4844.39,4880.23,4905.194979,5900.840591,4883.548954,4059.550405,457.08,-0.004222431,-0.060624938,-0.109081596,0.11653978,0.541530626,-0.269703195
2015/4/2,4885.41,4901.32,4872.96,4886.94,4896.225166,5890.050105,4874.618724,4052.126967,383.83,0.001373991,-0.112075878,-0.174658684,0.080897542,0.86937925,-0.624363972
2015/4/6,4855.94,4929.62,4852.91,4917.32,4866.689926,5854.519867,4845.21382,4027.683536,466.9,0.006197326,-0.014978593,0.195915356,0.21174069,1.263029606,-0.605321582
2015/4/7,4917.5,4948.88,4909.77,4910.23,4928.386205,5928.739121,4906.637841,4078.743516,373.96,-0.001442883,-0.142213472,-0.221966262,0.223976329,0.500733654,-1.05334442
2015/4/8,4914.15,4956.72,4914.15,4950.82,4925.028789,5924.700224,4903.295241,4075.964911,409.41,0.008232436,-0.412391569,0.090568259,0.231913017,0.850768498,-0.660154226
2015/4/9,4950.84,4975.93,4928.11,4974.56,4961.800012,5968.935189,4939.904197,4106.396858,387.11,0.004783705,-0.003634243,-0.056008209,0.294610163,0.643370457,-0.179453048
2015/4/10,4977.03,4996.08,4970.02,4995.98,4988.047991,6000.510924,4966.036346,4128.119744,341.08,0.004296665,0.090313881,-0.126591836,0.376382803,0.626662276,-0.135600341
2015/4/13,5001.56,5024.25,4985.96,4988.25,5012.632295,6030.085295,4990.512163,4148.465769,369.22,-0.001548442,-0.010538825,0.079275618,0.477280589,1.631194946,-1.121230746
2015/4/14,4988.82,4996.82,4952.01,4977.29,4999.864091,6014.72543,4977.800304,4137.898776,364.24,-0.002199581,-0.032715007,-0.013579681,0.412186157,1.165842802,-0.631701139
2015/4/15,4992.62,5021.19,4989.24,5011.02,5003.672504,6019.306865,4981.59191,4141.050626,425.85,0.006753921,0.017859948,0.156274181,0.622210401,0.522752188,0.128493608
2015/4/16,4999.36,5016,4996,5007.79,5010.427424,6027.432885,4988.317022,4146.641014,383.97,-0.000644787,-0.266199594,-0.103522747,0.81176334,0.995757199,0.318830916
2015/4/17,4966.11,4974.09,4912.32,4931.81,4977.103817,5987.345325,4955.140467,4119.062321,506,-0.015288639,-0.12083087,0.275972245,0.746883805,0.788460122,0.959417652
2015/4/20,4958.07,5000.2,4952.68,4994.6,4969.046018,5977.651972,4947.118227,4112.393669,386.63,0.012651268,0.876621253,-0.269068506,0.706343516,0.924616904,0.676967822
2015/4/21,5023.96,5028.22,5009.51,5014.1,5035.081883,6057.091651,5012.862684,4167.045099,381.51,0.003896615,0.092472655,-0.013331101,0.865769366,0.711875461,1.126883945
2015/4/22,5026.57,5040.65,4992.62,5035.17,5037.697661,6060.238374,5015.466919,4169.209923,398.3,0.004193346,0.002722767,0.043068427,0.890005761,0.43569585,1.780510213
2015/4/23,5020.22,5073.09,5019.3,5056.06,5031.333604,6052.582554,5009.130945,4163.943015,435.93,0.004140235,0.023249033,0.09027619,0.701656055,0.553284479,0.752964472
2015/4/24,5096.34,5100.37,5081.21,5092.09,5107.622116,6144.355939,5085.082805,4227.079559,467.32,0.007100831,0.03301545,0.069532568,0.483336263,0.388498306,0.310582324
2015/4/27,5104.36,5119.83,5053.54,5060.25,5115.65987,6154.02518,5093.08509,4233.731623,506.28,-0.006272466,-0.333572401,0.080075628,0.291741601,-0.0199781,0.510312805
2015/4/28,5063.26,5075.3,5006.28,5055.42,5074.468884,6104.473339,5052.075875,4199.64187,476.1,-0.000954954,-0.161449047,-0.06146196,0.171223079,-0.164360549,0.349382744
2015/4/29,5028.45,5053.85,4999.83,5023.64,5039.581823,6062.504979,5017.342766,4170.76926,443.71,-0.006306165,-0.047595807,-0.07045672,0.188434025,-0.768057001,1.76967102
2015/4/30,4996.99,5015.96,4921.56,4941.42,5008.052178,6024.575516,4985.952257,4144.675254,591.67,-0.016502031,0.304674352,0.287777851,0.094770637,0.328804038,0.023241736
2015/5/1,4966.32,5005.39,4962.74,5005.39,4977.314282,5987.59851,4955.350004,4119.236502,461.13,0.012862593,0.337069359,-0.249269048,0.152813358,0.715016152,-0.191197239
2015/5/4,5018.35,5043.62,5013.02,5016.93,5029.459464,6050.328006,5007.265076,4162.391973,415.23,0.002302861,-0.020416522,-0.104847415,0.247874127,0.720806167,-0.046492933
2015/5/5,5000.19,5008.27,4934.34,4939.33,5011.259262,6028.433567,4989.145189,4147.329444,479.75,-0.015588498,0.040122616,0.144432551,0.365106561,0.218332207,0.849918435
2015/5/6,4956.7,4965.1,4888.17,4919.64,4967.672985,5976.000244,4945.751253,4111.257344,496.02,-0.003994337,0.067706012,0.033351114,0.262001872,1.149725968,-0.282899452
2015/5/7,4917.75,4957.12,4914.53,4945.54,4928.636759,5929.040531,4906.887289,4078.950875,470.26,0.005250803,-0.10357141,-0.053330515,0.274580139,0.712269888,-0.092124338
2015/5/8,4991.63,5014.33,4989.26,5003.55,5002.680312,6018.113281,4980.604097,4140.229486,450.65,0.0116615,-0.270931748,-0.042594748,0.294180147,0.780141494,-0.924765646
2015/5/11,5003.26,5017.38,4992.02,4993.57,5014.336058,6032.134885,4992.208408,4149.875808,410.32,-0.001996576,-0.015322854,-0.093753642,0.236828287,0.98367153,-0.745982586
2015/5/12,4966.44,4995.5,4931.6,4976.19,4977.434547,5987.743187,4955.469738,4119.336034,403.84,-0.003486547,-0.076627997,-0.015918583,0.194653091,0.490687448,-0.073555987
2015/5/13,4991.42,5012.97,4977.49,4981.69,5002.469847,6017.860096,4980.394561,4140.055305,384.76,0.001104653,-0.20348753,-0.048398997,0.4437828,0.952718992,-0.224455597
2015/5/14,5016.68,5051.72,4999.65,5050.8,5027.785767,6048.314585,5005.598764,4161.006817,404.81,0.013777456,-0.025371144,0.050798058,0.68475538,0.979567872,0.211849018
2015/5/15,5059.15,5062.65,5034.84,5048.29,5070.349786,6099.518154,5047.974953,4196.232895,431.42,-0.000497074,-0.338588845,0.063664272,0.564567418,1.261848525,-0.404137697
2015/5/18,5040.92,5084.5,5037.54,5078.44,5052.079429,6077.539321,5029.785221,4181.112306,391.35,0.005954556,-0.22459783,-0.097479793,0.526433168,0.580771255,0.157803413
