Date,Open,High,Low,Close,Hurst
2012/10/26,2986.05,2999.14,2961.16,2987.95,0.416607036
2012/10/31,2986.85,2989.7,2964.94,2977.23,0.411892842
2012/11/1,2987.54,3021.94,2984.22,3020.06,0.409639043
2012/11/2,3033.85,3033.85,2981.69,2982.13,0.400315032
2012/11/5,2983.03,3004.87,2975.85,2999.66,0.399771711
2012/11/6,3003.71,3024.44,2998.93,3011.93,0.396950149
2012/11/7,2976.46,2977.81,2926.79,2937.29,0.404622378
2012/11/8,2942.09,2949.7,2895.58,2895.58,0.394681989
2012/11/9,2892.57,2931.11,2889.81,2904.87,0.397185262
2012/11/12,2916.38,2920.01,2896.55,2904.25,0.394986676
2012/11/13,2880.77,2909,2877.06,2883.89,0.396672575
2012/11/14,2896.81,2900.1,2842.86,2846.81,0.380508478
2012/11/15,2847.84,2855.64,2826.75,2836.94,0.37095464
2012/11/16,2838.9,2859.57,2810.8,2853.13,0.356687204
2012/11/19,2886,2916.07,2884.75,2916.07,0.359131506
2012/11/20,2910.73,2919.96,2893.38,2916.68,0.36047748
2012/11/21,2919.14,2928.17,2912.42,2926.55,0.365745576
2012/11/23,2943.62,2967.19,2940.68,2966.85,0.35042621
2012/11/26,2961.02,2976.93,2951.73,2976.78,0.356141968
2012/11/27,2974.56,2985.32,2965.13,2967.79,0.362783661
2012/11/28,2952.02,2992.17,2935.88,2991.78,0.384477603
2012/11/29,3005.41,3017.18,2996.3,3012.03,0.395559858
2012/11/30,3013.25,3014.25,2999.72,3010.24,0.409069388
2012/12/3,3029.21,3030.28,2999.57,3002.2,0.412558603
2012/12/4,3000.44,3002.9,2980.93,2996.69,0.428799517
2012/12/5,2993.2,2994.73,2958.26,2973.7,0.430577782
2012/12/6,2967.99,2996.53,2962.02,2989.27,0.453775354
2012/12/7,2999.69,3003.27,2968.82,2978.04,0.452644025
2012/12/10,2973.19,2997.64,2971.56,2986.96,0.452520848
2012/12/11,3005.43,3033.14,3003.82,3022.3,0.459229563
2012/12/12,3033.93,3035.19,3008.49,3013.81,0.468537939
2012/12/13,3007.83,3026.51,2982.63,2992.16,0.464692391
2012/12/14,2976.95,2985.33,2963.8,2971.33,0.452983312
2012/12/17,2975.5,3011.22,2973.54,3010.6,0.438967604
2012/12/18,3020.82,3056.65,3016.4,3054.53,0.43569113
2012/12/19,3059.03,3061.82,3044.36,3044.36,0.438872469
2012/12/20,3050.3,3053.53,3034.15,3050.39,0.444948783
2012/12/21,2998.6,3022.19,2995.13,3021.01,0.432549798
2012/12/24,3013.89,3016.18,3008.53,3012.6,0.429801991
2012/12/26,3013.13,3018.65,2983.35,2990.16,0.422894347
2012/12/27,2989.87,2993.66,2951.04,2985.91,0.425561598
2012/12/28,2965.12,2985.47,2959.37,2960.31,0.424174032
2012/12/31,2955.45,3021.41,2953.52,3019.51,0.430756893
2013/1/2,3091.33,3112.65,3083.49,3112.26,0.405808773
2013/1/3,3108.49,3118.18,3092.28,3100.57,0.400226834
2013/1/4,3100.88,3108.44,3090.81,3101.66,0.405843426
2013/1/7,3089.17,3102.35,3083.88,3098.81,0.411576622
2013/1/8,3098.46,3103.39,3076.6,3091.81,0.396111896
2013/1/9,3099.65,3111.22,3096.34,3105.81,0.39582524
2013/1/10,3125.64,3127.72,3098.47,3121.76,0.387859409
2013/1/11,3122.12,3126.59,3114.1,3125.64,0.388419056
2013/1/14,3113.65,3123.48,3104.08,3117.5,0.390813732
2013/1/15,3101.06,3112.29,3093.32,3110.78,0.393420281
2013/1/16,3110.72,3124.65,3106.79,3117.54,0.381284751
2013/1/17,3130.49,3144.05,3125.79,3136,0.379461716
2013/1/18,3127.91,3134.73,3119.2,3134.71,0.370668778
2013/1/22,3135.63,3143.18,3121.54,3143.18,0.376670647
2013/1/23,3155.82,3161.06,3149.74,3153.67,0.370131153
2013/1/24,3125.67,3153.56,3124.45,3130.38,0.366418037
2013/1/25,3140.65,3156.2,3135.86,3149.71,0.365887578
2013/1/28,3152.17,3161.83,3144.89,3154.3,0.371937518
2013/1/29,3149.62,3156.94,3133.11,3153.66,0.370013484
2013/1/30,3157.43,3164.06,3135.83,3142.31,0.366023867
2013/1/31,3140.67,3154.18,3136.82,3142.13,0.357387183
2013/2/1,3162.94,3183.14,3154.91,3179.1,0.360912435
2013/2/4,3161.72,3169.63,3130.57,3131.17,0.364530302
2013/2/5,3140.9,3178.52,3136.82,3171.58,0.380979761
2013/2/6,3159.38,3174.82,3157.35,3168.48,0.376122237
2013/2/7,3167.44,3170.42,3135.98,3165.13,0.374180922
2013/2/8,3178.06,3196.89,3177.18,3193.87,0.373302799
2013/2/11,3192.53,3194.01,3182.19,3192,0.387813822
2013/2/12,3190.73,3196.92,3184.84,3186.49,0.394249854
2013/2/13,3195.34,3205.52,3187.06,3196.88,0.399451167
2013/2/14,3182.74,3202.33,3182.39,3198.66,0.39263304
2013/2/15,3202.84,3206.21,3184.03,3192.03,0.400745306
2013/2/19,3197.46,3213.6,3194.92,3213.59,0.408171681
2013/2/20,3211.99,3213.25,3163.95,3164.41,0.410086255
2013/2/21,3154.88,3155.19,3118.62,3131.49,0.402816912
2013/2/22,3149.09,3161.82,3139.55,3161.82,0.409646714
2013/2/25,3180.59,3186.25,3116.25,3116.25,0.409770872
2013/2/26,3126.23,3135.57,3105.36,3129.65,0.414587925
2013/2/27,3129.72,3177.8,3127.27,3162.26,0.417380897
2013/2/28,3161.43,3182.6,3159.72,3160.19,0.420682057
2013/3/1,3143.54,3171.5,3129.4,3169.74,0.406857795
2013/3/4,3159.46,3182.27,3154.79,3182.03,0.405160515
2013/3/5,3200.38,3227.31,3200.27,3224.13,0.402280231
2013/3/6,3233.31,3233.44,3217.67,3222.37,0.408510762
2013/3/7,3224.5,3235.1,3221.47,3232.09,0.403017619
2013/3/8,3245.85,3248.7,3227.89,3244.37,0.400606124
2013/3/11,3237.74,3252.87,3233.67,3252.87,0.407381975
2013/3/12,3244.85,3249.78,3229.92,3242.32,0.409182645
2013/3/13,3243.04,3251.45,3230.62,3245.12,0.404911584
2013/3/14,3253,3258.93,3250.24,3258.93,0.39848031
2013/3/15,3260.46,3260.62,3242.65,3249.07,0.383147917
2013/3/18,3215.71,3249.37,3211.1,3237.59,0.368766182
2013/3/19,3246.7,3252.6,3205.42,3229.1,0.357069408
2013/3/20,3251.91,3257.99,3240.9,3254.19,0.368303056
2013/3/21,3228.17,3237.57,3215.69,3222.6,0.357018205
2013/3/22,3235.3,3247.94,3230.86,3245,0.346458163
2013/3/25,3255.85,3263.63,3222.48,3235.3,0.336053372
2013/3/26,3249.95,3252.93,3239.92,3252.48,0.341090445
2013/3/27,3230.76,3258.26,3227.02,3256.52,0.340739452
2013/3/28,3257.32,3270.3,3253.21,3267.52,0.341682288
2013/4/1,3268.63,3270.23,3230.57,3239.17,0.328014019
2013/4/2,3252.55,3267.93,3245.41,3254.86,0.326983036
2013/4/3,3257.38,3260.15,3210.39,3218.6,0.33227816
2013/4/4,3219.11,3226.24,3206.02,3224.98,0.346656371
2013/4/5,3174,3206.21,3168.88,3203.86,0.345705794
2013/4/8,3207.15,3222.26,3195.57,3222.25,0.345768818
2013/4/9,3229.81,3249.95,3215.02,3237.86,0.33880555
2013/4/10,3246.06,3299.16,3245.8,3297.25,0.34490437
2013/4/11,3289.59,3306.95,3287.74,3300.16,0.356460952
2013/4/12,3292.39,3296.5,3271.02,3294.95,0.360527252
2013/4/15,3277.58,3283.4,3213.46,3216.49,0.340558036
2013/4/16,3239.05,3265.84,3231.45,3264.63,0.343100143
2013/4/17,3236.25,3236.98,3186.08,3204.67,0.346784448
2013/4/18,3212.24,3212.97,3154.96,3166.36,0.346191156
2013/4/19,3169.32,3210.03,3168.33,3206.06,0.342426334
2013/4/22,3217.4,3241.16,3198.74,3233.55,0.34783708
2013/4/23,3252.8,3275.89,3241.52,3269.33,0.339267053
2013/4/24,3262.21,3277.12,3255.44,3269.65,0.331519578
2013/4/25,3279.82,3301.28,3279.29,3289.99,0.329335091
2013/4/26,3284.07,3287.48,3268.03,3279.26,0.33951281
2013/4/29,3290.31,3315.34,3289.42,3307.02,0.330295165
2013/4/30,3308.05,3328.79,3298.58,3328.79,0.333991866
2013/5/1,3325.35,3330.02,3296.51,3299.13,0.348104988
2013/5/2,3306.15,3344.9,3305.81,3340.62,0.379327792
2013/5/3,3371.41,3388.12,3370.3,3378.63,0.378045601
2013/5/6,3382.33,3396.21,3381.44,3392.97,0.386597458
2013/5/7,3398.83,3402.24,3381.04,3396.63,0.381832376
2013/5/8,3394.89,3413.27,3389.8,3413.27,0.383871709
2013/5/9,3408.94,3428.54,3403.43,3409.17,0.371420571
2013/5/10,3414.84,3436.6,3411.59,3436.58,0.366448966
2013/5/13,3429.53,3447.1,3426.67,3438.79,0.351274724
2013/5/14,3439.72,3468.67,3439.72,3462.61,0.349190874
2013/5/15,3455.67,3475.48,3452.31,3471.62,0.352098363
2013/5/16,3473.16,3485.95,3462.24,3465.24,0.361778282
2013/5/17,3483.41,3499.2,3473.04,3498.97,0.352528612
2013/5/20,3490.46,3509.41,3488.13,3496.43,0.351173084
2013/5/21,3495.46,3512.15,3486.88,3502.12,0.345518692
2013/5/22,3503.48,3532.04,3446.96,3463.3,0.341417527
2013/5/23,3426.07,3467.13,3422.51,3459.42,0.338244431
2013/5/24,3438.28,3459.47,3429.31,3459.14,0.332995463
2013/5/28,3497.9,3514.8,3475.39,3488.89,0.318673271
2013/5/29,3471.67,3479.53,3450.4,3467.52,0.329147868
2013/5/30,3473.21,3503.82,3473.04,3491.3,0.322110028
2013/5/31,3478.22,3500.67,3455.84,3455.91,0.315833417
2013/6/3,3460.76,3465.84,3419.39,3465.37,0.319209937
2013/6/4,3467.02,3482.75,3430.02,3445.26,0.336490575
2013/6/5,3432.85,3446.15,3397.91,3401.48,0.341335044
2013/6/6,3404.41,3424.05,3378.24,3424.05,0.355689738
2013/6/7,3437.84,3471.73,3429.43,3469.22,0.362087265
2013/6/10,3475.68,3484.81,3465.54,3473.77,0.370409146
2013/6/11,3436.62,3466.57,3426.57,3436.95,0.363595801
2013/6/12,3458.14,3459.18,3395.91,3400.43,0.374386713
2013/6/13,3398.54,3451.03,3387.61,3445.36,0.376907878
2013/6/14,3442.31,3448.4,3419.32,3423.56,0.381030919
2013/6/17,3449.97,3468.56,3436.34,3452.13,0.373528023
2013/6/18,3456.29,3488.31,3456.09,3482.18,0.377982113
2013/6/19,3483.59,3485.45,3443.2,3443.2,0.384417055
2013/6/20,3405.14,3412.94,3355.93,3364.64,0.384569275
2013/6/21,3367.81,3377.3,3326.86,3357.25,0.393142593
2013/6/24,3326.38,3344.66,3294.95,3320.76,0.40455351
2013/6/25,3350.59,3358.31,3327.69,3347.89,0.397624138
2013/6/26,3375.7,3383.7,3365.48,3376.22,0.389816892
2013/6/27,3395.79,3412.79,3395.41,3401.86,0.388946132
2013/6/28,3389.3,3422.2,3382.75,3403.25,0.398208824
2013/7/1,3430.48,3454.43,3430.31,3434.49,0.389661454
2013/7/2,3430.69,3453.29,3415.23,3433.4,0.380652053
2013/7/3,3420.27,3455.42,3417.88,3443.67,0.371074527
2013/7/5,3468.48,3479.46,3441.78,3479.38,0.368899039
2013/7/8,3493.81,3495.51,3475.39,3484.83,0.374244588
2013/7/9,3501.25,3508.81,3484.79,3504.26,0.383312981
2013/7/10,3502.11,3522.99,3502,3520.76,0.378208725
2013/7/11,3557.79,3579.29,3552.52,3578.3,0.382507533
2013/7/12,3579.58,3600.08,3576.57,3600.08,0.390593413
2013/7/15,3601.09,3609.59,3591.54,3607.49,0.395009005
2013/7/16,3611,3611.35,3589.65,3598.5,0.412137897
2013/7/17,3608.13,3615.79,3600.69,3610,0.427280651
2013/7/18,3610.03,3624.54,3607.09,3611.28,0.424281437
2013/7/19,3581.9,3589.05,3578.57,3587.61,0.424675996
2013/7/22,3599.87,3601.92,3587.46,3600.39,0.431359087
2013/7/23,3606.7,3606.7,3576.96,3579.27,0.417097154
2013/7/24,3605.26,3606.28,3573.53,3579.6,0.408159664
2013/7/25,3589.46,3606.19,3579.2,3605.19,0.41467324
2013/7/26,3584.85,3613.33,3581.26,3613.16,0.419588978
2013/7/29,3604.29,3618.85,3592.8,3599.14,0.41928504
2013/7/30,3612.36,3629.12,3606.33,3616.47,0.423063509
2013/7/31,3627.66,3649.35,3624.77,3626.37,0.43190785
2013/8/1,3654.18,3678.5,3653.74,3675.74,0.431138981
2013/8/2,3671.11,3689.59,3663.88,3689.59,0.422494951
2013/8/5,3682.67,3694.19,3681.34,3692.95,0.428104089
2013/8/6,3685.39,3690.32,3654.67,3665.77,0.435716025
2013/8/7,3658.53,3663.2,3633.59,3654.01,0.422789163
2013/8/8,3672.21,3675.71,3649.64,3669.12,0.426206609
2013/8/9,3664.27,3677.83,3649.69,3660.11,0.438965821
2013/8/12,3645.78,3673.51,3645.39,3669.95,0.435882261
2013/8/13,3675.37,3691.06,3648.82,3684.44,0.428278355
2013/8/14,3683.97,3686.55,3668.74,3669.27,0.42610672
2013/8/15,3625.36,3626.77,3600.96,3606.12,0.425373217
2013/8/16,3603.78,3621.46,3598.65,3602.78,0.425209848
2013/8/19,3601.88,3623.48,3589.03,3589.09,0.436751716
2013/8/20,3596.77,3625.26,3593.14,3613.59,0.448296577
2013/8/21,3603.68,3630.23,3589.02,3599.79,0.450763537
2013/8/22,3614.14,3639.21,3613.93,3638.71,0.452509473
2013/8/23,3659.21,3660.66,3643.86,3657.79,0.456079497
2013/8/26,3661.8,3684.22,3652.26,3657.57,0.457096395
2013/8/27,3616.06,3629.95,3573.57,3578.52,0.460997562
2013/8/28,3579.11,3607.36,3578.8,3593.35,0.467071068
2013/8/29,3587.07,3635.84,3587.07,3620.3,0.467030456
2013/8/30,3621.59,3621.78,3581.05,3589.87,0.475135459
2013/9/3,3622.64,3637.06,3593.62,3612.61,0.468205915
2013/9/4,3619.05,3651.78,3612.22,3649.04,0.45561352
2013/9/5,3652.44,3665.01,3651.17,3658.78,0.447099171
2013/9/6,3672.82,3677.07,3618.77,3660.01,0.452999349
2013/9/9,3675.12,3708.42,3675.12,3706.18,0.4318384
2013/9/10,3724.67,3729.38,3716.44,3729.02,0.413445143
2013/9/11,3710.79,3726.59,3704.22,3725.01,0.404052516
2013/9/12,3724.53,3731.84,3713.08,3715.97,0.403010952
2013/9/13,3723.27,3724.73,3701.88,3722.18,0.403538836
2013/9/16,3755,3756.24,3712.47,3717.85,0.402777487
2013/9/17,3725.31,3747.08,3724.26,3745.7,0.40518787
2013/9/18,3751.29,3790.7,3737.69,3783.64,0.410578371
2013/9/19,3794.7,3798.16,3781.59,3789.38,0.408559053
2013/9/20,3796.28,3798.76,3774.11,3774.73,0.424507923
2013/9/23,3786.84,3787.14,3745.54,3765.29,0.42681302
2013/9/24,3771.6,3789.85,3753.04,3768.25,0.425643936
2013/9/25,3772.59,3782.92,3754.94,3761.1,0.423383797
2013/9/26,3774.95,3795.72,3772.8,3787.43,0.43470946
2013/9/27,3767.89,3788.35,3762.67,3781.59,0.427535788
2013/9/30,3737.6,3780.97,3734.74,3771.48,0.420066028
2013/10/1,3774.18,3817.98,3774.18,3817.98,0.420066761
2013/10/2,3793.11,3819.28,3788.45,3815.02,0.431661866
2013/10/3,3809.9,3816.96,3753.17,3774.34,0.43847662
2013/10/4,3774.72,3812.86,3773.4,3807.75,0.448388904
2013/10/7,3776.64,3800.08,3769.75,3770.38,0.443925777
2013/10/8,3772.22,3772.49,3694.14,3694.83,0.441649882
2013/10/9,3701.62,3702.15,3650.03,3677.78,0.436780753
2013/10/10,3721.58,3764.72,3721.11,3760.75,0.446126904
2013/10/11,3753.22,3794.37,3751.38,3791.87,0.438871422
2013/10/14,3767.49,3816.41,3766.28,3815.28,0.430504531
2013/10/15,3810.72,3824.44,3789.68,3794.01,0.421565368
2013/10/16,3815,3840.48,3814.15,3839.43,0.417491218
2013/10/17,3822.85,3863.49,3821.43,3863.15,0.420230871
2013/10/18,3893.36,3914.93,3882.06,3914.28,0.431238414
2013/10/21,3922.65,3931.45,3909.91,3920.05,0.437801249
2013/10/22,3935.54,3947.67,3904.06,3929.57,0.446174908
2013/10/23,3907.3,3911.64,3887.66,3907.07,0.447098943
2013/10/24,3911.61,3932.6,3907.54,3928.96,0.446470501
2013/10/25,3955.98,3961.1,3927.5,3943.36,0.44360935
2013/10/28,3942.56,3947.58,3927.09,3940.13,0.443101115
2013/10/29,3954.34,3957.12,3934.94,3952.34,0.436267112
2013/10/30,3962.4,3966.71,3919.14,3930.62,0.434306785
2013/10/31,3924.34,3945.04,3909.26,3919.71,0.424940883
2013/11/1,3932.45,3938.48,3904.2,3922.04,0.425155411
2013/11/4,3932.6,3937.5,3919.46,3936.59,0.422440516
2013/11/5,3925.06,3947.27,3909.63,3939.86,0.414701102
2013/11/6,3952.18,3955.97,3920.91,3931.95,0.417429409
2013/11/7,3935.81,3938.33,3855.07,3857.33,0.418791609
2013/11/8,3871.24,3919.23,3869.12,3919.23,0.403922705
2013/11/11,3913.64,3925.34,3904.72,3919.79,0.397663926
2013/11/12,3907.82,3922.27,3902.67,3919.92,0.406482667
2013/11/13,3899.38,3965.57,3899.31,3965.57,0.417163014
2013/11/14,3956.47,3975.89,3949.01,3972.74,0.413797502
2013/11/15,3978.27,3985.97,3969.22,3985.97,0.414410472
2013/11/18,3990.06,3994.97,3942.84,3949.07,0.414094017
2013/11/19,3945.97,3960.44,3923.47,3931.55,0.413281005
2013/11/20,3940.98,3952.08,3911.61,3921.27,0.411804773
2013/11/21,3938.11,3970.91,3936.82,3969.16,0.416165707
2013/11/22,3977.31,3991.66,3973,3991.65,0.411540568
2013/11/25,4004.37,4007.09,3987.16,3994.57,0.412845641
2013/11/26,3996.7,4026.99,3989.49,4017.75,0.424295913
2013/11/27,4026.92,4045.81,4023.65,4044.75,0.428871726
2013/11/29,4057.16,4069.7,4055.45,4059.89,0.42511706
2013/12/2,4065.66,4068.49,4040.88,4045.26,0.433438556
2013/12/3,4038.99,4050.08,4022.12,4037.2,0.430443789
2013/12/4,4020.33,4051.74,4004.76,4038,0.41834887
2013/12/5,4037.99,4043.71,4025.26,4033.16,0.415360413
2013/12/6,4069.86,4069.86,4042.35,4062.52,0.424416123
2013/12/9,4073.75,4081.78,4063.49,4068.75,0.43063009
2013/12/10,4061.17,4074.01,4056.49,4060.49,0.426307205
2013/12/11,4061.67,4065.08,3998.92,4003.81,0.414138685
2013/12/12,4004.75,4013.54,3993.57,3998.4,0.419334558
2013/12/13,4015.53,4017.45,3992.29,4000.97,0.424491844
2013/12/16,4019.37,4043,4019.14,4029.52,0.424265957
2013/12/17,4028.88,4034.69,4011.58,4023.68,0.419362496
2013/12/18,4024.67,4070.38,3979.59,4070.06,0.408257565
2013/12/19,4059.34,4063.7,4045.41,4058.14,0.403970965
2013/12/20,4064.89,4111.93,4064.73,4104.74,0.407584082
2013/12/23,4136.15,4149.31,4127.72,4148.9,0.404128903
2013/12/24,4150.64,4155.62,4147.15,4155.42,0.403045809
2013/12/26,4164.21,4169.97,4158.59,4167.18,0.409809231
2013/12/27,4173.36,4175.36,4153.64,4156.59,0.416723027
2013/12/30,4153.58,4158.73,4142.18,4154.2,0.42630899
2013/12/31,4161.51,4177.73,4160.77,4176.59,0.444492718
2014/1/2,4160.03,4160.96,4131.79,4143.07,0.43914775
2014/1/3,4148.56,4152.96,4124.96,4131.91,0.430371846
2014/1/6,4137.03,4139.78,4103.75,4113.68,0.423127198
2014/1/7,4128.57,4158.18,4126.48,4153.18,0.433597011
2014/1/8,4154.28,4171.75,4145,4165.61,0.440692558
2014/1/9,4179.04,4182.74,4142.7,4156.19,0.435824686
2014/1/10,4168.94,4174.68,4142.21,4174.66,0.436684687
2014/1/13,4167.41,4179.47,4097.99,4113.3,0.434221159
2014/1/14,4129.6,4183.84,4125.81,4183.02,0.436498123
2014/1/15,4196.53,4218.79,4195.98,4214.88,0.443716654
2014/1/16,4209.59,4219.28,4204.15,4218.69,0.435331955
2014/1/17,4207.82,4217.24,4187.31,4197.58,0.42247123
2014/1/21,4222.98,4227.93,4193.17,4225.76,0.426101048
2014/1/22,4234.58,4246.55,4225.52,4243,0.432877054
2014/1/23,4224.36,4224.44,4192.28,4218.88,0.431827925
2014/1/24,4194.97,4197.93,4128.17,4128.17,0.430261872
2014/1/27,4132.22,4136.46,4052.63,4083.61,0.414603633
2014/1/28,4067.86,4099.81,4067.69,4097.96,0.414816085
2014/1/29,4060.61,4091.27,4044.76,4051.43,0.416953354
2014/1/30,4098.81,4135.84,4094.17,4123.12,0.424158765
2014/1/31,4068.63,4124.92,4067.61,4103.88,0.434742344
2014/2/3,4105.06,4113.55,3989.95,3996.96,0.439926876
2014/2/4,4019.44,4044.2,4004.58,4031.52,0.439360019
2014/2/5,4015.5,4026.28,3968.19,4011.55,0.462069923
2014/2/6,4022.66,4064.06,4022.17,4057.12,0.465049293
2014/2/7,4081.82,4126.51,4069.93,4125.86,0.45608119
2014/2/10,4125.12,4148.3,4122.61,4148.17,0.442448197
2014/2/11,4154.65,4198.51,4153.1,4191.05,0.442049138
2014/2/12,4196.85,4212.61,4190.39,4201.29,0.443429808
2014/2/13,4171.58,4240.67,4170.47,4240.67,0.446887596
2014/2/14,4237,4250.91,4225.75,4244.02,0.438855417
2014/2/18,4253.71,4277.33,4243.56,4272.78,0.434552423
2014/2/19,4260.74,4274.28,4232.38,4237.95,0.435125607
2014/2/20,4241.46,4272.34,4226.75,4267.55,0.439651621
2014/2/21,4282.17,4284.85,4261.63,4263.41,0.43730293
2014/2/24,4273.32,4311.12,4272.11,4292.97,0.448360306
2014/2/25,4298.48,4307.51,4275.8,4287.59,0.461927949
2014/2/26,4300.45,4316.82,4278.53,4292.06,0.463441131
2014/2/27,4291.47,4322.46,4284.78,4318.93,0.45801252
2014/2/28,4323.52,4342.59,4275.61,4308.12,0.473651817
2014/3/3,4261.42,4284.15,4239.65,4277.3,0.464134438
2014/3/4,4327.85,4357.21,4327.53,4351.97,0.449290491
2014/3/5,4352.76,4362.5,4344.15,4357.97,0.451391998
2014/3/6,4368.81,4371.71,4341,4352.12,0.455709183
2014/3/7,4370.98,4371.39,4319.15,4336.22,0.45832931
2014/3/10,4332.62,4339.93,4307.84,4334.45,0.467083946
2014/3/11,4342.93,4354.43,4295.47,4307.19,0.463127909
2014/3/12,4288.6,4323.33,4270.22,4323.33,0.460981755
2014/3/13,4338.26,4339.9,4242.94,4260.42,0.453740087
2014/3/14,4250.45,4272.34,4241.94,4245.4,0.461863844
2014/3/17,4274.22,4301.28,4273.01,4279.95,0.46841361
2014/3/18,4286.22,4334.66,4284.11,4333.31,0.462504313
2014/3/19,4331.46,4334.3,4283.53,4307.6,0.456622822
2014/3/20,4297.99,4329.61,4287.41,4319.29,0.458333778
2014/3/21,4339.9,4344.39,4268.34,4276.79,0.459558379
2014/3/24,4289.49,4289.49,4190.61,4226.39,0.458088008
2014/3/25,4252.65,4274.32,4203.64,4234.27,0.462916801
2014/3/26,4254.98,4263.07,4173.58,4173.58,0.460231102
2014/3/27,4169.35,4186.12,4131.81,4151.23,0.463826738
2014/3/28,4163.18,4203.49,4144.69,4155.76,0.490696634
2014/3/31,4185.62,4212.97,4180.54,4198.99,0.495989272
2014/4/1,4219.87,4268.2,4218.77,4268.04,0.472378323
2014/4/2,4281.61,4286.09,4258.86,4276.46,0.459429679
2014/4/3,4282.18,4284.69,4216.57,4237.74,0.459022928
2014/4/4,4263.94,4267.06,4118.71,4127.73,0.463228555
2014/4/7,4110.92,4133.68,4052.14,4079.75,0.461390431
2014/4/8,4085.18,4120.24,4066.11,4112.99,0.451410281
2014/4/9,4129.63,4185.19,4121.17,4183.9,0.446704019
2014/4/10,4181.21,4182.61,4042.76,4054.11,0.459488741
2014/4/11,4015.07,4067.22,3991.64,3999.73,0.472562314
2014/4/14,4038.06,4050.79,3986.5,4022.69,0.471843091
2014/4/15,4032.63,4054.8,3946.03,4034.16,0.46881966
2014/4/16,4066.82,4086.28,4038.81,4086.22,0.479709111
2014/4/17,4080.3,4110.46,4064.7,4095.52,0.486604033
2014/4/21,4105.36,4121.55,4081.91,4121.55,0.487006825
2014/4/22,4132.06,4170.72,4131.61,4161.46,0.492115792
2014/4/23,4160.9,4161.44,4125.41,4126.97,0.486101246
2014/4/24,4174.61,4177.16,4107.52,4148.34,0.462557426
2014/4/25,4125.16,4126.98,4068.1,4075.56,0.458262144
2014/4/28,4091.81,4111.59,4014.17,4074.4,0.46713323
2014/4/29,4089.51,4111.45,4070.24,4103.54,0.470459303
2014/4/30,4085.19,4116.14,4070.62,4114.56,0.458102105
2014/5/1,4121.25,4149.56,4105.61,4127.45,0.448166574
2014/5/2,4138.63,4145.06,4115.89,4123.9,0.456933668
2014/5/5,4099.25,4138.34,4086.35,4138.06,0.454730589
2014/5/6,4128.22,4132.46,4080.76,4080.76,0.442280008
2014/5/7,4085.49,4091.03,4021.05,4067.67,0.429344829
2014/5/8,4053.28,4109.2,4039.91,4051.5,0.423756376
2014/5/9,4043.44,4071.87,4025.24,4071.87,0.421989863
2014/5/12,4092.84,4146.54,4092.09,4143.86,0.427342093
2014/5/13,4144.9,4155.13,4128.01,4130.16,0.426663809
2014/5/14,4122.08,4132.33,4093.83,4100.63,0.418522169
2014/5/15,4096.53,4098.25,4035.96,4069.29,0.41946827
2014/5/16,4070.35,4091.16,4044.27,4090.59,0.423584207
2014/5/19,4080.33,4128.47,4075.7,4125.81,0.430772527
2014/5/20,4121.11,4124.86,4080.61,4096.89,0.438987427
2014/5/21,4105.96,4133.61,4103.61,4131.54,0.437999926
2014/5/22,4136.09,4164.85,4131.47,4154.34,0.442580879
2014/5/23,4159.78,4186.58,4148.3,4185.81,0.449896442
2014/5/27,4206.44,4237.07,4204.72,4237.07,0.455063412
2014/5/28,4234.96,4238.17,4216.89,4225.07,0.456227589
2014/5/29,4238.04,4247.95,4228.96,4247.95,0.449068319
2014/5/30,4251.49,4252.08,4221.95,4242.62,0.449016751
2014/6/2,4247.96,4247.96,4207.61,4237.2,0.453719896
2014/6/3,4222.04,4240.35,4215.8,4234.08,0.459263572
2014/6/4,4222.21,4256.19,4216.23,4251.64,0.463038284
2014/6/5,4259.12,4299.5,4241.68,4296.23,0.455576041
2014/6/6,4312.76,4322.51,4305.74,4321.4,0.453031662
2014/6/9,4324.35,4346.74,4320.28,4336.24,0.450690663
2014/6/10,4329.2,4338.87,4319.93,4338,0.456348179
2014/6/11,4322.92,4338.21,4315.49,4331.93,0.462467838
2014/6/12,4323.11,4328.35,4284.53,4297.63,0.457386312
2014/6/13,4315.31,4317.67,4288.41,4310.65,0.436249035
2014/6/16,4303.93,4326.89,4296.26,4321.1,0.419770847
2014/6/17,4316.01,4346.12,4311.15,4337.23,0.409933044
2014/6/18,4341.18,4365.1,4320.54,4362.84,0.416360944
2014/6/19,4370.14,4372.18,4339.61,4359.33,0.417651417
2014/6/20,4365.37,4368.8,4354.03,4368.04,0.407991725
2014/6/23,4368.95,4371.81,4358.68,4368.68,0.411572918
2014/6/24,4367.9,4399.87,4342.9,4350.35,0.443814309
2014/6/25,4341.82,4383.55,4339.41,4379.76,0.462923023
2014/6/26,4379.44,4379.8,4347.45,4379.05,0.447163753
2014/6/27,4371.8,4398.85,4371.6,4397.93,0.439406545
2014/6/30,4398.37,4417.46,4396.59,4408.18,0.439290804
2014/7/1,4424.71,4471.6,4424.43,4458.65,0.428070652
2014/7/2,4457.86,4466.92,4450.87,4457.73,0.416465274
2014/7/3,4472.89,4485.93,4463.85,4485.93,0.414527772
2014/7/7,4477.74,4478.02,4447.6,4451.53,0.412834742
2014/7/8,4442.87,4443.56,4372.04,4391.46,0.399229029
