date,log_returns,hurst,hurstm
2012/6/4,0.004550175,0.301434073,0.271645666
2012/6/5,0.006536537,0.306428482,0.27510857
2012/6/6,0.023693804,0.317578939,0.305007564
2012/6/7,-0.004827574,0.319265673,0.309889991
2012/6/8,0.009631954,0.333259788,0.330418329
2012/6/11,-0.017180631,0.324436037,0.335639547
2012/6/12,0.011796061,0.319857408,0.329157443
2012/6/13,-0.008640599,0.328382089,0.341140747
2012/6/14,0.006267107,0.329039447,0.352449413
2012/6/15,0.012776201,0.315760594,0.312722493
2012/6/18,0.00781193,0.32364116,0.335207076
2012/6/19,0.011821414,0.320728602,0.325709971
2012/6/20,0.000235486,0.338467276,0.318950216
2012/6/21,-0.024652602,0.322970452,0.31865272
2012/6/22,0.01159013,0.364709627,0.352608746
2012/6/25,-0.019642497,0.340506852,0.323760259
2012/6/26,0.006291517,0.352101294,0.338431263
2012/6/27,0.00742143,0.336715662,0.331116884
2012/6/28,-0.009023942,0.32738801,0.306826339
2012/6/29,0.029584458,0.295124337,0.27792644
2012/7/2,0.005497544,0.313941581,0.290334506
2012/7/3,0.008384966,0.342724782,0.333413775
2012/7/5,1.34E-05,0.350300585,0.34972083
2012/7/6,-0.013119433,0.349081482,0.38296162
2012/7/9,-0.001894669,0.328255692,0.396001405
2012/7/10,-0.010092474,0.325347196,0.412162119
2012/7/11,-0.004956567,0.321452252,0.409010501
2012/7/12,-0.007573674,0.330211824,0.394486951
2012/7/13,0.014643548,0.327812741,0.412141251
2012/7/16,-0.003972162,0.317829668,0.415593438
2012/7/17,0.004511819,0.324653457,0.434301724
2012/7/18,0.011126717,0.334022793,0.445269602
2012/7/19,0.007886983,0.347898023,0.470079336
2012/7/20,-0.013783488,0.35399063,0.485276772
2012/7/23,-0.012088636,0.380075087,0.516588298
2012/7/24,-0.009441871,0.37457621,0.530626466
2012/7/25,-0.003060925,0.371480944,0.52477133
2012/7/26,0.01357483,0.384353868,0.532423061
2012/7/27,0.022163352,0.419316843,0.55970873
2012/7/30,-0.004149784,0.411829889,0.550939271
2012/7/31,-0.002147703,0.400458884,0.54454192
2012/8/1,-0.006590771,0.434343549,0.557394549
2012/8/2,-0.003581491,0.434899024,0.55205353
2012/8/3,0.019780592,0.434304223,0.558601754
2012/8/6,0.007388655,0.427054266,0.561414183
2012/8/7,0.008641743,0.433394279,0.518455805
2012/8/8,-0.001529755,0.434812874,0.520442978
2012/8/9,0.002451124,0.409381494,0.415520399
2012/8/10,0.00073516,0.39963587,0.402169975
2012/8/13,0.000549361,0.449646308,0.402331042
2012/8/14,-0.001834589,0.525848121,0.528754793
2012/8/15,0.004613172,0.559416331,0.559566554
2012/8/16,0.010326154,0.513706294,0.525134868
2012/8/17,0.004626184,0.505799337,0.502533633
2012/8/20,-0.000123521,0.507920968,0.494079752
2012/8/21,-0.002913665,0.52289816,0.501331802
2012/8/22,0.002087632,0.517258596,0.504433833
2012/8/23,-0.006616564,0.436947228,0.460622727
2012/8/24,0.005353432,0.456376,0.478765084
2012/8/27,0.001106955,0.458871392,0.464150627
2012/8/28,0.001284484,0.521528618,0.541588067
2012/8/29,0.001315292,0.524015527,0.53723919
2012/8/30,-0.010597336,0.528717732,0.544957614
2012/8/31,0.005968293,0.544841464,0.53836066
2012/9/4,0.00263757,0.543317242,0.537441363
2012/9/5,-0.001884665,0.543528829,0.535053855
2012/9/6,0.021447766,0.545590256,0.538701171
2012/9/7,0.000194508,0.558324514,0.573424921
2012/9/10,-0.010383976,0.630012264,0.684158995
2012/9/11,0.00016429,0.632288711,0.67917883
2012/9/12,0.003145284,0.650851262,0.687634172
2012/9/13,0.013243917,0.631813131,0.67800225
2012/9/14,0.008871028,0.625342513,0.712260331
2012/9/17,-0.001659694,0.620288595,0.693542534
2012/9/18,-0.000273737,0.612277086,0.681086244
2012/9/19,0.001515623,0.596263574,0.655564382
2012/9/20,-0.002094808,0.601591263,0.65953279
2012/9/21,0.001258669,0.583375178,0.647011126
2012/9/24,-0.006049786,0.582923653,0.687538426
2012/9/25,-0.01371366,0.590445244,0.703300762
2012/9/26,-0.007737387,0.528584864,0.631001619
2012/9/27,0.013771625,0.581304498,0.645370453
2012/9/28,-0.006515473,0.570519073,0.62542179
2012/10/1,-0.000866807,0.55757668,0.595960724
2012/10/2,0.002088692,0.582263978,0.650552624
2012/10/3,0.004856714,0.573580928,0.584602047
2012/10/4,0.004528473,0.582198268,0.600942822
2012/10/5,-0.004222322,0.564662153,0.584071137
2012/10/8,-0.00763062,0.565952685,0.562942895
2012/10/9,-0.015323973,0.527403101,0.549210438
2012/10/10,-0.004329068,0.551422877,0.54265547
2012/10/11,-0.000776898,0.583814839,0.557009263
2012/10/12,-0.001739553,0.573123558,0.56520015
2012/10/15,0.006571421,0.584600433,0.592628531
2012/10/16,0.011999463,0.577086477,0.596978955
2012/10/17,0.000950802,0.581393871,0.600735138
2012/10/18,-0.010118283,0.587644118,0.590171425
2012/10/19,-0.022128109,0.618229387,0.667610793
2012/10/22,0.003765832,0.613315118,0.714038346
2012/10/23,-0.00882248,0.641485091,0.717038792
2012/10/24,-0.002933614,0.648230514,0.751648424
2012/10/25,0.001481278,0.651167798,0.752500128
2012/10/26,0.000612648,0.598413,0.692475019
2012/10/31,-0.003594195,0.630906378,0.722012884
2012/11/1,0.014283361,0.572935762,0.616709428
2012/11/2,-0.012638888,0.574821649,0.607741064
2012/11/5,0.005861139,0.614596053,0.607503052
2012/11/6,0.00408212,0.604137082,0.59635436
2012/11/7,-0.025093682,0.612597755,0.543608745
2012/11/8,-0.014301951,0.646250797,0.567939026
2012/11/9,0.003203202,0.633138426,0.562454841
2012/11/12,-0.000213457,0.619972781,0.55975094
2012/11/13,-0.007035104,0.612699317,0.547245501
2012/11/14,-0.012941008,0.610146645,0.556624538
2012/11/15,-0.003473063,0.649545685,0.608393794
2012/11/16,0.005690631,0.633301459,0.607350776
2012/11/19,0.021820182,0.637983357,0.624357294
2012/11/20,0.000209164,0.625166073,0.602769485
2012/11/21,0.003378272,0.651452165,0.642288949
2012/11/23,0.013676529,0.666955522,0.627522932
2012/11/26,0.003341395,0.640471162,0.617778074
2012/11/27,-0.003024611,0.674398377,0.623707532
2012/11/28,0.00805096,0.65330333,0.591231681
2012/11/29,0.006745742,0.682545164,0.678909666
2012/11/30,-0.00059446,0.705976542,0.697299982
2012/12/3,-0.002674457,0.655342642,0.622529891
2012/12/4,-0.001837007,0.637377989,0.614103033
2012/12/5,-0.007701378,0.734736146,0.752279614
2012/12/6,0.005222242,0.738946343,0.756040809
2012/12/7,-0.003763844,0.725139654,0.746937864
2012/12/10,0.002990782,0.750737246,0.76016323
2012/12/11,0.011761983,0.755041448,0.762120674
2012/12/12,-0.002813072,0.741850552,0.738971395
2012/12/13,-0.007209524,0.7493374,0.755858306
2012/12/14,-0.006985871,0.754809441,0.774232894
2012/12/17,0.01312973,0.796822564,0.85518327
2012/12/18,0.01448634,0.775470946,0.822730854
2012/12/19,-0.003335036,0.777513945,0.857244311
2012/12/20,0.001978753,0.780359597,0.833409529
2012/12/21,-0.009678239,0.757649916,0.817767276
2012/12/24,-0.002787719,0.694958998,0.73369586
2012/12/26,-0.007476596,0.68930268,0.729007134
2012/12/27,-0.00142234,0.72145127,0.744414337
2012/12/28,-0.008610565,0.712077349,0.727739335
2012/12/31,0.019800574,0.702417261,0.723279047
2013/1/2,0.030254584,0.723052751,0.727936229
2013/1/3,-0.003763185,0.716887378,0.724237254
2013/1/4,0.000351486,0.716369158,0.7216785
2013/1/7,-0.000919285,0.702437025,0.720855147
2013/1/8,-0.002261487,0.699607081,0.709553221
2013/1/9,0.004517871,0.693449026,0.704547809
2013/1/10,0.005122394,0.685426232,0.68534302
2013/1/11,0.001242117,0.686661735,0.686983868
2013/1/14,-0.002607664,0.691214401,0.694589219
2013/1/15,-0.0021579,0.690881979,0.682075325
2013/1/16,0.002170731,0.693318548,0.683606312
2013/1/17,0.005903873,0.701534212,0.700225975
2013/1/18,-0.000411437,0.698186829,0.701274536
2013/1/22,0.00269836,0.701539559,0.717482898
2013/1/23,0.003331828,0.697801622,0.712256259
2013/1/24,-0.007412451,0.700277027,0.711743603
2013/1/25,0.006155982,0.704614248,0.716348564
2013/1/28,0.001456216,0.703688919,0.713194725
2013/1/29,-0.000202918,0.705776463,0.713311907
2013/1/30,-0.003605485,0.712988945,0.735943715
2013/1/31,-5.73E-05,0.710923734,0.735038248
2013/2/1,0.011697224,0.697853458,0.717153916
2013/2/4,-0.015191401,0.696150658,0.691230151
2013/2/5,0.01282315,0.690382914,0.696202032
2013/2/6,-0.000977909,0.693453242,0.698218952
2013/2/7,-0.001057849,0.689837859,0.69253868
2013/2/8,0.009039219,0.681869777,0.674188814
2013/2/11,-0.000585668,0.682767002,0.684227883
2013/2/12,-0.001727682,0.694386597,0.706528357
2013/2/13,0.003255337,0.694221958,0.708613431
2013/2/14,0.000556638,0.694099726,0.708360878
2013/2/15,-0.002074894,0.698827453,0.714613274
2013/2/19,0.006731614,0.695173194,0.698290919
2013/2/20,-0.015422068,0.687042854,0.678622199
2013/2/21,-0.010457695,0.679483545,0.66929215
2013/2/22,0.009638882,0.679894709,0.662932633
2013/2/25,-0.014517455,0.671840618,0.659135953
2013/2/26,0.004290821,0.683517424,0.67474451
2013/2/27,0.010365785,0.666245364,0.656314285
2013/2/28,-0.000654809,0.662340718,0.654319398
2013/3/1,0.003017413,0.65054463,0.643894581
2013/3/4,0.003869792,0.645792043,0.636833738
2013/3/5,0.013143789,0.646029544,0.635907345
2013/3/6,-0.000546033,0.647064222,0.63603429
2013/3/7,0.003011873,0.636433766,0.625413862
2013/3/8,0.0037922,0.631257095,0.621857385
2013/3/11,0.002616497,0.633370401,0.622561002
2013/3/12,-0.003248561,0.636993713,0.624923834
2013/3/13,0.000863206,0.631781856,0.613938483
2013/3/14,0.004246591,0.638223096,0.617611739
2013/3/15,-0.003030119,0.646870621,0.610921521
2013/3/18,-0.003539576,0.668498408,0.650541265
2013/3/19,-0.002625765,0.662614376,0.636013303
2013/3/20,0.007739936,0.664345634,0.645120684
