Date,log_returns,QHL,QHLp,QHLm
2012/1/3,0.014610899,0.527108026,0.417468371,0.992794282
2012/1/4,0.001695694,0.518721325,0.569836851,0.536446557
2012/1/5,-0.000219053,0.393370103,-0.154162053,1.195699553
2012/1/6,-0.004502821,0.203933593,-0.241912895,1.233918168
2012/1/9,0.002647803,0.278602194,-0.012794824,1.15451575
2012/1/10,0.005614945,0.397685438,0.684233981,0.321443682
2012/1/11,-0.001045283,0.369484224,0.714312546,-0.256655945
2012/1/12,0.001731107,0.195254237,0.65088877,-0.467273951
2012/1/13,-0.003933628,0.135634059,0.37034739,0.046830475
2012/1/17,0.00481929,0.11465632,-0.028215811,0.351219532
2012/1/18,0.007731567,0.026733406,0.228603841,-0.139968994
2012/1/19,0.003573398,0.126094631,0.226299706,-0.169352958
2012/1/20,0.007615113,0.174911366,0.231008314,0.033997189
2012/1/23,-0.000917052,0.166334644,-0.414625736,0.671137319
2012/1/24,-0.002605521,0.265144915,0.128708611,0.26379895
2012/1/25,0.006386286,0.346524402,0.451881738,0.303086783
2012/1/26,-0.001751951,0.496364671,0.592094779,0.588249968
2012/1/27,-0.005841303,0.446564735,0.567723458,0.055845142
2012/1/30,-0.000532508,0.357349126,0.168009313,0.250630903
2012/1/31,-0.001645929,0.299138894,-0.685691843,1.699467051
2012/2/1,0.006591904,0.327159758,-0.236460367,1.256502494
2012/2/2,-0.00086933,0.506725774,0.463313726,0.465217176
2012/2/3,0.012267223,0.468455829,0.293394651,0.832732019
2012/2/6,-0.001330359,0.372163045,-0.004710157,1.400657659
2012/2/7,0.002571208,0.376120953,-0.330742106,1.707642974
2012/2/8,0.000446391,0.463318141,0.576683382,0.962811141
2012/2/9,0.000505152,0.411910692,0.475028217,0.515839483
2012/2/10,-0.006946243,0.332155368,0.036502322,0.571903276
2012/2/13,0.005671621,0.287376677,0.29910876,0.334450155
2012/2/14,0.000329291,0.237304364,0.583479072,0.012390877
2012/2/15,-0.00758639,0.204856976,0.42680133,-0.331824909
2012/2/16,0.009587759,0.294086561,0.517598497,-0.200430938
2012/2/17,0.003542209,0.328360903,1.284177162,-0.644886544
2012/2/21,0.001220888,0.193978267,-0.128519465,0.258486038
2012/2/22,-0.002086136,0.156638375,-0.031591519,0.114427192
2012/2/23,0.003550469,0.248445206,-0.017464582,0.239508708
2012/2/24,-0.000134013,0.342601209,0.691939989,0.096520893
2012/2/27,-0.000110921,0.25403176,-0.074652193,-0.085032001
2012/2/28,0.001817089,0.247378969,0.46408272,-0.191866179
2012/2/29,-0.004087505,0.106129235,-0.510039272,1.175539749
2012/3/1,0.002177203,0.212735891,-0.048033546,0.825483243
2012/3/2,-0.000210341,0.28190566,0.472860017,-0.222212608
2012/3/5,-0.001137994,0.327879136,0.206900093,0.616865403
2012/3/6,-0.015835827,0.275769792,-0.103923067,1.202337651
2012/3/7,0.006108671,0.352836602,-0.222616308,1.534641566
2012/3/8,0.005485293,0.492969467,0.407439051,1.074013884
2012/3/9,0.001090207,0.498239761,0.441186162,0.87940305
2012/3/12,0.002912481,0.450182845,0.003477292,1.031439928
2012/3/13,0.016679175,0.413446951,-0.029180749,0.999205877
2012/3/14,0.001245271,0.325973552,0.608655914,0.10392892
2012/3/15,0.004436073,0.280289813,0.031248775,0.758695377
2012/3/16,-0.001520839,0.443807725,0.2272183,0.477905174
